section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,107,108,07/2872907,0,2368,mps,44.12,63.74,1115,0.92,65.85,65.58,64.23,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,107,108,07/2872907,0,3034,mps,48.73,63.69,1807,0.92,65.01,64.78,64.69,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,107,108,07/2872907,0,2198,mps,44.3,67.5,876,0.92,68.62,68.46,67.99,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,107,108,07/2872907,0,1697,mps,35.65,59.74,493,0.92,60.85,60.73,60.37,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,107,108,07/2872907,0,2679,mps,50.8,72.42,1282,0.92,75.18,74.59,73.31,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,107,108,07/2872907,0,1918,mps,41.44,69.1,575,0.92,71.41,71.28,69.38,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,107,108,07/2872907,0,1815,mps,39.66,67.79,511,0.92,69.13,69.06,68.36,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,107,108,07/2872907,0,2682,mps,49.38,69.6,1334,0.92,70.43,70.25,70.12,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,107,108,07/2872907,0,2015,mps,42.42,67.77,665,0.92,70.57,70.13,68.32,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,107,108,07/2872907,0,2289,mps,46.39,69.81,942,0.92,70.86,70.75,70.48,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
11,下应路-大洋江,107,108,07/2872907,0,2165,mps,41.02,60.93,953,0.92,61.56,61.5,61.45,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx,
12,大洋江-泗港,107,108,07/2872907,0,1837,mps,38.12,60.07,639,0.92,63.43,63.15,60.61,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx,
13,泗港-曹隘,107,108,07/2872907,0,2697,mps,48.79,78.09,838,0.92,78.95,78.79,78.58,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx,
14,曹隘-柳隘,107,108,07/2872907,0,2136,mps,44.73,74.64,463,0.92,77.09,76.69,75.65,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx,
15,柳隘-海晏北路,107,108,07/2872907,0,1813,mps,39.54,66.71,529,0.92,67.84,67.75,67.44,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx,
16,海晏北路-民安东路,107,108,07/2872907,0,1680,mps,37.64,73,230,0.92,74.57,74.54,74.1,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx,
17,民安东路-会展中心,107,108,07/2872907,0,1567,mps,33.86,64.86,123,0.92,66.6,66.51,64.36,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx,
18,会展中心-院士路,107,108,07/2872907,0,2340,mps,48.51,74.31,941,0.92,75.96,75.76,74.76,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx,
19,院士路-盎孟港,107,108,07/2872907,0,1836,mps,39.63,66.97,501,0.92,68.2,68.16,67.96,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx,
20,盎孟港-三官堂,107,108,07/2872907,0,2813,mps,48.83,67.12,1492,0.92,68.86,68.62,67.44,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx,
21,三官堂-兴庄路,107,108,07/2872907,0,2048,mps,38.57,56.52,880,0.92,57.4,57.32,57.05,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx,
22,兴庄路-兴海南路,107,108,07/2872907,0,1830,mps,38.31,61.51,627,0.92,63.12,62.77,62.07,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx,
25,永茂路-镇海大道,107,108,07/2872907,0,2847,mps,54.77,78.28,1334,0.92,78.72,78.66,78.6,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx,
26,镇海大道-骆驼桥,107,108,07/2872907,0,2334,mps,50.01,78.29,862,0.92,78.81,78.78,78.73,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx,
