station_pair,class_name,status,reason,target_time_s,sim_time_s,time_error_s,lambda,theta,direction,peak_speed_kmh,total_dist_m,dist_error_m,T_acc_new_s,T_mid_new_s,T_br_new_s,curve_csv,class2_compare_status,class2_compare_message,class2_real_sample_count,class2_compare_metrics_csv,class2_compare_speed_distance_png,class2_compare_speed_time_png,class2_compare_mean_rmse_speed_mps,class2_compare_mean_mae_speed_mps,class2_compare_mean_corr_speed_shape
泗港-曹隘,class1,overspeed,最终生成曲线最高速度为 125.357666 km/h，超过 80.0 km/h，删除该等级,122.0,,,,,,125.3577,,-0.0,,,,,skipped,class2 未生成成功，跳过真实对比,0,,,,,,
泗港-曹隘,class2,overspeed,最终生成曲线最高速度为 91.499478 km/h，超过 80.0 km/h，删除该等级,128.0,,,,,,91.4995,,0.0,,,,,skipped,class2 未生成成功，跳过真实对比,0,,,,,,
泗港-曹隘,class3,overspeed,最终生成曲线最高速度为 84.868604 km/h，超过 80.0 km/h，删除该等级,130.0,,,,,,84.8686,,0.0,,,,,skipped,class2 未生成成功，跳过真实对比,0,,,,,,
泗港-曹隘,class4,generated,最终生成曲线后验检查通过，峰值 72.064678 km/h,137.0,137.05,0.05,0.91482,1.0,-1.0,72.0647,1826.8645,0.2916,32.3846,51.2356,53.3798,D:\energy_conservation\output\ato_generated_results_new_v2\泗港-曹隘\class4_generated_curve.csv,skipped,class2 未生成成功，跳过真实对比,0,,,,,,
泗港-曹隘,class5,generated,最终生成曲线后验检查通过，峰值 64.955931 km/h,143.0,143.0,0.0,0.824571,1.0,-1.0,64.9559,1827.1559,0.583,29.1898,65.6965,48.1137,D:\energy_conservation\output\ato_generated_results_new_v2\泗港-曹隘\class5_generated_curve.csv,skipped,class2 未生成成功，跳过真实对比,0,,,,,,
