站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
下应路-大洋江,110,109,07/2872909,72909,5012,UP,双休日低峰,0.0,107.65,107.65,30.0,137.65,1233.33,1214.0,41.24,61.58,41.23,2154,60.83,937,61.44,61.53,10867.6,216.82,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
大洋江-泗港,110,109,07/2872909,72909,5012,UP,双休日低峰,0.0,91.5,91.5,30.0,121.5,973.19,957.0,38.29,63.92,38.27,1831,61.73,620,62.32,63.79,11792.73,216.24,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx
泗港-曹隘,110,109,07/2872909,72909,5012,UP,双休日平峰,0.0,135.25,135.25,30.0,165.25,1826.98,1798.0,48.63,78.99,48.61,2706,78.12,839,78.68,78.84,23511.83,215.94,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,110,109,07/2872909,72909,5012,UP,双休日低峰,0.0,106.7,106.7,30.0,136.7,1328.82,1307.0,44.83,76.66,44.81,2135,74.45,477,75.7,76.26,20990.48,216.42,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
柳隘-海晏北路,110,109,07/2872909,72909,5012,UP,双休日低峰,0.0,90.45,90.45,30.0,120.45,995.72,980.0,39.63,67.64,39.61,1810,66.63,534,67.4,67.55,11252.47,216.9,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
海晏北路-民安东路,110,109,07/2872909,72909,5012,UP,双休日低峰,0.0,84.1,84.1,30.0,114.1,878.43,865.0,37.6,74.06,37.58,1683,72.54,243,73.61,74.0,16802.92,218.1,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
民安东路-会展中心,110,109,07/2872909,72909,5012,UP,双休日低峰,0.0,76.55,76.55,30.0,106.55,736.6,724.0,34.64,68.85,34.62,1532,67.27,205,68.44,68.78,12355.29,218.61,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,110,109,07/2872909,72909,5012,UP,双休日低峰,0.0,116.45,116.45,30.0,146.45,1576.67,1562.0,48.74,75.75,48.72,2330,74.23,897,74.68,75.67,13995.63,218.6,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,110,109,07/2872909,72909,5012,UP,双休日低峰,0.0,91.7,91.7,30.0,121.7,1010.87,994.0,39.69,68.19,39.66,1835,67.05,509,67.84,68.08,15818.56,217.62,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,110,109,07/2872909,72909,5012,UP,双休日低峰,0.0,140.15,140.15,30.0,170.15,1907.47,1877.0,49.0,67.55,48.98,2804,66.96,1512,67.34,67.42,17999.72,217.42,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
三官堂-兴庄路,110,109,07/2872909,72909,5012,UP,双休日低峰,0.0,103.5,103.5,30.0,133.5,1097.81,1081.0,38.18,54.71,38.17,2071,54.07,959,54.57,54.63,10612.76,219.3,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx
兴庄路-兴海南路,110,109,07/2872909,72909,5012,UP,双休日低峰,0.0,91.1,91.1,30.0,121.1,973.82,958.0,38.48,64.3,38.46,1823,61.79,603,62.16,64.01,12217.64,218.9,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx
永茂路-镇海大道,110,109,07/2872909,72909,5012,UP,双休日低峰,0.0,142.55,142.55,30.0,172.55,2164.84,2131.0,54.67,78.74,54.65,2852,78.3,1331,78.61,78.66,18330.98,217.2,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx
镇海大道-骆驼桥,110,109,07/2872909,72909,5012,UP,双休日低峰,0.0,118.5,118.5,0.0,118.5,1622.2,1593.0,49.28,78.77,49.26,2371,76.23,909,76.62,78.65,20213.11,216.62,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx
--- 总计 ---,,,,,,,,,,2627.7,690.0,3317.7,32521.7,31993.0,44.56,78.99,,,,,,,366494.21,...,,,,
