section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,109,110,07/2872909,0,2358,mps,44.32,64.82,1085,0.92,66.64,66.41,65.41,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,109,110,07/2872909,0,3014,mps,49.08,63.8,1803,0.92,65.19,64.9,64.8,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,109,110,07/2872909,0,2210,mps,44.06,66.2,914,0.92,67.11,66.98,66.67,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,109,110,07/2872909,0,1676,mps,36.12,68.92,149,0.92,71.12,71,68.73,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,109,110,07/2872909,0,2648,mps,51.4,73.53,1260,0.92,75.04,74.84,74.07,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,109,110,07/2872909,0,1933,mps,41.11,66.76,588,0.92,70.06,69.75,66.82,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,109,110,07/2872909,0,1805,mps,39.87,67.58,517,0.92,69.22,69.12,67.88,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,109,110,07/2872909,0,2642,mps,50.15,70.69,1288,0.92,71.5,71.35,71.25,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,109,110,07/2872909,0,2039,mps,41.93,65.61,740,0.92,67.64,67.43,66.24,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,109,110,07/2872909,1,2316,mps,45.84,68.53,961,0.92,70.23,69.77,69.02,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
11,下应路-大洋江,109,110,07/2872909,1,2154,mps,41.23,60.83,937,0.92,61.58,61.53,61.44,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx,
12,大洋江-泗港,109,110,07/2872909,1,1831,mps,38.27,61.73,620,0.92,63.92,63.79,62.32,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx,
13,泗港-曹隘,109,110,07/2872909,0,2706,mps,48.61,78.12,839,0.92,78.99,78.84,78.68,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx,
14,曹隘-柳隘,109,110,07/2872909,0,2135,mps,44.81,74.45,477,0.92,76.66,76.26,75.7,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx,
15,柳隘-海晏北路,109,110,07/2872909,0,1810,mps,39.61,66.63,534,0.92,67.64,67.55,67.4,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx,
16,海晏北路-民安东路,109,110,07/2872909,0,1683,mps,37.58,72.54,243,0.92,74.06,74,73.61,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx,
17,民安东路-会展中心,109,110,07/2872909,1,1532,mps,34.62,67.27,205,0.92,68.85,68.78,68.44,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx,
18,会展中心-院士路,109,110,07/2872909,1,2330,mps,48.72,74.23,897,0.92,75.75,75.67,74.68,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx,
19,院士路-盎孟港,109,110,07/2872909,1,1835,mps,39.66,67.05,509,0.92,68.19,68.08,67.84,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx,
20,盎孟港-三官堂,109,110,07/2872909,1,2804,mps,48.98,66.96,1512,0.92,67.55,67.42,67.34,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx,
21,三官堂-兴庄路,109,110,07/2872909,1,2071,mps,38.17,54.07,959,0.92,54.71,54.63,54.57,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx,
22,兴庄路-兴海南路,109,110,07/2872909,1,1823,mps,38.46,61.79,603,0.92,64.3,64.01,62.16,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx,
25,永茂路-镇海大道,109,110,07/2872909,1,2852,mps,54.65,78.3,1331,0.92,78.74,78.66,78.61,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx,
26,镇海大道-骆驼桥,109,110,07/2872909,1,2371,mps,49.26,76.23,909,0.92,78.77,78.65,76.62,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx,
