站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
布政-张家潭,124,123,07/3073123,73123,5012,UP,工作日高峰,0.0,117.5,117.5,30.0,147.5,1451.09,1428.0,44.46,65.07,44.44,2351,63.5,1112,63.82,64.7,13660.88,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx
张家潭-同德路,124,123,07/3073123,73123,5012,UP,工作日低峰,0.0,152.3,152.3,30.0,182.3,2054.25,2017.0,48.56,63.63,48.54,3047,62.96,1836,63.54,63.59,17325.73,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx
同德路-石碶,124,123,07/3073123,73123,5012,UP,工作日低峰,0.0,111.9,111.9,30.0,141.9,1352.7,1332.0,43.52,68.14,43.5,2239,67.42,891,67.75,68.05,13899.32,215.24,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx
石碶-雅渡,124,123,07/3073123,73123,5012,UP,工作日低峰,0.0,82.2,82.2,30.0,112.2,840.03,827.0,36.79,75.45,36.77,1645,73.48,163,74.09,75.35,12977.82,215.84,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx
雅渡-庙堰,124,123,07/3073123,73123,5012,UP,工作日低峰,0.0,132.2,132.2,30.0,162.2,1890.52,1860.0,51.48,75.88,51.46,2645,74.74,1224,75.19,75.73,20926.54,216.14,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx
庙堰-钟公庙,124,123,07/3073123,73123,5012,UP,工作日低峰,0.0,97.0,97.0,30.0,127.0,1104.54,1086.0,40.99,66.73,40.97,1941,66.1,673,66.54,66.7,12869.43,215.84,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx
钟公庙-鄞州区政府,124,123,07/3073123,73123,5012,UP,工作日低峰,0.0,90.9,90.9,30.0,120.9,999.44,984.0,39.58,68.09,39.56,1819,67.24,507,67.92,68.06,9970.09,215.74,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx
鄞州区政府-钱湖南路,124,123,07/3073123,73123,5012,UP,工作日低峰,0.0,131.45,131.45,30.0,161.45,1840.33,1811.0,50.4,72.46,50.38,2630,71.75,1253,72.22,72.3,16471.45,216.52,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx
钱湖南路-南高教园区,124,123,07/3073123,73123,5012,UP,工作日低峰,0.0,102.0,102.0,30.0,132.0,1187.53,1155.0,41.91,66.18,41.89,2041,65.41,743,65.93,66.14,12669.77,216.72,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx
南高教园区-下应路,124,123,07/3073123,73123,5012,UP,工作日低峰,0.0,115.2,115.2,30.0,145.2,1474.49,1452.0,46.08,70.5,46.06,2305,69.85,928,70.38,70.45,18277.06,216.54,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx
下应路-大洋江,124,123,07/3073123,73123,5012,UP,工作日低峰,0.0,106.1,106.1,30.0,136.1,1233.48,1214.0,41.85,62.72,41.83,2123,62.11,889,62.51,62.66,11211.69,216.74,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
