站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
布政-张家潭,77,76,07/1871876,71876,5014,UP,工作日平峰,0.0,117.45,117.45,30.0,147.45,1428.87,1428.0,43.8,64.58,43.78,2350,62.61,1102,63.15,64.23,13120.8,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx
张家潭-同德路,77,76,07/1871876,71876,5014,UP,工作日平峰,0.0,151.65,151.65,30.0,181.65,2020.99,2017.0,47.98,64.22,47.96,3034,62.76,1802,63.78,63.91,17621.36,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx
同德路-石碶,77,76,07/1871876,71876,5014,UP,工作日平峰,0.0,110.6,110.6,30.0,140.6,1331.32,1332.0,43.33,67.84,43.31,2213,66.6,892,67.1,67.7,13774.05,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx
石碶-雅渡,77,76,07/1871876,71876,5014,UP,工作日平峰,0.0,78.25,78.25,30.0,108.25,827.2,827.0,38.06,75.58,38.03,1566,72.15,205,72.82,75.31,12987.59,215.64,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx
雅渡-庙堰,77,76,07/1871876,71876,5014,UP,工作日平峰,0.0,134.55,134.55,30.0,164.55,1860.95,1860.0,49.79,73.21,49.77,2692,70.44,1273,70.98,72.54,20199.57,215.64,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx
庙堰-钟公庙,77,76,07/1871876,71876,5014,UP,工作日平峰,0.0,96.3,96.3,30.0,126.3,1087.64,1086.0,40.66,69.3,40.64,1927,65.82,627,66.18,68.92,13614.55,215.64,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx
钟公庙-鄞州区政府,77,76,07/1871876,71876,5014,UP,工作日平峰,0.0,89.85,89.85,30.0,119.85,984.76,984.0,39.46,67.85,39.43,1798,66.85,518,67.49,67.76,10695.0,215.64,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx
鄞州区政府-钱湖南路,77,76,07/1871876,71876,5014,UP,工作日平峰,0.0,131.8,131.8,30.0,161.8,1812.23,1811.0,49.5,70.87,49.48,2637,69.9,1294,70.55,70.72,17518.4,215.94,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx
钱湖南路-南高教园区,77,76,07/1871876,71876,5014,UP,工作日平峰,0.0,100.35,100.35,30.0,130.35,1169.64,1155.0,41.96,70.17,41.94,2008,66.86,645,67.29,69.76,14268.26,216.04,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx
南高教园区-下应路,77,76,07/1871876,71876,5014,UP,工作日平峰,0.0,114.45,114.45,30.0,144.45,1452.85,1452.0,45.7,70.14,45.68,2290,69.08,905,69.75,69.97,18014.1,216.04,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx
