section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,76,77,07/1871876,0,2350,mps,43.78,62.61,1102,0.92,64.58,64.23,63.15,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,76,77,07/1871876,0,3034,mps,47.96,62.76,1802,0.92,64.22,63.91,63.78,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,76,77,07/1871876,0,2213,mps,43.31,66.6,892,0.92,67.84,67.7,67.1,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,76,77,07/1871876,0,1566,mps,38.03,72.15,205,0.92,75.58,75.31,72.82,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,76,77,07/1871876,0,2692,mps,49.77,70.44,1273,0.92,73.21,72.54,70.98,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,76,77,07/1871876,0,1927,mps,40.64,65.82,627,0.92,69.3,68.92,66.18,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,76,77,07/1871876,0,1798,mps,39.43,66.85,518,0.92,67.85,67.76,67.49,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,76,77,07/1871876,0,2637,mps,49.48,69.9,1294,0.92,70.87,70.72,70.55,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,76,77,07/1871876,0,2008,mps,41.94,66.86,645,0.92,70.17,69.76,67.29,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,76,77,07/1871876,0,2290,mps,45.68,69.08,905,0.92,70.14,69.97,69.75,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
11,下应路-大洋江,76,77,07/1871876,0,2148,mps,40.7,61.36,917,0.92,62.11,62.05,61.96,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx,
12,大洋江-泗港,76,77,07/1871876,0,1831,mps,37.72,60.85,607,0.92,64.41,64.18,61.4,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx,
13,泗港-曹隘,76,77,07/1871876,0,2654,mps,48.83,76.94,961,0.92,77.89,77.72,77.65,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx,
14,曹隘-柳隘,76,77,07/1871876,0,2117,mps,44.44,73.58,458,0.92,75.75,75.4,74.7,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx,
15,柳隘-海晏北路,76,77,07/1871876,0,1771,mps,39.89,76.53,287,0.92,77.73,77.68,77.55,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx,
16,海晏北路-民安东路,76,77,07/1871876,0,1671,mps,37.31,71.49,218,0.92,73.37,73.28,72.76,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx,
17,民安东路-会展中心,76,77,07/1871876,0,1535,mps,34.04,66.49,202,0.92,68.1,68.01,67.65,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx,
18,会展中心-院士路,76,77,07/1871876,0,2313,mps,48.35,76.7,844,0.92,77.55,77.49,77.43,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx,
19,院士路-盎孟港,76,77,07/1871876,0,1802,mps,39.73,75.07,194,0.92,77.4,77.33,75.62,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx,
20,盎孟港-三官堂,76,77,07/1871876,0,2767,mps,48.88,67.06,1441,0.92,68.86,68.27,67.48,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx,
21,三官堂-兴庄路,76,77,07/1871876,0,2083,mps,37.38,53.09,977,0.92,53.83,53.74,53.64,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx,
22,兴庄路-兴海南路,76,77,07/1871876,0,1827,mps,37.79,60.74,624,0.92,62.6,62.34,61.3,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx,
23,兴海南路-梅堰,76,77,07/1871876,0,1672,mps,35.89,67.68,209,0.92,70.76,70.62,68.06,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx,
25,永茂路-镇海大道,76,77,07/1871876,0,2833,mps,54.2,77.25,1329,0.92,77.7,77.64,77.59,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx,
26,镇海大道-骆驼桥,76,77,07/1871876,0,2325,mps,49.44,77.25,855,0.92,77.83,77.78,77.71,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx,
