section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,90,91,07/2672690,0,2349,mps,44.49,64.95,1070,0.92,66.78,66.51,65.38,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,90,91,07/2672690,0,3025,mps,48.88,63.68,1798,0.92,64.82,64.75,64.66,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,90,91,07/2672690,0,2232,mps,43.62,66.07,936,0.92,66.81,66.7,66.49,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,90,91,07/2672690,0,1573,mps,38.43,70.57,305,0.92,72.78,72.68,71.11,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,90,91,07/2672690,0,2724,mps,49.95,69.08,1383,0.92,71.46,71.26,69.82,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,90,91,07/2672690,0,1924,mps,41.31,66.72,621,0.92,70.03,69.87,66.72,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,90,91,07/2672690,0,1835,mps,39.22,64.74,566,0.92,67.06,66.91,64.96,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,90,91,07/2672690,0,2630,mps,50.38,71.73,1275,0.92,72.74,72.54,72.3,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,90,91,07/2672690,0,2036,mps,41.99,65.43,759,0.92,66.47,66.39,66.18,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,90,91,07/2672690,0,2299,mps,46.17,69.88,929,0.92,70.86,70.73,70.5,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
11,下应路-大洋江,90,91,07/2672690,0,2157,mps,41.16,60.89,950,0.92,61.57,61.5,61.4,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx,
12,大洋江-泗港,90,91,07/2672690,0,1826,mps,38.36,61.71,623,0.92,63.99,63.77,62.46,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx,
13,泗港-曹隘,90,91,07/2672690,0,2703,mps,48.66,78.13,833,0.92,79.07,78.79,78.66,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx,
14,曹隘-柳隘,90,91,07/2672690,0,2133,mps,44.81,74.45,488,0.92,76.34,76.09,75.67,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx,
15,柳隘-海晏北路,90,91,07/2672690,0,1856,mps,38.66,61.95,642,0.92,63.41,63.08,62.26,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx,
16,海晏北路-民安东路,90,91,07/2672690,0,1685,mps,37.53,72.23,256,0.92,74.1,74.05,72.74,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx,
17,民安东路-会展中心,90,91,07/2672690,0,1570,mps,33.78,64.93,124,0.92,66.72,66.62,64.51,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx,
18,会展中心-院士路,90,91,07/2672690,0,2310,mps,49.16,75.96,849,0.92,77.88,77.54,76.34,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx,
19,院士路-盎孟港,90,91,07/2672690,0,1831,mps,39.72,74.88,176,0.92,77.11,77.04,75.13,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx,
20,盎孟港-三官堂,90,91,07/2672690,0,2777,mps,49.44,67.87,1452,0.92,69.45,69.17,68.27,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx,
21,三官堂-兴庄路,90,91,07/2672690,0,2068,mps,38.24,53.94,962,0.92,55.41,55.36,54.45,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx,
22,兴庄路-兴海南路,90,91,07/2672690,0,1849,mps,37.9,59.55,673,0.92,61.21,61.14,60,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx,
25,永茂路-镇海大道,90,91,07/2672690,0,2836,mps,54.97,78.28,1332,0.92,78.77,78.67,78.62,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx,
26,镇海大道-骆驼桥,90,91,07/2672690,0,2349,mps,49.68,78.29,859,0.92,78.83,78.76,78.73,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx,
