section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,7,8,07/0170107,1,2327,mps,44.24,64.02,1033,0.92,65.52,65.24,64.51,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,7,8,07/0170107,1,3005,mps,48.41,63.52,1720,0.92,65.41,65.08,64.39,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,7,8,07/0170107,1,2227,mps,43.01,63.63,958,0.92,64.42,64.36,64.23,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,7,8,07/0170107,1,1670,mps,35.67,68.2,159,0.92,70.26,70.19,68.35,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,7,8,07/0170107,1,2619,mps,51.16,75.23,1116,0.92,76.91,76.65,75.69,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,7,8,07/0170107,1,1907,mps,41.08,68.31,564,0.92,71.06,70.89,68.63,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,7,8,07/0170107,1,1807,mps,39.25,66.54,526,0.92,67.34,67.29,67.13,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,7,8,07/0170107,1,2649,mps,49.24,69.92,1293,0.92,70.93,70.78,70.51,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,7,8,07/0170107,1,2003,mps,42.02,66.9,651,0.92,70.16,69.83,67.21,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,7,8,07/0170107,1,2304,mps,45.4,68.93,947,0.92,70.04,69.9,69.69,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
11,下应路-大洋江,7,8,07/0170107,1,2103,mps,41.56,62.87,844,0.92,63.72,63.67,63.58,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx,
12,大洋江-泗港,7,8,07/0170107,1,1855,mps,37.2,56.89,718,0.92,57.78,57.74,57.56,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx,
13,泗港-曹隘,7,8,07/0170107,1,2689,mps,48.19,77.01,832,0.92,77.76,77.6,77.54,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx,
