class,curve_source,parent_ref,supporting_refs,real_sample_count,sample_reliability,template_source,template_run_id,template_distance_to_median_rmse_mps,center_time_median_s,time_s,samples,peak_v_kmh
class2,real,class2,class2,70,strong,medoid_real_run,07/1671671|71671|5014|UP,0.1287,88.8,88.8,70,77.34
class3,real,class3,class3,35,strong,medoid_real_run,07/3073122|73122|5012|UP,0.140541,90.65,90.65,35,67.17
