trip_no,section_index,站间区间,区间载重(t),全局趟次ID,历史segment,历史来源run_id,OT 历史区间里程(km),OT 历史机械能(kWh),OT 标准 DP区间里程(km),OT 标准 DP机械能(kWh),OT 停站宽松 5% DP区间里程(km),OT 停站宽松 5% DP机械能(kWh),OT Energy First DP区间里程(km),OT Energy First DP机械能(kWh),真实历史区间里程(km),真实历史能耗(kWh),标准 DP vs OpenTrack 历史图像路径,停站宽松 5% DP vs OpenTrack 历史图像路径,Energy First DP vs OpenTrack 历史图像路径,四源总览图像路径,OpenTrack历史 vs 真实历史图像路径
5,1,布政-张家潭,215.24,UP005_20240701_145202_R220,4.0,220.0,1.428,13.05486111,1.428,13.42766667,1.428,13.42766667,1.428,13.42766667,1.428646,13.10828194,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip005\section_energy_distance\01_standard_dp_vs_ot_history\01_布政-张家潭_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip005\section_energy_distance\02_dwell5_dp_vs_ot_history\01_布政-张家潭_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip005\section_energy_distance\03_energy_first_vs_ot_history\01_布政-张家潭_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip005\section_energy_distance\04_ot_history_vs_real_history\01_布政-张家潭_energy_distance.png
5,2,张家潭-同德路,215.24,UP005_20240701_145202_R220,4.0,221.0,2.017,16.30497222,2.017,16.87230556,2.017,16.61519444,2.017,18.08505556,2.021121,17.45783291,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip005\section_energy_distance\01_standard_dp_vs_ot_history\02_张家潭-同德路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip005\section_energy_distance\02_dwell5_dp_vs_ot_history\02_张家潭-同德路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip005\section_energy_distance\03_energy_first_vs_ot_history\02_张家潭-同德路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip005\section_energy_distance\04_ot_history_vs_real_history\02_张家潭-同德路_energy_distance.png
5,3,同德路-石碶,215.24,UP005_20240701_145202_R220,4.0,222.0,1.331,12.33194444,1.331,12.97044444,1.331,12.97044444,1.331,12.97044444,1.330464,11.76755617,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip005\section_energy_distance\01_standard_dp_vs_ot_history\03_同德路-石碶_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip005\section_energy_distance\02_dwell5_dp_vs_ot_history\03_同德路-石碶_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip005\section_energy_distance\03_energy_first_vs_ot_history\03_同德路-石碶_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip005\section_energy_distance\04_ot_history_vs_real_history\03_同德路-石碶_energy_distance.png
5,4,石碶-雅渡,215.54,UP005_20240701_145202_R220,4.0,223.0,0.827,11.3835,0.827,10.29733333,0.827,10.29736111,0.827,10.29733333,0.827885,13.06457384,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip005\section_energy_distance\01_standard_dp_vs_ot_history\04_石碶-雅渡_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip005\section_energy_distance\02_dwell5_dp_vs_ot_history\04_石碶-雅渡_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip005\section_energy_distance\03_energy_first_vs_ot_history\04_石碶-雅渡_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip005\section_energy_distance\04_ot_history_vs_real_history\04_石碶-雅渡_energy_distance.png
5,5,雅渡-庙堰,215.64,UP005_20240701_145202_R220,4.0,224.0,1.86,20.45597222,1.86,20.80075,1.86,18.73352778,1.86,20.80075,1.860463,21.10291464,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip005\section_energy_distance\01_standard_dp_vs_ot_history\05_雅渡-庙堰_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip005\section_energy_distance\02_dwell5_dp_vs_ot_history\05_雅渡-庙堰_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip005\section_energy_distance\03_energy_first_vs_ot_history\05_雅渡-庙堰_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip005\section_energy_distance\04_ot_history_vs_real_history\05_雅渡-庙堰_energy_distance.png
5,6,庙堰-钟公庙,215.84,UP005_20240701_145202_R220,4.0,225.0,1.086,13.18827778,1.086,12.78075,1.086,12.78075,1.086,11.41338889,1.087619,13.03747064,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip005\section_energy_distance\01_standard_dp_vs_ot_history\06_庙堰-钟公庙_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip005\section_energy_distance\02_dwell5_dp_vs_ot_history\06_庙堰-钟公庙_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip005\section_energy_distance\03_energy_first_vs_ot_history\06_庙堰-钟公庙_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip005\section_energy_distance\04_ot_history_vs_real_history\06_庙堰-钟公庙_energy_distance.png
5,7,钟公庙-鄞州区政府,215.64,UP005_20240701_145202_R220,4.0,226.0,0.984,10.34511111,0.984,8.40119444,0.984,8.40119444,0.984,6.51286111,0.985131,10.30601539,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip005\section_energy_distance\01_standard_dp_vs_ot_history\07_钟公庙-鄞州区政府_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip005\section_energy_distance\02_dwell5_dp_vs_ot_history\07_钟公庙-鄞州区政府_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip005\section_energy_distance\03_energy_first_vs_ot_history\07_钟公庙-鄞州区政府_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip005\section_energy_distance\04_ot_history_vs_real_history\07_钟公庙-鄞州区政府_energy_distance.png
5,8,鄞州区政府-钱湖南路,215.64,UP005_20240701_145202_R220,4.0,227.0,1.811,15.49708333,1.811,17.16222222,1.811,15.57713889,1.811,15.57713889,1.811575,17.20903739,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip005\section_energy_distance\01_standard_dp_vs_ot_history\08_鄞州区政府-钱湖南路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip005\section_energy_distance\02_dwell5_dp_vs_ot_history\08_鄞州区政府-钱湖南路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip005\section_energy_distance\03_energy_first_vs_ot_history\08_鄞州区政府-钱湖南路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip005\section_energy_distance\04_ot_history_vs_real_history\08_鄞州区政府-钱湖南路_energy_distance.png
5,9,钱湖南路-南高教园区,215.54,UP005_20240701_145202_R220,4.0,228.0,1.155,13.52841667,1.155,13.67044444,1.155,13.67044444,1.155,12.37977778,1.168927,13.79003331,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip005\section_energy_distance\01_standard_dp_vs_ot_history\09_钱湖南路-南高教园区_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip005\section_energy_distance\02_dwell5_dp_vs_ot_history\09_钱湖南路-南高教园区_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip005\section_energy_distance\03_energy_first_vs_ot_history\09_钱湖南路-南高教园区_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip005\section_energy_distance\04_ot_history_vs_real_history\09_钱湖南路-南高教园区_energy_distance.png
5,10,南高教园区-下应路,215.74,UP005_20240701_145202_R220,4.0,229.0,1.452,17.08736111,1.452,17.33305556,1.452,17.33305556,1.452,17.33305556,1.452992,18.94218081,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip005\section_energy_distance\01_standard_dp_vs_ot_history\10_南高教园区-下应路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip005\section_energy_distance\02_dwell5_dp_vs_ot_history\10_南高教园区-下应路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip005\section_energy_distance\03_energy_first_vs_ot_history\10_南高教园区-下应路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip005\section_energy_distance\04_ot_history_vs_real_history\10_南高教园区-下应路_energy_distance.png
