section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,119,120,07/3073119,0,2362,mps,44.25,63.59,1109,0.92,65.11,64.72,63.99,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,119,120,07/3073119,0,3042,mps,48.62,63.65,1778,0.92,64.41,64.37,64.3,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,119,120,07/3073119,0,2221,mps,43.84,67.41,892,0.92,68.52,68.25,67.73,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,119,120,07/3073119,0,1644,mps,36.8,73.56,164,0.92,75.59,75.49,74.08,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,119,120,07/3073119,0,2666,mps,51.06,73.5,1233,0.92,74.65,74.53,74.03,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,119,120,07/3073119,0,1936,mps,41.07,66.61,613,0.92,69.61,69.31,66.72,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,119,120,07/3073119,0,1825,mps,39.45,67.51,512,0.92,68.9,68.76,68.27,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,119,120,07/3073119,0,2664,mps,49.75,70.54,1292,0.92,71.18,71.09,71.02,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,119,120,07/3073119,0,2026,mps,42.2,67.36,678,0.92,70.54,70.1,67.69,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,119,120,07/3073119,0,2297,mps,46.23,70.93,922,0.92,71.82,71.72,71.54,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
11,下应路-大洋江,119,120,07/3073119,0,2126,mps,41.78,63.78,855,0.92,64.41,64.31,64.16,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx,
12,大洋江-泗港,119,120,07/3073119,0,1846,mps,37.96,59.65,667,0.92,60.7,60.56,60.27,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx,
13,泗港-曹隘,119,120,07/3073119,0,2706,mps,48.6,77.5,975,0.92,78.63,78.36,78.17,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx,
14,曹隘-柳隘,119,120,07/3073119,0,2142,mps,44.61,73.92,506,0.92,75.56,75.38,75.09,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx,
15,柳隘-海晏北路,119,120,07/3073119,0,1776,mps,40.4,72.78,397,0.92,74.4,74.26,73.76,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx,
16,海晏北路-民安东路,119,120,07/3073119,0,1692,mps,37.37,71.06,163,0.92,73.34,73.28,71.26,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx,
17,民安东路-会展中心,119,120,07/3073119,0,1530,mps,34.69,65.99,248,0.92,67.83,67.7,66.31,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx,
18,会展中心-院士路,119,120,07/3073119,0,2309,mps,49.15,77.72,843,0.92,78.47,78.4,78.28,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx,
19,院士路-盎孟港,119,120,07/3073119,0,1794,mps,40.56,76.52,244,0.92,78.43,78.4,78.19,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx,
20,盎孟港-三官堂,119,120,07/3073119,0,2628,mps,52.26,76.85,1148,0.92,77.8,77.64,77.24,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx,
21,三官堂-兴庄路,119,120,07/3073119,0,1971,mps,40.11,62.64,707,0.92,63.33,63.3,63.23,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx,
22,兴庄路-兴海南路,119,120,07/3073119,0,1789,mps,39.21,69.48,413,0.92,70.65,70.58,70.35,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx,
25,永茂路-镇海大道,119,120,07/3073119,0,2861,mps,54.51,77.9,1346,0.92,78.37,78.29,78.24,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx,
26,镇海大道-骆驼桥,119,120,07/3073119,0,2354,mps,49.59,77.95,874,0.92,78.46,78.42,78.39,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx,
