站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
泗港-曹隘,102,101,07/2772801,72801,5012,UP,双休日平峰,0.0,133.7,133.7,30.0,163.7,1827.08,1798.0,49.2,78.42,49.18,2675,77.73,811,78.31,78.37,24432.93,220.1,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,102,101,07/2772801,72801,5012,UP,双休日平峰,0.0,107.0,107.0,30.0,137.0,1327.84,1307.0,44.67,76.14,44.65,2141,74.1,486,75.24,76.02,21224.52,220.8,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
柳隘-海晏北路,102,101,07/2772801,72801,5012,UP,双休日平峰,0.0,92.4,92.4,30.0,122.4,996.46,980.0,38.82,65.0,38.8,1849,64.06,601,64.64,64.87,11858.44,221.2,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
海晏北路-民安东路,102,101,07/2772801,72801,5012,UP,双休日平峰,0.0,84.65,84.65,30.0,114.65,878.15,865.0,37.35,73.59,37.32,1694,72.01,253,72.87,73.48,16504.34,220.5,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
民安东路-会展中心,102,101,07/2772801,72801,5012,UP,双休日低峰,0.0,77.1,77.1,30.0,107.1,736.55,724.0,34.39,68.6,34.37,1543,67.07,203,68.32,68.56,12267.24,217.62,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,102,101,07/2772801,72801,5012,UP,双休日低峰,0.0,115.95,115.95,30.0,145.95,1577.73,1562.0,48.99,78.44,48.96,2320,77.67,842,78.25,78.33,14986.84,217.52,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,102,101,07/2772801,72801,5012,UP,双休日低峰,0.0,91.85,91.85,30.0,121.85,1010.2,994.0,39.59,76.86,39.57,1838,74.62,174,74.83,76.69,21415.58,217.04,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,102,101,07/2772801,72801,5012,UP,双休日低峰,0.0,139.85,139.85,30.0,169.85,1906.81,1877.0,49.08,68.99,49.07,2798,67.89,1464,68.14,68.88,18302.64,217.04,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
三官堂-兴庄路,102,101,07/2772801,72801,5012,UP,双休日低峰,0.0,103.4,103.4,30.0,133.4,1098.34,1081.0,38.24,55.67,38.22,2069,55.08,928,55.54,55.63,10831.37,217.14,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx
兴庄路-兴海南路,102,101,07/2772801,72801,5012,UP,双休日低峰,0.0,92.0,92.0,30.0,122.0,973.37,958.0,38.09,62.9,38.07,1841,61.4,626,61.79,62.62,11661.7,216.74,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx
永茂路-镇海大道,102,101,07/2772801,72801,5012,UP,双休日低峰,0.0,142.4,142.4,30.0,172.4,2164.94,2131.0,54.73,78.43,54.71,2849,77.89,1331,78.24,78.32,17377.37,215.74,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx
镇海大道-骆驼桥,102,101,07/2772801,72801,5012,UP,双休日低峰,0.0,117.8,117.8,0.0,117.8,1621.05,1593.0,49.54,78.45,49.52,2357,77.95,875,78.37,78.4,20424.28,215.64,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx
--- 总计 ---,,,,,,,,,,2630.4,690.0,3320.4,32520.68,31993.0,44.51,78.45,,,,,,,374918.2,...,,,,
