站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
下应路-大洋江,60,59,07/1071059,71059,5012,UP,工作日低峰,0.0,107.05,107.05,30.0,137.05,1233.54,1214.0,41.48,65.9,41.46,2142,63.81,683,65.25,65.83,9208.75,215.94,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
大洋江-泗港,60,59,07/1071059,71059,5012,UP,工作日低峰,0.0,91.25,91.25,30.0,121.25,972.51,957.0,38.37,72.65,38.35,1826,70.88,286,72.06,72.56,10847.89,215.74,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx
泗港-曹隘,60,59,07/1071059,71059,5012,UP,工作日低峰,0.0,137.75,137.75,30.0,167.75,1826.89,1798.0,47.74,72.4,47.73,2756,70.01,949,71.74,72.28,14818.8,215.74,4,1,1,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,60,59,07/1071059,71059,5012,UP,工作日低峰,0.0,112.85,112.85,30.0,142.85,1327.81,1307.0,42.36,72.84,42.34,2258,69.96,369,70.92,72.53,19041.92,215.54,4,1,1,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
柳隘-海晏北路,60,59,07/1071059,71059,5012,UP,工作日低峰,0.0,96.7,96.7,30.0,126.7,996.16,980.0,37.09,55.64,37.07,1935,55.09,819,55.47,55.56,9607.67,215.64,4,1,1,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
海晏北路-民安东路,60,59,07/1071059,71059,5012,UP,工作日低峰,0.0,84.3,84.3,30.0,114.3,878.08,865.0,37.5,73.83,37.48,1687,72.0,220,73.24,73.78,15461.5,217.44,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
民安东路-会展中心,60,59,07/1571559,71559,5014,UP,工作日低峰,0.0,77.2,77.2,30.0,107.2,725.14,724.0,33.81,67.28,33.79,1545,65.87,211,67.03,67.24,11994.35,216.14,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,60,59,07/1571559,71559,5014,UP,工作日低峰,0.0,115.45,115.45,30.0,145.45,1551.65,1562.0,48.38,77.02,48.36,2310,76.4,835,76.93,76.98,14673.88,215.94,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,60,59,07/1571559,71559,5014,UP,工作日低峰,0.0,90.3,90.3,30.0,120.3,994.57,994.0,39.65,77.11,39.63,1807,75.41,262,76.91,77.01,19523.69,215.74,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,60,59,07/1571559,71559,5014,UP,工作日低峰,0.0,131.6,131.6,30.0,161.6,1879.48,1877.0,51.41,76.59,51.39,2633,75.78,1139,76.22,76.42,19416.39,215.44,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
三官堂-兴庄路,60,59,07/1571559,71559,5014,UP,工作日低峰,0.0,99.0,99.0,30.0,129.0,1080.3,1081.0,39.28,62.53,39.26,1981,61.52,700,61.86,62.27,12117.19,215.44,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx
兴庄路-兴海南路,60,59,07/1571559,71559,5014,UP,工作日低峰,0.0,88.1,88.1,30.0,118.1,958.92,958.0,39.18,71.58,39.16,1763,70.71,371,71.47,71.53,14417.07,215.54,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx
兴海南路-梅堰,60,59,07/1571559,71559,5014,UP,工作日低峰,0.0,81.35,81.35,30.0,111.35,834.61,833.0,36.93,76.9,36.91,1628,74.74,149,74.77,76.83,12681.8,215.44,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx
梅堰-永茂路,60,59,07/1871859,71859,5014,UP,工作日平峰,0.0,318.05,318.05,30.0,348.05,3677.13,3676.0,41.62,63.09,41.61,6362,62.08,1786,62.49,62.66,28685.21,215.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_梅堰-永茂路.xlsx
永茂路-镇海大道,60,59,07/1571559,71559,5014,UP,工作日高峰,0.0,142.6,142.6,30.0,172.6,2133.45,2131.0,53.86,77.11,53.84,2853,76.66,1335,77.01,77.04,17053.06,215.44,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx
镇海大道-骆驼桥,60,59,07/1571559,71559,5014,UP,工作日高峰,0.0,118.2,118.2,0.0,118.2,1596.64,1593.0,48.63,77.26,48.61,2365,76.71,864,77.13,77.2,19777.6,215.44,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx
--- 总计 ---,,,,,,,,,,3043.05,750.0,3793.05,36855.79,36502.0,43.6,77.26,,,,,,,379614.16,...,,,,
