section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,59,60,07/1071059,1,2390,mps,43.69,68.48,177,0.92,71.13,70.67,67.35,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,59,60,07/1071059,1,3169,mps,46.64,60.66,1710,0.92,61.97,61.84,61.43,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,59,60,07/1071059,1,2172,mps,44.82,70.65,727,0.92,72.21,72.04,71.47,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,59,60,07/1071059,1,1752,mps,34.51,69.43,243,0.92,71.07,71,70.52,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,59,60,07/1071059,1,2713,mps,50.15,70.24,1132,0.92,72.84,72.79,71.72,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,59,60,07/1071059,1,1923,mps,41.34,70.06,448,0.92,71.46,71.42,71.33,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,59,60,07/1071059,1,1832,mps,39.29,69.98,376,0.92,71.26,71.22,71.13,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,59,60,07/1071059,1,2751,mps,48.13,70.77,1209,0.92,72.74,72.63,71.96,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,59,60,07/1071059,1,2015,mps,42.42,70.13,529,0.92,72.34,72.28,71.82,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,59,60,07/1071059,1,2319,mps,45.76,69.69,811,0.92,72.23,72.15,71.82,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
