section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,34,35,07/0670634,0,2354,mps,43.69,63.84,1088,0.92,64.31,64.23,64.16,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,34,35,07/0670634,0,3020,mps,48.18,63.46,1764,0.92,64.95,64.64,64.08,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,34,35,07/0670634,0,2172,mps,44.11,67.96,834,0.92,69.23,69.03,68.24,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,34,35,07/0670634,0,1583,mps,37.64,70.8,286,0.92,72.09,72.01,71.79,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,34,35,07/0670634,0,2674,mps,50.11,71.42,1281,0.92,72.54,72.38,71.85,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,34,35,07/0670634,0,1922,mps,40.71,67.92,579,0.92,69.84,69.71,68.14,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,34,35,07/0670634,0,1806,mps,39.27,70.41,348,0.92,74.76,74.52,71.05,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,34,35,07/0670634,0,2638,mps,49.48,70.67,1254,0.92,71.43,71.31,71.2,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,34,35,07/0670634,0,2014,mps,41.79,66.48,667,0.92,67.2,67.16,67.07,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,34,35,07/0670634,0,2302,mps,45.44,70.52,900,0.92,71.24,71.12,71,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
11,下应路-大洋江,34,35,07/0670634,0,2118,mps,41.29,62.9,830,0.92,63.95,63.83,63.46,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx,
12,大洋江-泗港,34,35,07/0670634,0,1821,mps,37.88,60.84,581,0.92,63.72,63.44,61.17,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx,
13,泗港-曹隘,34,35,07/0670634,0,2716,mps,47.7,76.54,859,0.92,77.29,77.17,77.12,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx,
14,曹隘-柳隘,34,35,07/0670634,0,2147,mps,43.87,73.34,462,0.92,75.72,75.43,74.3,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx,
15,柳隘-海晏北路,34,35,07/0670634,0,1792,mps,39.4,73.01,361,0.92,75.7,75.58,73.52,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx,
16,海晏北路-民安东路,34,35,07/0670634,0,1678,mps,37.13,70.89,220,0.92,72.79,72.69,72.1,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx,
17,民安东路-会展中心,34,35,07/0670634,0,1541,mps,33.92,66.1,205,0.92,67.66,67.59,67.21,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx,
18,会展中心-院士路,34,35,07/0670634,0,2315,mps,48.28,76.52,833,0.92,77.09,77.03,77,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx,
19,院士路-盎孟港,34,35,07/0670634,0,1805,mps,39.68,75.12,244,0.92,77.04,76.98,76.62,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx,
20,盎孟港-三官堂,34,35,07/0670634,0,2723,mps,49.66,70.06,1327,0.92,71.27,70.99,70.44,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx,
21,三官堂-兴庄路,34,35,07/0670634,0,2064,mps,37.67,54.13,927,0.92,54.9,54.85,54.63,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx,
22,兴庄路-兴海南路,34,35,07/0670634,0,1830,mps,37.72,60.79,609,0.92,63.05,62.7,60.99,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx,
23,兴海南路-梅堰,34,35,07/0670634,0,1634,mps,36.72,74.9,154,0.92,76.88,76.85,75.28,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx,
24,梅堰-永茂路,34,35,07/0870834,0,6608,mps,40.68,55.83,2102,0.92,58.1,56.26,56.12,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_梅堰-永茂路.xlsx,
25,永茂路-镇海大道,34,35,07/0670634,0,2867,mps,53.56,76.75,1343,0.92,77.19,77.13,77.09,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx,
26,镇海大道-骆驼桥,34,35,07/0670634,0,2346,mps,49.01,76.8,868,0.92,77.27,77.25,77.21,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx,
