站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
布政-张家潭,35,34,07/0670634,70634,5014,UP,双休日平峰,0.0,117.65,117.65,30.0,147.65,1428.43,1428.0,43.71,64.31,43.69,2354,63.84,1088,64.16,64.23,14000.41,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx
张家潭-同德路,35,34,07/0670634,70634,5014,UP,双休日平峰,0.0,150.95,150.95,30.0,180.95,2021.04,2017.0,48.2,64.95,48.18,3020,63.46,1764,64.08,64.64,18151.55,215.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx
同德路-石碶,35,34,07/0670634,70634,5014,UP,双休日平峰,0.0,108.55,108.55,30.0,138.55,1330.79,1332.0,44.13,69.23,44.11,2172,67.96,834,68.24,69.03,13572.19,215.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx
石碶-雅渡,35,34,07/0670634,70634,5014,UP,双休日平峰,0.0,79.1,79.1,30.0,109.1,827.46,827.0,37.66,72.09,37.64,1583,70.8,286,71.79,72.01,12184.17,216.74,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx
雅渡-庙堰,35,34,07/0670634,70634,5014,UP,双休日平峰,0.0,133.65,133.65,30.0,163.65,1860.93,1860.0,50.13,72.54,50.11,2674,71.42,1281,71.85,72.38,20647.11,217.32,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx
庙堰-钟公庙,35,34,07/0670634,70634,5014,UP,双休日平峰,0.0,96.05,96.05,30.0,126.05,1086.66,1086.0,40.73,69.84,40.71,1922,67.92,579,68.14,69.71,14057.22,217.82,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx
钟公庙-鄞州区政府,35,34,07/0670634,70634,5014,UP,双休日平峰,0.0,90.25,90.25,30.0,120.25,985.05,984.0,39.29,74.76,39.27,1806,70.41,348,71.05,74.52,13261.28,217.92,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx
鄞州区政府-钱湖南路,35,34,07/0670634,70634,5014,UP,双休日平峰,0.0,131.85,131.85,30.0,161.85,1812.75,1811.0,49.49,71.43,49.48,2638,70.67,1254,71.2,71.31,16383.09,217.72,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx
钱湖南路-南高教园区,35,34,07/0670634,70634,5014,UP,双休日平峰,0.0,100.65,100.65,30.0,130.65,1168.85,1155.0,41.81,67.2,41.79,2014,66.48,667,67.07,67.16,12784.09,217.22,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx
南高教园区-下应路,35,34,07/0670634,70634,5014,UP,双休日平峰,0.0,115.05,115.05,30.0,145.05,1452.78,1452.0,45.46,71.24,45.44,2302,70.52,900,71.0,71.12,19434.81,216.64,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx
下应路-大洋江,35,34,07/0670634,70634,5014,UP,双休日平峰,0.0,105.85,105.85,30.0,135.85,1214.5,1214.0,41.31,63.95,41.29,2118,62.9,830,63.46,63.83,11420.86,216.84,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
大洋江-泗港,35,34,07/0670634,70634,5014,UP,双休日平峰,0.0,91.0,91.0,30.0,121.0,958.02,957.0,37.9,63.72,37.88,1821,60.84,581,61.17,63.44,11802.41,216.74,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx
泗港-曹隘,35,34,07/0670634,70634,5014,UP,双休日平峰,0.0,135.75,135.75,30.0,165.75,1799.3,1798.0,47.72,77.29,47.7,2716,76.54,859,77.12,77.17,22588.99,216.92,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,35,34,07/0670634,70634,5014,UP,双休日平峰,0.0,107.3,107.3,30.0,137.3,1308.17,1307.0,43.89,75.72,43.87,2147,73.34,462,74.3,75.43,20982.56,217.72,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
柳隘-海晏北路,35,34,07/0670634,70634,5014,UP,双休日平峰,0.0,89.55,89.55,30.0,119.55,980.64,980.0,39.42,75.7,39.4,1792,73.01,361,73.52,75.58,14705.69,218.3,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
海晏北路-民安东路,35,34,07/0670634,70634,5014,UP,双休日平峰,0.0,83.85,83.85,30.0,113.85,865.4,865.0,37.15,72.79,37.13,1678,70.89,220,72.1,72.69,15435.92,218.1,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
民安东路-会展中心,35,34,07/0670634,70634,5014,UP,双休日平峰,0.0,77.0,77.0,30.0,107.0,725.96,724.0,33.94,67.66,33.92,1541,66.1,205,67.21,67.59,12155.39,217.13,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,35,34,07/0670634,70634,5014,UP,双休日平峰,0.0,115.7,115.7,30.0,145.7,1552.33,1562.0,48.3,77.09,48.28,2315,76.52,833,77.0,77.03,14919.11,216.52,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
