station_pair,target_l_from_data_m,class3_time_median_s,class3_target_time_s,class3_peak_speed_ref_mps,class3_peak_speed_ref_kmh,T_acc_ref_s,T_mid_ref_s,T_br_ref_s,D_acc_ref_m,D_mid_ref_m,D_br_ref_m,ref_curve_distance_m,mass_median,n_runs_class3
钟公庙-鄞州区政府,999.378761574074,88.2,90.0,18.95505360616288,68.23819298218638,29.2,22.099999999999998,36.900000000000006,243.95608470649114,415.63763096843206,339.23329886327093,998.8270145381928,215.84,17
