time,velocity,acceleration,distance,cumulative_energy
0.0,0.0,0.55,0.0,0.6665623188018799
0.05,0.027500000000000004,0.55,0.0013750000949450316,1.3366294683544067
0.1,0.05500000000000001,0.55,0.004125000284835095,2.0103659576425983
0.15000000000000002,0.08250000000000002,0.55,0.00825000056967019,2.695706324271294
0.2,0.11000000000000001,0.55,0.013750000949450317,3.3974396113263694
0.25,0.1375,0.55,0.020625001424175473,4.119771866591322
0.30000000000000004,0.16500000000000004,0.55,0.028875001993845663,4.866389557122996
0.35000000000000003,0.19250000000000003,0.55,0.03850000265846088,5.640587256993591
0.4,0.22000000000000003,0.55,0.04950000341802114,6.445321176447883
0.45,0.24750000000000003,0.55,0.06187500427252642,7.283179904764871
0.5,0.275,0.55,0.07562500522197674,8.156468765253258
0.55,0.30250000000000005,0.55,0.09075000626637207,9.067364914895016
0.6000000000000001,0.33000000000000007,0.55,0.10725000740571246,10.017903017806434
0.65,0.35750000000000004,0.55,0.12512500863999787,11.00978770257513
0.7000000000000001,0.38500000000000006,0.55,0.1443750099692283,12.044536357916332
0.75,0.41250000000000003,0.55,0.16500001139340378,13.123489858594064
0.8,0.44000000000000006,0.55,0.1870000129125243,14.247822228448504
0.8500000000000001,0.4675000000000001,0.55,0.21037501452658985,15.418257522912306
0.9,0.49500000000000005,0.55,0.23512501623560042,16.635645949373256
0.9500000000000001,0.5225000000000001,0.55,0.261250018039556,17.90092362539498
1.0,0.55,0.55,0.2887500199384566,19.214937903873892
1.05,0.5775000000000001,0.55,0.3176250219323023,20.57865082479352
1.1,0.6050000000000001,0.55,0.347875024021093,21.993035432531624
1.1500000000000001,0.6325000000000002,0.55,0.3795000262048287,23.4589089287324
1.2000000000000002,0.6600000000000001,0.55,0.4125000284835095,24.97691467769257
1.25,0.6875,0.55,0.44687503085713526,26.54737286143381
1.3,0.7150000000000001,0.55,0.48262503332570605,28.170902967961382
1.35,0.7425000000000002,0.55,0.5197500358892219,29.848050646511656
1.4000000000000001,0.7700000000000001,0.55,0.5582500385476827,31.57930764504326
1.4500000000000002,0.7975000000000002,0.55,0.5981250413010887,33.364826544761485
1.5,0.8250000000000001,0.55,0.6393750441494396,35.20491597029743
1.55,0.8525000000000001,0.55,0.6820000470927355,37.09987197245445
1.6,0.8800000000000001,0.55,0.7260000501309766,39.04993502135824
1.6500000000000001,0.9075000000000002,0.55,0.7713750532641627,41.05529622823147
