section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,80,81,07/1871880,0,2334,mps,44.11,64.04,1052,0.92,65.64,65.44,64.56,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,80,81,07/1871880,0,3034,mps,47.96,62.8,1763,0.92,64.29,63.97,63.77,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,80,81,07/1871880,0,2197,mps,43.6,65.29,899,0.92,66.78,66.59,65.92,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,80,81,07/1871880,0,1667,mps,35.74,68.16,159,0.92,70.26,70.18,68.27,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,80,81,07/1871880,0,2608,mps,51.38,75.28,1109,0.92,76.99,76.7,75.74,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,80,81,07/1871880,0,1909,mps,41.03,68.1,544,0.92,70.94,70.77,68.53,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,80,81,07/1871880,0,1815,mps,39.08,66.74,510,0.92,67.61,67.56,67.4,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,80,81,07/1871880,0,2624,mps,49.72,70.82,1265,0.92,71.91,71.74,71.49,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,80,81,07/1871880,0,2013,mps,41.82,66.59,715,0.92,68.75,68.38,67.08,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,80,81,07/1871880,0,2278,mps,45.92,70.47,896,0.92,71.61,71.44,71.25,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
11,下应路-大洋江,80,81,07/1871880,0,2129,mps,41.06,61.37,903,0.92,62.28,62.17,61.99,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx,
12,大洋江-泗港,80,81,07/1871880,0,1851,mps,37.3,57.2,716,0.92,58.16,58.14,57.95,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx,
13,泗港-曹隘,80,81,07/1871880,0,2614,mps,49.57,76.8,1049,0.92,77.86,77.69,77.59,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx,
14,曹隘-柳隘,80,81,07/1871880,0,2136,mps,44.07,73.31,481,0.92,75.28,74.96,74.59,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx,
15,柳隘-海晏北路,80,81,07/1871880,0,1765,mps,40.04,76.55,284,0.92,77.78,77.7,77.6,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx,
16,海晏北路-民安东路,80,81,07/1871880,0,1667,mps,37.38,71.64,208,0.92,73.6,73.55,72.78,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx,
17,民安东路-会展中心,80,81,07/1871880,1,1543,mps,33.87,66.66,193,0.92,68.39,68.29,67.75,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx,
18,会展中心-院士路,80,81,07/1871880,1,2303,mps,48.52,77.01,824,0.92,77.63,77.57,77.52,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx,
19,院士路-盎孟港,80,81,07/1871880,1,1814,mps,39.5,75.81,258,0.92,77.63,77.55,77.44,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx,
20,盎孟港-三官堂,80,81,07/1871880,1,2714,mps,49.85,70.23,1329,0.92,72,71.75,70.71,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx,
21,三官堂-兴庄路,80,81,07/1871880,1,2080,mps,37.41,53.19,970,0.92,53.84,53.75,53.68,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx,
22,兴庄路-兴海南路,80,81,07/1871880,1,1826,mps,37.83,60.92,604,0.92,63.66,63.36,61.41,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx,
23,兴海南路-梅堰,80,81,07/1871880,1,1628,mps,36.88,73.69,175,0.92,75.75,75.59,74.49,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx,
25,永茂路-镇海大道,80,81,07/1871880,1,2845,mps,53.97,77.25,1329,0.92,77.72,77.63,77.58,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx,
26,镇海大道-骆驼桥,80,81,07/1871880,1,2331,mps,49.33,77.28,861,0.92,77.83,77.79,77.71,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx,
