trip_no,comparison,section_index,站间区间,区间载重(t),载重来源,全局趟次ID,历史segment,历史来源run_id,归一化区间里程(km),载重里程(t·km),规划OT区间里程(km),历史OT区间里程(km),规划OT区间机械能(kWh),历史OT区间机械能(kWh),规划单位能耗[kWh/(t·km)],历史单位能耗[kWh/(t·km)],区间节能率(%)
14,standard_dp,17,民安东路-会展中心,218.42,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,726.0,0.72574,158.516131,0.724,0.724,14.88577778,11.95172222,0.093907022,0.0753975142,-24.549228
14,standard_dp,18,会展中心-院士路,218.52,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,727.0,1.55195,339.132114,1.562,1.562,14.80166667,14.8195,0.0436457241,0.0436983093,0.120337
14,standard_dp,19,院士路-盎孟港,217.92,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,728.0,0.99511,216.854371,0.994,0.994,16.70344444,17.19813889,0.0770260906,0.0793073194,2.876442
14,standard_dp,20,盎孟港-三官堂,217.52,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,729.0,1.87848,408.60697,1.876,1.8759,16.88044444,17.23155556,0.0413121794,0.0421714675,2.037605
14,standard_dp,21,三官堂-兴庄路,216.74,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,730.0,1.08059,234.207077,1.082,1.0821,11.94216667,11.66613889,0.0509897773,0.0498112143,-2.366059
14,standard_dp,22,兴庄路-兴海南路,215.74,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,731.0,0.95965,207.034891,0.958,0.958,16.31780556,13.991,0.0788166935,0.0675779813,-16.630731
14,standard_dp,23,兴海南路-梅堰,215.54,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,732.0,0.83483,179.939258,0.833,0.833,11.62505556,12.51788889,0.0646054434,0.069567303,7.132459
14,standard_dp,24,梅堰-永茂路,215.54,traceable_standard_plan_MASS,UP014_20240702_184325_R710,8.0,733.0,3.67588,792.299175,3.6759,3.6759,29.22197222,29.35680556,0.0368824973,0.0370526772,0.459292
14,standard_dp,25,永茂路-镇海大道,215.34,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,734.0,2.13226,459.160868,2.1311,2.1309,15.96094444,16.08372222,0.0347611165,0.0350285125,0.763367
14,standard_dp,26,镇海大道-骆驼桥,215.24,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,735.0,1.5967,343.673708,1.593,1.5929,18.2965,17.76997222,0.0532379975,0.0517059403,-2.96302
14,dwell5_dp,1,布政-张家潭,215.24,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,710.0,1.42814,307.392854,1.428,1.428,13.42766667,14.68580556,0.0436824295,0.0477753643,8.56704
14,dwell5_dp,2,张家潭-同德路,215.24,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,711.0,2.02009,434.804172,2.017,2.017,16.61519444,17.10027778,0.0382130521,0.0393286884,2.836699
14,dwell5_dp,3,同德路-石碶,215.24,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,712.0,1.33127,286.542555,1.331,1.331,12.97044444,14.44780556,0.045265334,0.0504211515,10.225505
14,dwell5_dp,4,石碶-雅渡,215.54,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,713.0,0.82735,178.327019,0.827,0.827,10.29736111,12.10766667,0.0577442564,0.067895862,14.951729
14,dwell5_dp,5,雅渡-庙堰,215.54,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,714.0,1.85998,400.900089,1.86,1.86,20.80075,20.99691667,0.0518851219,0.0523744375,0.934264
14,dwell5_dp,6,庙堰-钟公庙,215.74,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,715.0,1.08711,234.533111,1.086,1.086,12.77519444,14.10955556,0.0544707499,0.0601601858,9.457145
14,dwell5_dp,7,钟公庙-鄞州区政府,215.54,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,716.0,0.98465,212.231461,0.984,0.984,11.00119444,13.13836111,0.0518358324,0.0619058129,16.266615
14,dwell5_dp,8,鄞州区政府-钱湖南路,216.62,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,717.0,1.81199,392.513274,1.811,1.811,17.15511111,17.0425,0.0437058114,0.0434189138,-0.660766
14,dwell5_dp,9,钱湖南路-南高教园区,216.82,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,718.0,1.16912,253.488598,1.155,1.155,13.72808333,14.94280556,0.0541566107,0.0589486298,8.129144
14,dwell5_dp,10,南高教园区-下应路,217.02,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,719.0,1.45209,315.132572,1.452,1.452,17.42791667,18.62597222,0.0553034444,0.0591051954,6.432177
14,dwell5_dp,11,下应路-大洋江,216.74,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,720.0,1.21394,263.109356,1.214,1.214,12.63655556,12.88677778,0.0480277698,0.0489787896,1.941697
14,dwell5_dp,12,大洋江-泗港,216.94,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,721.0,0.95863,207.965192,0.958,0.958,10.96347222,12.32363889,0.0527178231,0.0592581805,11.037054
14,dwell5_dp,13,泗港-曹隘,216.92,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,722.0,1.79885,390.206542,1.798,1.798,22.61794444,23.53911111,0.0579640319,0.0603247475,3.913345
14,dwell5_dp,14,曹隘-柳隘,216.82,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,723.0,1.30648,283.270994,1.308,1.308,16.27416667,20.65036111,0.0574508758,0.072899667,21.191854
14,dwell5_dp,15,柳隘-海晏北路,216.94,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,724.0,0.98081,212.776921,0.98,0.98,11.54327778,14.02488889,0.05425061,0.0659135812,17.694337
14,dwell5_dp,16,海晏北路-民安东路,218.22,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,725.0,0.86519,188.801762,0.866,0.866,13.56019444,15.02077778,0.0718223936,0.0795584619,9.723753
14,dwell5_dp,17,民安东路-会展中心,218.42,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,726.0,0.72574,158.516131,0.724,0.724,9.75972222,11.95172222,0.0615692685,0.0753975142,18.340453
14,dwell5_dp,18,会展中心-院士路,218.52,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,727.0,1.55195,339.132114,1.562,1.562,14.80166667,14.8195,0.0436457241,0.0436983093,0.120337
14,dwell5_dp,19,院士路-盎孟港,217.92,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,728.0,0.99511,216.854371,0.994,0.994,16.70319444,17.19813889,0.0770249378,0.0793073194,2.877895
14,dwell5_dp,20,盎孟港-三官堂,217.52,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,729.0,1.87848,408.60697,1.876,1.8759,16.88055556,17.23155556,0.0413124514,0.0421714675,2.036961
14,dwell5_dp,21,三官堂-兴庄路,216.74,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,730.0,1.08059,234.207077,1.082,1.0821,11.94216667,11.66613889,0.0509897773,0.0498112143,-2.366059
14,dwell5_dp,22,兴庄路-兴海南路,215.74,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,731.0,0.95965,207.034891,0.958,0.958,16.31777778,13.991,0.0788165594,0.0675779813,-16.630532
14,dwell5_dp,23,兴海南路-梅堰,215.54,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,732.0,0.83483,179.939258,0.833,0.833,11.62505556,12.51788889,0.0646054434,0.069567303,7.132459
14,dwell5_dp,24,梅堰-永茂路,215.54,traceable_standard_plan_MASS,UP014_20240702_184325_R710,8.0,733.0,3.67588,792.299175,3.6759,3.6759,29.22197222,29.35680556,0.0368824973,0.0370526772,0.459292
14,dwell5_dp,25,永茂路-镇海大道,215.34,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,734.0,2.13226,459.160868,2.1311,2.1309,15.96097222,16.08372222,0.034761177,0.0350285125,0.763194
14,dwell5_dp,26,镇海大道-骆驼桥,215.24,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,735.0,1.5967,343.673708,1.593,1.5929,18.29647222,17.76997222,0.0532379167,0.0517059403,-2.962863
14,energy_first,1,布政-张家潭,215.24,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,710.0,1.42814,307.392854,1.428,1.428,13.42766667,14.68580556,0.0436824295,0.0477753643,8.56704
14,energy_first,2,张家潭-同德路,215.24,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,711.0,2.02009,434.804172,2.017,2.017,18.08505556,17.10027778,0.041593565,0.0393286884,-5.758841
14,energy_first,3,同德路-石碶,215.24,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,712.0,1.33127,286.542555,1.331,1.331,12.97044444,14.44780556,0.045265334,0.0504211515,10.225505
14,energy_first,4,石碶-雅渡,215.54,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,713.0,0.82735,178.327019,0.827,0.827,10.29733333,12.10766667,0.0577441006,0.067895862,14.951959
14,energy_first,5,雅渡-庙堰,215.54,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,714.0,1.85998,400.900089,1.86,1.86,21.62358333,20.99691667,0.0539375867,0.0523744375,-2.984565
14,energy_first,6,庙堰-钟公庙,215.74,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,715.0,1.08711,234.533111,1.086,1.086,12.77522222,14.10955556,0.0544708683,0.0601601858,9.456948
14,energy_first,7,钟公庙-鄞州区政府,215.54,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,716.0,0.98465,212.231461,0.984,0.984,11.00116667,13.13836111,0.0518357015,0.0619058129,16.266827
14,energy_first,8,鄞州区政府-钱湖南路,216.62,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,717.0,1.81199,392.513274,1.811,1.811,17.15513889,17.0425,0.0437058822,0.0434189138,-0.660929
14,energy_first,9,钱湖南路-南高教园区,216.82,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,718.0,1.16912,253.488598,1.155,1.155,13.72805556,14.94280556,0.0541565011,0.0589486298,8.12933
14,energy_first,10,南高教园区-下应路,217.02,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,719.0,1.45209,315.132572,1.452,1.452,19.39905556,18.62597222,0.0615583957,0.0591051954,-4.150566
14,energy_first,11,下应路-大洋江,216.74,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,720.0,1.21394,263.109356,1.214,1.214,12.63658333,12.88677778,0.0480278753,0.0489787896,1.941482
14,energy_first,12,大洋江-泗港,216.94,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,721.0,0.95863,207.965192,0.958,0.958,10.96347222,12.32363889,0.0527178231,0.0592581805,11.037054
14,energy_first,13,泗港-曹隘,216.92,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,722.0,1.79885,390.206542,1.798,1.798,22.61791667,23.53911111,0.0579639607,0.0603247475,3.913463
14,energy_first,14,曹隘-柳隘,216.82,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,723.0,1.30648,283.270994,1.308,1.308,19.71758333,20.65036111,0.0696067857,0.072899667,4.517005
14,energy_first,15,柳隘-海晏北路,216.94,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,724.0,0.98081,212.776921,0.98,0.98,11.54325,14.02488889,0.0542504794,0.0659135812,17.694535
14,energy_first,16,海晏北路-民安东路,218.22,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,725.0,0.86519,188.801762,0.8661,0.866,13.56022222,15.02077778,0.0718225407,0.0795584619,9.723568
14,energy_first,17,民安东路-会展中心,218.42,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,726.0,0.72574,158.516131,0.7239,0.724,9.75969444,11.95172222,0.0615690933,0.0753975142,18.340685
14,energy_first,18,会展中心-院士路,218.52,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,727.0,1.55195,339.132114,1.562,1.562,14.80166667,14.8195,0.0436457241,0.0436983093,0.120337
14,energy_first,19,院士路-盎孟港,217.92,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,728.0,0.99511,216.854371,0.994,0.994,16.70319444,17.19813889,0.0770249378,0.0793073194,2.877895
14,energy_first,20,盎孟港-三官堂,217.52,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,729.0,1.87848,408.60697,1.876,1.8759,16.8805,17.23155556,0.0413123154,0.0421714675,2.037283
14,energy_first,21,三官堂-兴庄路,216.74,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,730.0,1.08059,234.207077,1.082,1.0821,15.10644444,11.66613889,0.0645003758,0.0498112143,-29.489667
14,energy_first,22,兴庄路-兴海南路,215.74,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,731.0,0.95965,207.034891,0.958,0.958,16.31777778,13.991,0.0788165594,0.0675779813,-16.630532
14,energy_first,23,兴海南路-梅堰,215.54,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,732.0,0.83483,179.939258,0.833,0.833,11.62505556,12.51788889,0.0646054434,0.069567303,7.132459
14,energy_first,24,梅堰-永茂路,215.54,traceable_standard_plan_MASS,UP014_20240702_184325_R710,8.0,733.0,3.67588,792.299175,3.676,3.6759,29.22197222,29.35680556,0.0368824973,0.0370526772,0.459292
14,energy_first,25,永茂路-镇海大道,215.34,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,734.0,2.13226,459.160868,2.1311,2.1309,15.96097222,16.08372222,0.034761177,0.0350285125,0.763194
14,energy_first,26,镇海大道-骆驼桥,215.24,traceable_standard_plan_MASS,UP014_20240702_184325_R710,13.0,735.0,1.5967,343.673708,1.593,1.5929,18.29647222,17.76997222,0.0532379167,0.0517059403,-2.962863
