section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,114,115,07/2973014,0,2396,mps,43.61,61.36,1189,0.92,63.11,62.87,61.89,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,114,115,07/2973014,0,3035,mps,48.73,63.78,1794,0.92,65.04,64.94,64.83,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,114,115,07/2973014,0,2182,mps,44.62,69.01,855,0.92,70.51,70.33,69.46,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,114,115,07/2973014,0,1571,mps,38.52,73.33,201,0.92,76.85,76.59,74.06,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,114,115,07/2973014,0,2725,mps,49.95,69.2,1395,0.92,71.62,71.35,69.74,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,114,115,07/2973014,0,1925,mps,41.29,66.76,609,0.92,70.31,70,67.11,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,114,115,07/2973014,0,1832,mps,39.28,64.62,568,0.92,67.08,66.91,64.86,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,114,115,07/2973014,0,2678,mps,49.46,69.5,1346,0.92,70.25,70.21,70.05,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,114,115,07/2973014,0,2035,mps,42.01,65.39,782,0.92,66.26,66.22,66.12,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,114,115,07/2973014,0,2298,mps,46.19,70.02,891,0.92,72.43,71.94,70.4,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
11,下应路-大洋江,114,115,07/2973014,0,2146,mps,41.38,60.87,939,0.92,61.58,61.51,61.45,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx,
12,大洋江-泗港,114,115,07/2973014,0,1869,mps,37.5,57.84,733,0.92,58.87,58.75,58.53,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx,
13,泗港-曹隘,114,115,07/2973014,0,2700,mps,48.72,78.1,830,0.92,79.02,78.82,78.57,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx,
14,曹隘-柳隘,114,115,07/2973014,0,2134,mps,44.81,74.52,484,0.92,76.37,76.23,75.75,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx,
15,柳隘-海晏北路,114,115,07/2973014,0,1855,mps,38.67,64.33,596,0.92,65.58,65.43,64.99,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx,
16,海晏北路-民安东路,114,115,07/2973014,0,1690,mps,37.41,71.85,175,0.92,74.03,73.93,72.38,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx,
17,民安东路-会展中心,114,115,07/2973014,0,1565,mps,33.88,64.95,122,0.92,66.71,66.63,64.39,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx,
18,会展中心-院士路,114,115,07/2973014,0,2340,mps,48.52,74.16,918,0.92,76.01,75.83,74.62,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx,
19,院士路-盎孟港,114,115,07/2973014,0,1829,mps,39.78,66.91,507,0.92,68.22,68.16,67.69,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx,
20,盎孟港-三官堂,114,115,07/2973014,0,2799,mps,49.05,67.06,1506,0.92,68.73,68.52,67.4,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx,
21,三官堂-兴庄路,114,115,07/2973014,0,2079,mps,38.04,54.01,963,0.92,55.36,55.32,54.39,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx,
22,兴庄路-兴海南路,114,115,07/2973014,0,1867,mps,37.53,57.84,729,0.92,59.08,59.03,58.34,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx,
25,永茂路-镇海大道,114,115,07/2973014,0,2835,mps,54.97,78.26,1331,0.92,78.74,78.65,78.6,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx,
26,镇海大道-骆驼桥,114,115,07/2973014,0,2334,mps,50.04,78.3,865,0.92,78.8,78.77,78.74,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx,
