站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
布政-张家潭,23,22,07/0370322,70322,5014,UP,工作日低峰,0.0,112.3,112.3,30.0,142.3,1426.43,1428.0,45.73,71.3,45.71,2247,68.87,196,68.64,70.86,13751.42,215.24,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx
张家潭-同德路,23,22,07/0370322,70322,5014,UP,工作日低峰,0.0,149.85,149.85,30.0,179.85,2019.47,2017.0,48.52,64.74,48.5,2998,61.65,1796,62.72,63.97,17815.44,215.24,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx
同德路-石碶,23,22,07/0370322,70322,5014,UP,工作日低峰,0.0,103.45,103.45,30.0,133.45,1332.12,1332.0,46.36,74.05,46.33,2070,72.54,744,73.9,73.99,13758.33,215.24,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx
石碶-雅渡,23,22,07/0370322,70322,5014,UP,工作日低峰,0.0,74.05,74.05,30.0,104.05,827.17,827.0,40.21,72.09,40.19,1482,70.76,284,71.82,72.05,11670.32,215.34,1,1,1,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx
雅渡-庙堰,23,22,07/0370322,70322,5014,UP,工作日低峰,0.0,129.25,129.25,30.0,159.25,1860.88,1860.0,51.83,73.82,51.81,2586,71.94,1145,73.18,73.66,18223.64,215.34,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx
庙堰-钟公庙,23,22,07/0370322,70322,5014,UP,工作日低峰,0.0,92.25,92.25,30.0,122.25,1087.76,1086.0,42.45,73.6,42.43,1846,71.63,419,72.81,73.51,11538.88,215.44,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx
钟公庙-鄞州区政府,23,22,07/0370322,70322,5014,UP,工作日低峰,0.0,85.45,85.45,30.0,115.45,984.62,984.0,41.48,72.5,41.46,1710,71.33,429,72.31,72.44,11404.16,215.34,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx
鄞州区政府-钱湖南路,23,22,07/0370322,70322,5014,UP,工作日低峰,0.0,124.6,124.6,30.0,154.6,1812.05,1811.0,52.35,74.41,52.33,2493,73.09,1193,74.1,74.23,16359.62,215.44,1,1,1,data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx
钱湖南路-南高教园区,23,22,07/0370322,70322,5014,UP,工作日低峰,0.0,94.95,94.95,30.0,124.95,1169.13,1155.0,44.33,74.62,44.3,1900,72.08,554,74.27,74.46,13406.91,215.34,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx
南高教园区-下应路,23,22,07/0370322,70322,5014,UP,工作日低峰,0.0,107.0,107.0,30.0,137.0,1451.73,1452.0,48.84,73.36,48.82,2141,72.02,845,73.1,73.25,18031.75,215.54,1,1,1,data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx
下应路-大洋江,23,22,07/0370322,70322,5014,UP,工作日低峰,0.0,97.45,97.45,30.0,127.45,1213.82,1214.0,44.84,68.33,44.82,1950,66.3,763,67.22,68.06,12683.96,215.74,1,1,1,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
大洋江-泗港,23,22,07/0370322,70322,5014,UP,工作日低峰,0.0,82.95,82.95,30.0,112.95,957.88,957.0,41.57,73.98,41.55,1660,72.11,365,73.64,73.93,11627.29,215.44,1,1,1,data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx
泗港-曹隘,23,22,07/0370322,70322,5014,UP,工作日低峰,0.0,125.8,125.8,30.0,155.8,1798.79,1798.0,51.48,74.8,51.46,2517,72.22,913,73.74,74.72,19352.05,215.44,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,23,22,07/0370322,70322,5014,UP,工作日低峰,0.0,107.5,107.5,30.0,137.5,1308.75,1307.0,43.83,74.16,43.81,2151,71.52,431,73.49,74.1,19703.35,215.24,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
柳隘-海晏北路,23,22,07/0370322,70322,5014,UP,工作日低峰,0.0,85.2,85.2,30.0,115.2,981.19,980.0,41.46,72.84,41.43,1705,71.28,418,72.52,72.77,12103.86,215.34,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
海晏北路-民安东路,23,22,07/0370322,70322,5014,UP,工作日低峰,0.0,79.25,79.25,30.0,109.25,865.0,865.0,39.29,71.51,39.27,1586,69.06,293,70.32,71.33,14345.35,215.24,1,1,1,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
民安东路-会展中心,23,22,07/0370322,70322,5014,UP,工作日低峰,0.0,72.95,72.95,30.0,102.95,725.37,724.0,35.8,66.73,35.77,1460,64.61,199,65.67,66.56,11619.63,215.34,1,1,1,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,23,22,07/0370322,70322,5014,UP,工作日低峰,0.0,112.55,112.55,30.0,142.55,1551.84,1562.0,49.64,73.77,49.61,2252,71.38,991,73.26,73.64,15271.71,215.34,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,23,22,07/0370322,70322,5014,UP,工作日低峰,0.0,86.55,86.55,30.0,116.55,995.21,994.0,41.4,72.31,41.37,1732,70.26,378,71.39,72.13,17317.82,215.34,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,23,22,07/0370322,70322,5014,UP,工作日低峰,0.0,127.25,127.25,30.0,157.25,1877.79,1877.0,53.12,74.36,53.1,2546,72.29,1268,73.49,74.26,16685.75,215.24,1,1,1,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
