section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,108,109,07/2872908,0,2374,mps,44.02,63.57,1125,0.92,65.45,65.17,64.08,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,108,109,07/2872908,0,3010,mps,49.15,64.47,1766,0.92,66.32,65.97,65.46,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,108,109,07/2872908,0,2219,mps,43.88,65.93,912,0.92,66.86,66.74,66.6,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,108,109,07/2872908,0,1702,mps,35.55,62.57,435,0.92,65.55,65.26,62.84,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,108,109,07/2872908,0,2646,mps,51.44,74.71,1193,0.92,76.29,76.14,75.29,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,108,109,07/2872908,0,1923,mps,41.33,66.72,585,0.92,69.9,69.76,66.75,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,108,109,07/2872908,0,1826,mps,39.43,65.09,544,0.92,67.98,67.79,65.11,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,108,109,07/2872908,0,2638,mps,50.24,71.8,1270,0.92,72.72,72.51,72.3,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,108,109,07/2872908,0,2025,mps,42.21,65.6,776,0.92,66.69,66.65,66.37,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,108,109,07/2872908,0,2314,mps,45.87,68.72,954,0.92,69.51,69.42,69.32,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
11,下应路-大洋江,108,109,07/2872908,0,2134,mps,41.62,62.39,859,0.92,63.1,63.02,62.94,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx,
12,大洋江-泗港,108,109,07/2872908,0,1859,mps,37.67,58.02,713,0.92,58.96,58.87,58.67,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx,
13,泗港-曹隘,108,109,07/2872908,0,2703,mps,48.67,78.14,828,0.92,78.97,78.83,78.66,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx,
14,曹隘-柳隘,108,109,07/2872908,0,2127,mps,44.96,74.74,460,0.92,77.12,76.9,75.69,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx,
15,柳隘-海晏北路,108,109,07/2872908,0,1805,mps,39.72,66.8,525,0.92,67.66,67.6,67.44,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx,
16,海晏北路-民安东路,108,109,07/2872908,0,1680,mps,37.64,72.47,217,0.92,74.23,74.2,73.82,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx,
17,民安东路-会展中心,108,109,07/2872908,0,1533,mps,34.61,67.36,201,0.92,69.06,68.96,68.42,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx,
18,会展中心-院士路,108,109,07/2872908,0,2320,mps,48.93,76.03,889,0.92,77.94,77.63,76.52,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx,
19,院士路-盎孟港,108,109,07/2872908,0,1829,mps,39.79,75.05,181,0.92,77.29,77.17,75.33,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx,
20,盎孟港-三官堂,108,109,07/2872908,0,2808,mps,48.9,67.07,1509,0.92,68.3,68.03,67.39,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx,
21,三官堂-兴庄路,108,109,07/2872908,0,2083,mps,37.93,54.05,940,0.92,55.28,55.2,54.41,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx,
22,兴庄路-兴海南路,108,109,07/2872908,0,1844,mps,38.03,59.59,679,0.92,61.14,61.11,60.01,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx,
25,永茂路-镇海大道,108,109,07/2872908,0,2839,mps,54.91,78.29,1334,0.92,78.73,78.66,78.62,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx,
26,镇海大道-骆驼桥,108,109,07/2872908,0,2329,mps,50.12,78.29,866,0.92,78.8,78.76,78.73,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx,
