站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
布政-张家潭,16,15,07/0370315,70315,5014,UP,工作日低峰,0.0,116.85,116.85,30.0,146.85,1428.24,1428.0,44.0,65.71,43.98,2338,64.0,1038,64.43,65.35,13750.97,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx
张家潭-同德路,16,15,07/0370315,70315,5014,UP,工作日低峰,0.0,150.45,150.45,30.0,180.45,2020.11,2017.0,48.34,65.54,48.32,3010,63.5,1732,64.35,65.28,18185.0,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx
同德路-石碶,16,15,07/0370315,70315,5014,UP,工作日低峰,0.0,106.3,106.3,30.0,136.3,1330.08,1332.0,45.05,76.33,45.02,2127,73.68,676,74.15,76.19,15716.92,215.24,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx
石碶-雅渡,16,15,07/0370315,70315,5014,UP,工作日低峰,0.0,82.05,82.05,30.0,112.05,826.63,827.0,36.27,72.04,36.25,1642,69.35,235,70.5,71.96,12186.85,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx
雅渡-庙堰,16,15,07/0370315,70315,5014,UP,工作日低峰,0.0,129.65,129.65,30.0,159.65,1861.07,1860.0,51.68,77.81,51.66,2594,77.13,1098,77.57,77.74,21895.47,215.24,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx
庙堰-钟公庙,16,15,07/0370315,70315,5014,UP,工作日低峰,0.0,94.85,94.85,30.0,124.85,1086.45,1086.0,41.24,77.53,41.21,1898,73.69,445,74.77,77.41,16105.05,215.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx
钟公庙-鄞州区政府,16,15,07/0370315,70315,5014,UP,工作日低峰,0.0,88.55,88.55,30.0,118.55,984.37,984.0,40.02,77.66,40.0,1772,74.43,310,75.46,77.56,13708.14,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx
鄞州区政府-钱湖南路,16,15,07/0370315,70315,5014,UP,工作日低峰,0.0,127.85,127.85,30.0,157.85,1813.08,1811.0,51.05,77.18,51.03,2558,75.7,1109,76.37,76.95,18579.11,215.34,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx
钱湖南路-南高教园区,16,15,07/0370315,70315,5014,UP,工作日低峰,0.0,96.65,96.65,30.0,126.65,1169.14,1155.0,43.55,77.55,43.53,1934,76.62,473,77.37,77.45,15190.01,215.24,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx
南高教园区-下应路,16,15,07/0370315,70315,5014,UP,工作日低峰,0.0,110.65,110.65,30.0,140.65,1452.64,1452.0,47.26,77.73,47.24,2214,77.11,716,77.58,77.63,21268.07,215.34,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx
下应路-大洋江,16,15,07/0370315,70315,5014,UP,工作日低峰,0.0,101.55,101.55,30.0,131.55,1214.1,1214.0,43.04,71.89,43.02,2032,71.22,635,71.66,71.82,13773.23,215.44,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
大洋江-泗港,16,15,07/0370315,70315,5014,UP,工作日低峰,0.0,90.4,90.4,30.0,120.4,958.01,957.0,38.15,65.58,38.13,1809,62.76,557,63.35,65.46,11968.04,215.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx
泗港-曹隘,16,15,07/0370315,70315,5014,UP,工作日低峰,0.0,134.85,134.85,30.0,164.85,1798.63,1798.0,48.02,77.76,48.0,2698,76.75,963,77.42,77.57,22999.06,215.54,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,16,15,07/0370315,70315,5014,UP,工作日低峰,0.0,106.7,106.7,30.0,136.7,1308.0,1307.0,44.13,76.06,44.11,2135,73.67,458,74.64,75.88,20942.54,215.54,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
柳隘-海晏北路,16,15,07/0370315,70315,5014,UP,工作日低峰,0.0,88.55,88.55,30.0,118.55,980.57,980.0,39.87,77.58,39.84,1772,76.43,284,77.42,77.55,14464.68,215.74,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
海晏北路-民安东路,16,15,07/0370315,70315,5014,UP,工作日低峰,0.0,84.1,84.1,30.0,114.1,864.99,865.0,37.03,73.13,37.01,1683,71.57,233,72.74,73.01,16239.62,216.14,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
民安东路-会展中心,16,15,07/0370315,70315,5014,UP,工作日低峰,0.0,77.05,77.05,30.0,107.05,724.77,724.0,33.86,67.79,33.84,1542,66.18,205,67.29,67.77,12197.02,216.34,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
