station_pair,target_l_from_data_m,class3_time_median_s,class3_target_time_s,class3_peak_speed_ref_mps,class3_peak_speed_ref_kmh,T_acc_ref_s,T_mid_ref_s,T_br_ref_s,D_acc_ref_m,D_mid_ref_m,D_br_ref_m,ref_curve_distance_m,mass_median,n_runs_class3
钱湖南路-南高教园区,1187.114351851852,98.15,100.0,19.489128890938954,70.16086400738024,30.5,14.850000000000001,52.800000000000004,267.4964629529248,280.8599645515903,639.264532261685,1187.6209597661973,216.04,13
