station_pair,class_name,status,reason,target_time_s,sim_time_s,time_error_s,lambda,theta,direction,peak_speed_kmh,total_dist_m,dist_error_m,T_acc_new_s,T_mid_new_s,T_br_new_s,curve_csv,class2_compare_status,class2_compare_message,class2_real_sample_count,class2_compare_metrics_csv,class2_compare_speed_distance_png,class2_compare_speed_time_png,class2_compare_mean_rmse_speed_mps,class2_compare_mean_mae_speed_mps,class2_compare_mean_corr_speed_shape
下应路-大洋江,class1,overspeed,最终生成曲线最高速度为 83.972858 km/h，超过 80.0 km/h，删除该等级,96.0,,,,,,83.9729,,0.0,,,,,success,class2 对比完成,10,D:\energy_conservation\output\ato_generated_results\下应路-大洋江\class2_generated_vs_real_metrics.csv,D:\energy_conservation\output\ato_generated_results\下应路-大洋江\class2_generated_vs_real_speed_distance.png,D:\energy_conservation\output\ato_generated_results\下应路-大洋江\class2_generated_vs_real_speed_time.png,1.0845709,0.9110611000000001,0.9885356
下应路-大洋江,class2,generated,最终生成曲线后验检查通过，峰值 68.672840 km/h,101.0,101.05,0.05,1.022705,0.046776,1.0,68.6728,1232.9055,0.0,30.4766,35.2912,35.2322,D:\energy_conservation\output\ato_generated_results\下应路-大洋江\class2_generated_curve.csv,success,class2 对比完成,10,D:\energy_conservation\output\ato_generated_results\下应路-大洋江\class2_generated_vs_real_metrics.csv,D:\energy_conservation\output\ato_generated_results\下应路-大洋江\class2_generated_vs_real_speed_distance.png,D:\energy_conservation\output\ato_generated_results\下应路-大洋江\class2_generated_vs_real_speed_time.png,1.0845709,0.9110611000000001,0.9885356
下应路-大洋江,class3,generated,最终生成曲线后验检查通过，峰值 60.450254 km/h,106.0,106.0,0.0,0.948797,1.0,-1.0,60.4503,1233.6746,0.7691,28.2742,45.0398,32.6861,D:\energy_conservation\output\ato_generated_results\下应路-大洋江\class3_generated_curve.csv,success,class2 对比完成,10,D:\energy_conservation\output\ato_generated_results\下应路-大洋江\class2_generated_vs_real_metrics.csv,D:\energy_conservation\output\ato_generated_results\下应路-大洋江\class2_generated_vs_real_speed_distance.png,D:\energy_conservation\output\ato_generated_results\下应路-大洋江\class2_generated_vs_real_speed_time.png,1.0845709,0.9110611000000001,0.9885356
下应路-大洋江,class4,generated,最终生成曲线后验检查通过，峰值 54.515708 km/h,111.0,111.05,0.05,0.855594,1.0,-1.0,54.5157,1233.2138,0.3083,25.4967,56.0281,29.4752,D:\energy_conservation\output\ato_generated_results\下应路-大洋江\class4_generated_curve.csv,success,class2 对比完成,10,D:\energy_conservation\output\ato_generated_results\下应路-大洋江\class2_generated_vs_real_metrics.csv,D:\energy_conservation\output\ato_generated_results\下应路-大洋江\class2_generated_vs_real_speed_distance.png,D:\energy_conservation\output\ato_generated_results\下应路-大洋江\class2_generated_vs_real_speed_time.png,1.0845709,0.9110611000000001,0.9885356
下应路-大洋江,class5,generated,最终生成曲线后验检查通过，峰值 49.319343 km/h,117.0,116.95,-0.05,0.772578,0.86029,-1.0,49.3193,1232.9055,-0.0,23.0228,67.3619,26.6153,D:\energy_conservation\output\ato_generated_results\下应路-大洋江\class5_generated_curve.csv,success,class2 对比完成,10,D:\energy_conservation\output\ato_generated_results\下应路-大洋江\class2_generated_vs_real_metrics.csv,D:\energy_conservation\output\ato_generated_results\下应路-大洋江\class2_generated_vs_real_speed_distance.png,D:\energy_conservation\output\ato_generated_results\下应路-大洋江\class2_generated_vs_real_speed_time.png,1.0845709,0.9110611000000001,0.9885356
