t_arrival,v_peak_opt,E_wh
152.8,15.439999999999932,14555.716674041169
152.4,15.499999999999932,14554.255094356151
152.05,15.559999999999931,14605.422553109232
151.70000000000002,15.61999999999993,14608.957444087211
151.35,15.67999999999993,14656.893214136493
151.0,15.739999999999931,14682.041810014742
150.65,15.79999999999993,14704.363150152318
150.3,15.859999999999928,14716.701564392984
149.95000000000002,15.919999999999929,14753.540985664682
149.6,15.97999999999993,14769.369683932506
149.25,16.039999999999928,14793.34316705773
148.9,16.099999999999927,14810.710839461042
148.6,16.159999999999926,14848.441457165565
148.25,16.219999999999928,14869.44924158433
147.95000000000002,16.279999999999927,14892.34206490548
147.6,16.339999999999925,14924.017479329734
147.3,16.399999999999928,14951.733144884463
146.95000000000002,16.459999999999926,14967.96535496815
146.65,16.519999999999925,15008.494521708191
146.35,16.579999999999924,15027.90576139636
146.05,16.639999999999922,15064.647705636427
145.75,16.699999999999925,15080.05890770414
145.45000000000002,16.759999999999923,15110.688304383157
145.15,16.819999999999922,15134.515249263959
144.85,16.879999999999924,15166.787284873873
144.55,16.939999999999923,15168.2656903784
144.25,16.999999999999922,15197.1591290278
143.95000000000002,17.05999999999992,15216.421211460176
143.70000000000002,17.11999999999992,15251.828158427083
143.4,17.17999999999992,15258.928767794327
143.1,17.23999999999992,15294.68891634409
142.85,17.29999999999992,15305.19268790762
142.55,17.35999999999992,15335.882920599062
142.3,17.41999999999992,15333.361344244258
142.05,17.47999999999992,15368.017376505879
141.75,17.539999999999917,15379.042975568225
141.5,17.599999999999916,15410.086082958933
141.25,17.65999999999992,15418.446714103513
141.0,17.719999999999917,15456.500781059829
140.70000000000002,17.779999999999916,15458.552992014393
140.45000000000002,17.839999999999918,15493.945372619542
140.20000000000002,17.899999999999917,15502.329509046489
139.95000000000002,17.959999999999916,15547.61944183328
139.70000000000002,18.019999999999914,15550.356640160295
139.45000000000002,18.079999999999913,15575.472616564337
139.25,18.139999999999915,15596.549885027114
139.0,18.199999999999914,15634.28764834693
138.75,18.259999999999913,15653.480840672362
138.5,18.319999999999915,15686.542695706808
138.3,18.379999999999914,15700.160062215635
138.05,18.439999999999912,15743.364871728398
137.8,18.49999999999991,15762.70386167962
137.6,18.55999999999991,15799.968703257415
137.35,18.619999999999912,15818.100650850462
137.15,18.67999999999991,15878.28062364889
136.9,18.73999999999991,15889.445293802688
136.70000000000002,18.799999999999912,15941.429717731315
136.5,18.85999999999991,15948.130585245772
136.25,18.91999999999991,16000.003939411587
136.05,18.979999999999908,16010.511322944705
135.85,19.039999999999907,16053.388787869813
135.65,19.09999999999991,16083.094985860149
135.4,19.159999999999908,16114.667628169758
135.20000000000002,19.219999999999906,16147.596692491046
135.0,19.27999999999991,16189.200125524143
134.8,19.339999999999907,16226.158545042428
134.6,19.399999999999906,16272.440197509097
134.4,19.459999999999905,16302.926051553699
134.20000000000002,19.519999999999904,16357.213561950619
134.0,19.579999999999906,16371.66728097406
133.85,19.639999999999905,16422.529965515176
133.65,19.699999999999903,16454.622251317123
133.45000000000002,19.759999999999906,16502.786591544766
133.25,19.819999999999904,16514.982910314433
133.05,19.879999999999903,16567.94615724957
132.9,19.939999999999902,16597.397141787576
132.70000000000002,19.9999999999999,16646.441538651336
132.55,20.059999999999903,16676.731329168208
132.35,20.1199999999999,16719.055037728478
132.15,20.1799999999999,16748.921532718286
132.0,20.239999999999903,16792.09981149636
131.8,20.2999999999999,16826.621266199814
131.65,20.3599999999999,16880.431232581013
131.5,20.4199999999999,16902.52176478883
131.3,20.479999999999897,16952.393135866358
131.15,20.5399999999999,16985.250810051788
130.95000000000002,20.5999999999999,17038.806871607067
130.8,20.659999999999897,17080.593699937785
130.65,20.7199999999999,17129.158535537194
130.5,20.779999999999898,17160.353457531375
130.3,20.839999999999897,17209.68530800429
130.15,20.899999999999896,17235.110868357002
130.0,20.959999999999894,17280.736725968804
129.85,21.019999999999897,17299.188691224004
129.70000000000002,21.079999999999895,17344.510416922807
129.55,21.139999999999894,17362.649990315047
129.4,21.199999999999896,17409.888459702393
129.25,21.259999999999895,17426.611301120865
129.1,21.319999999999894,17467.884210448203
128.95000000000002,21.379999999999892,17492.74292569088
128.8,21.43999999999989,17526.690725781555
128.65,21.499999999999893,17547.790679783477
128.5,21.559999999999892,17588.38678930283
128.35,21.61999999999989,17610.63549676605
128.20000000000002,21.679999999999893,17639.23670952182
128.1,21.739999999999892,17656.929701603083
127.95,21.79999999999989,17693.594973296487
127.80000000000001,21.85999999999989,17716.8570825563
127.65,21.919999999999888,17751.15715208921
127.55000000000001,21.97999999999989,17773.407553262772
127.4,22.03999999999989,17809.311148870787
127.30000000000001,22.099999999999888,17829.53225307955
127.15,22.15999999999989,17857.444335735658
127.0,22.21999999999989,17892.061018762764
126.9,22.279999999999887,17926.267297584975
