站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
布政-张家潭,97,96,07/2772796,72796,5012,UP,双休日低峰,0.0,120.7,120.7,30.0,150.7,1450.66,1428.0,43.27,62.82,43.25,2415,61.47,1187,61.81,62.55,14160.65,215.24,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx
张家潭-同德路,97,96,07/2772796,72796,5012,UP,双休日低峰,0.0,150.2,150.2,30.0,180.2,2053.93,2017.0,49.23,66.22,49.21,3005,65.2,1727,65.9,66.0,18089.78,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx
同德路-石碶,97,96,07/2772796,72796,5012,UP,双休日低峰,0.0,109.95,109.95,30.0,139.95,1352.69,1332.0,44.29,70.1,44.27,2200,68.79,825,69.24,69.91,13308.57,215.44,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx
石碶-雅渡,97,96,07/2772796,72796,5012,UP,双休日低峰,0.0,82.65,82.65,30.0,112.65,840.25,827.0,36.6,72.85,36.58,1654,70.39,233,71.39,72.69,11978.5,215.44,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx
雅渡-庙堰,97,96,07/2772796,72796,5012,UP,双休日低峰,0.0,130.65,130.65,30.0,160.65,1890.13,1860.0,52.08,77.65,52.06,2614,76.16,1161,76.47,77.32,21812.08,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx
庙堰-钟公庙,97,96,07/2772796,72796,5012,UP,双休日低峰,0.0,96.25,96.25,30.0,126.25,1104.29,1086.0,41.3,70.91,41.28,1926,68.82,573,69.14,70.76,13744.53,215.54,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx
钟公庙-鄞州区政府,97,96,07/2772796,72796,5012,UP,双休日低峰,0.0,92.2,92.2,30.0,122.2,999.48,984.0,39.03,67.56,39.0,1845,65.02,537,65.13,67.39,10080.79,215.74,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx
鄞州区政府-钱湖南路,97,96,07/2772796,72796,5012,UP,双休日低峰,0.0,127.05,127.05,30.0,157.05,1840.37,1811.0,52.15,78.37,52.13,2542,77.89,1055,78.28,78.31,18692.63,215.84,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx
钱湖南路-南高教园区,97,96,07/2772796,72796,5012,UP,双休日低峰,0.0,97.8,97.8,30.0,127.8,1187.52,1155.0,43.71,78.42,43.69,1957,77.53,468,78.3,78.37,15025.0,215.84,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx
南高教园区-下应路,97,96,07/2772796,72796,5012,UP,双休日平峰,0.0,115.1,115.1,30.0,145.1,1475.35,1452.0,46.14,70.85,46.12,2303,69.94,912,70.46,70.7,17866.6,218.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx
