section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,96,97,07/2772796,0,2415,mps,43.25,61.47,1187,0.92,62.82,62.55,61.81,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,96,97,07/2772796,0,3005,mps,49.21,65.2,1727,0.92,66.22,66,65.9,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,96,97,07/2772796,0,2200,mps,44.27,68.79,825,0.92,70.1,69.91,69.24,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,96,97,07/2772796,0,1654,mps,36.58,70.39,233,0.92,72.85,72.69,71.39,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,96,97,07/2772796,0,2614,mps,52.06,76.16,1161,0.92,77.65,77.32,76.47,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,96,97,07/2772796,0,1926,mps,41.28,68.82,573,0.92,70.91,70.76,69.14,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,96,97,07/2772796,0,1845,mps,39,65.02,537,0.92,67.56,67.39,65.13,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,96,97,07/2772796,0,2542,mps,52.13,77.89,1055,0.92,78.37,78.31,78.28,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,96,97,07/2772796,0,1957,mps,43.69,77.53,468,0.92,78.42,78.37,78.3,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,96,97,07/2772796,0,2303,mps,46.12,69.94,912,0.92,70.85,70.7,70.46,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
11,下应路-大洋江,96,97,07/2772796,0,2128,mps,41.72,62.33,891,0.92,62.91,62.81,62.67,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx,
12,大洋江-泗港,96,97,07/2772796,0,1842,mps,38.04,59.65,649,0.92,60.68,60.55,60.27,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx,
13,泗港-曹隘,96,97,07/2772796,0,2651,mps,49.62,77.66,813,0.92,78.41,78.24,78.18,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx,
14,曹隘-柳隘,96,97,07/2772796,0,2149,mps,44.5,74.03,494,0.92,75.91,75.66,75.24,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx,
15,柳隘-海晏北路,96,97,07/2772796,0,1847,mps,38.81,63.84,605,0.92,64.83,64.71,64.51,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx,
16,海晏北路-民安东路,96,97,07/2772796,0,1692,mps,37.36,70.82,170,0.92,73.28,73.2,70.95,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx,
17,民安东路-会展中心,96,97,07/2772796,0,1548,mps,34.25,66.8,212,0.92,68.35,68.27,67.86,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx,
18,会展中心-院士路,96,97,07/2772796,0,2336,mps,48.58,75.63,896,0.92,77.58,77.21,75.89,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx,
19,院士路-盎孟港,96,97,07/2772796,0,1828,mps,39.81,73.04,156,0.92,75.79,75.49,72.63,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx,
20,盎孟港-三官堂,96,97,07/2772796,0,2829,mps,48.54,66.93,1502,0.92,68.44,67.78,67.16,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx,
21,三官堂-兴庄路,96,97,07/2772796,0,2088,mps,37.85,53.8,964,0.92,55.18,55.12,54.14,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx,
22,兴庄路-兴海南路,96,97,07/2772796,0,1841,mps,38.07,61.19,627,0.92,62.92,62.66,61.51,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx,
25,永茂路-镇海大道,96,97,07/2772796,0,2857,mps,54.56,77.9,1342,0.92,78.44,78.28,78.24,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx,
26,镇海大道-骆驼桥,96,97,07/2772796,0,2358,mps,49.5,77.95,869,0.92,78.45,78.4,78.37,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx,
