section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,10,11,07/0270210,0,2329,mps,44.16,63.92,1051,0.92,65.62,65.41,64.47,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,10,11,07/0270210,0,3030,mps,48.02,62.71,1789,0.92,64.14,63.86,63.71,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,10,11,07/0270210,0,2204,mps,43.46,66.63,879,0.92,67.93,67.76,67.15,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,10,11,07/0270210,0,1633,mps,36.47,69.76,235,0.92,72,71.89,70.22,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,10,11,07/0270210,0,2679,mps,49.99,71.36,1249,0.92,73.48,72.97,72.25,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,10,11,07/0270210,0,1929,mps,40.58,65.76,565,0.92,69.05,68.65,65.93,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,10,11,07/0270210,0,1811,mps,39.14,66.79,522,0.92,67.58,67.54,67.39,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,10,11,07/0270210,0,2621,mps,49.78,70.74,1264,0.92,71.92,71.75,71.38,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,10,11,07/0270210,0,2006,mps,41.95,66.65,690,0.92,69.03,68.77,67.13,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,10,11,07/0270210,0,2289,mps,45.68,70.39,894,0.92,71.53,71.32,71.02,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
11,下应路-大洋江,10,11,07/0270210,0,2121,mps,41.2,61.62,862,0.92,62.39,62.33,62.14,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx,
12,大洋江-泗港,10,11,07/0270210,0,1865,mps,36.98,57.05,726,0.92,58.37,58.15,57.76,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx,
13,泗港-曹隘,10,11,07/0270210,0,2697,mps,48.03,76.9,908,0.92,77.76,77.63,77.58,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx,
14,曹隘-柳隘,10,11,07/0270210,0,2126,mps,44.24,73.3,477,0.92,75.34,75.03,74.6,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx,
15,柳隘-海晏北路,10,11,07/0270210,0,1775,mps,39.78,72.72,348,0.92,75.88,75.74,73.21,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx,
16,海晏北路-民安东路,10,11,07/0270210,0,1673,mps,37.22,71.6,210,0.92,73.5,73.43,72.77,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx,
17,民安东路-会展中心,10,11,07/0270210,0,1546,mps,33.82,66.54,196,0.92,68.14,68.09,67.7,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx,
18,会展中心-院士路,10,11,07/0270210,0,2297,mps,48.64,76.99,825,0.92,77.65,77.6,77.57,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx,
19,院士路-盎孟港,10,11,07/0270210,0,1792,mps,39.97,75.01,210,0.92,77.52,77.45,75.75,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx,
20,盎孟港-三官堂,10,11,07/0270210,0,2779,mps,48.67,68.03,1435,0.92,69.19,68.89,68.52,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx,
21,三官堂-兴庄路,10,11,07/0270210,0,2054,mps,37.86,54.28,934,0.92,55.03,54.93,54.84,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx,
22,兴庄路-兴海南路,10,11,07/0270210,0,1849,mps,37.34,58.95,671,0.92,60.42,60.38,59.42,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx,
23,兴海南路-梅堰,10,11,07/0270210,0,1650,mps,36.37,68.64,141,0.92,70.85,70.69,68.28,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx,
24,梅堰-永茂路,10,11,07/0370310,0,6297,mps,42.03,64.81,1669,0.92,65.64,65.34,65.25,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_梅堰-永茂路.xlsx,
