站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
下应路-大洋江,32,31,07/0570531,70531,5014,UP,工作日高峰,0.0,102.15,102.15,30.0,132.15,1213.86,1214.0,42.78,71.54,42.76,2044,70.9,645,71.34,71.48,14104.37,220.42,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
大洋江-泗港,32,31,07/0570531,70531,5014,UP,工作日高峰,0.0,90.25,90.25,30.0,120.25,958.61,957.0,38.24,66.91,38.22,1806,65.25,501,66.21,66.77,12037.07,220.1,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx
泗港-曹隘,32,31,07/0570531,70531,5014,UP,工作日高峰,0.0,124.45,124.45,30.0,154.45,1799.23,1798.0,52.05,77.28,52.03,2490,75.86,1074,77.11,77.19,21234.29,220.7,1,0,0,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,32,31,07/0570531,70531,5014,UP,工作日高峰,0.0,108.4,108.4,30.0,138.4,1308.15,1307.0,43.44,72.82,43.42,2169,69.73,539,70.14,72.39,20876.79,220.7,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
柳隘-海晏北路,32,31,07/0570531,70531,5014,UP,工作日高峰,0.0,88.75,88.75,30.0,118.75,981.2,980.0,39.8,77.24,39.78,1776,76.07,291,77.06,77.19,14512.43,220.8,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
海晏北路-民安东路,32,31,07/0570531,70531,5014,UP,工作日高峰,0.0,84.35,84.35,30.0,114.35,865.96,865.0,36.96,72.84,36.94,1688,70.99,220,72.2,72.74,15811.74,222.1,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
民安东路-会展中心,32,31,07/0570531,70531,5014,UP,工作日高峰,0.0,77.35,77.35,30.0,107.35,726.85,724.0,33.83,68.17,33.81,1548,66.5,192,67.52,68.1,12694.28,222.4,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,32,31,07/0570531,70531,5014,UP,工作日高峰,0.0,115.65,115.65,30.0,145.65,1552.92,1562.0,48.34,77.13,48.32,2314,76.55,835,77.05,77.09,15213.12,222.5,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,32,31,07/0570531,70531,5014,UP,工作日高峰,0.0,90.2,90.2,30.0,120.2,994.42,994.0,39.69,77.08,39.67,1805,75.1,241,76.57,77.01,18971.92,220.82,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,32,31,07/0570531,70531,5014,UP,工作日高峰,0.0,131.5,131.5,30.0,161.5,1878.39,1877.0,51.42,76.73,51.4,2631,76.08,1158,76.48,76.64,19700.57,219.8,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
三官堂-兴庄路,32,31,07/0570531,70531,5014,UP,工作日高峰,0.0,98.55,98.55,30.0,128.55,1080.36,1081.0,39.47,62.65,39.45,1972,61.89,698,62.4,62.53,11639.08,218.54,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx
兴庄路-兴海南路,32,31,07/0570531,70531,5014,UP,工作日高峰,0.0,88.25,88.25,30.0,118.25,959.34,958.0,39.13,71.66,39.11,1766,70.78,367,71.55,71.58,14513.16,216.64,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx
兴海南路-梅堰,32,31,07/0570531,70531,5014,UP,工作日高峰,0.0,81.8,81.8,30.0,111.8,835.09,833.0,36.75,77.07,36.73,1637,75.02,153,75.26,76.98,13120.08,216.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx
梅堰-永茂路,32,31,07/0670631,70631,5014,UP,双休日低峰,0.0,330.3,330.3,30.0,360.3,3676.31,3676.0,40.07,56.78,40.06,6607,55.74,2074,55.97,56.21,25942.91,216.22,4,1,1,data\data_processed_step2_v3_all_curve_quality\results_梅堰-永茂路.xlsx
永茂路-镇海大道,32,31,07/0570531,70531,5014,UP,工作日低峰,0.0,143.1,143.1,30.0,173.1,2133.62,2131.0,53.68,77.16,53.66,2863,76.74,1336,77.09,77.12,17265.45,216.34,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx
镇海大道-骆驼桥,32,31,07/0570531,70531,5014,UP,工作日低峰,0.0,117.1,117.1,0.0,117.1,1596.68,1593.0,49.09,77.29,49.07,2343,76.75,873,77.19,77.24,20122.61,216.04,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx
--- 总计 ---,,,,,,,,,,2978.95,750.0,3728.95,36535.6,36502.0,44.15,77.45,,,,,,,431611.17,...,,,,
