section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,31,32,07/0570531,0,2338,mps,43.98,63.75,1065,0.92,65.27,65.01,64.07,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,31,32,07/0570531,0,3035,mps,47.96,62.72,1802,0.92,63.74,63.5,63.43,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,31,32,07/0570531,0,2128,mps,45.03,73.83,676,0.92,75.88,75.72,74.15,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,31,32,07/0570531,0,1644,mps,36.25,70.17,234,0.92,71.84,71.72,70.91,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,31,32,07/0570531,0,2605,mps,51.44,76.78,1106,0.92,77.45,77.37,77.21,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,31,32,07/0570531,0,1895,mps,41.3,73.99,426,0.92,77.24,77.08,74.56,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,31,32,07/0570531,0,1786,mps,39.68,76.02,280,0.92,77.24,77.14,77.06,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,31,32,07/0570531,0,2550,mps,51.18,75.85,1106,0.92,76.83,76.6,76.2,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,31,32,07/0570531,0,1953,mps,43.09,76.33,469,0.92,77.21,77.14,77.01,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,31,32,07/0570531,0,2212,mps,47.27,76.68,719,0.92,77.25,77.22,77.18,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
11,下应路-大洋江,31,32,07/0570531,0,2044,mps,42.76,70.9,645,0.92,71.54,71.48,71.34,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx,
12,大洋江-泗港,31,32,07/0570531,0,1806,mps,38.22,65.25,501,0.92,66.91,66.77,66.21,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx,
13,泗港-曹隘,31,32,07/0570531,0,2490,mps,52.03,75.86,1074,0.92,77.28,77.19,77.11,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx,
14,曹隘-柳隘,31,32,07/0570531,0,2169,mps,43.42,69.73,539,0.92,72.82,72.39,70.14,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx,
15,柳隘-海晏北路,31,32,07/0570531,0,1776,mps,39.78,76.07,291,0.92,77.24,77.19,77.06,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx,
16,海晏北路-民安东路,31,32,07/0570531,0,1688,mps,36.94,70.99,220,0.92,72.84,72.74,72.2,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx,
17,民安东路-会展中心,31,32,07/0570531,0,1548,mps,33.81,66.5,192,0.92,68.17,68.1,67.52,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx,
18,会展中心-院士路,31,32,07/0570531,0,2314,mps,48.32,76.55,835,0.92,77.13,77.09,77.05,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx,
19,院士路-盎孟港,31,32,07/0570531,0,1805,mps,39.67,75.1,241,0.92,77.08,77.01,76.57,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx,
20,盎孟港-三官堂,31,32,07/0570531,0,2631,mps,51.4,76.08,1158,0.92,76.73,76.64,76.48,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx,
21,三官堂-兴庄路,31,32,07/0570531,0,1972,mps,39.45,61.89,698,0.92,62.65,62.53,62.4,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx,
22,兴庄路-兴海南路,31,32,07/0570531,0,1766,mps,39.11,70.78,367,0.92,71.66,71.58,71.55,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx,
23,兴海南路-梅堰,31,32,07/0570531,0,1637,mps,36.73,75.02,153,0.92,77.07,76.98,75.26,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx,
24,梅堰-永茂路,31,32,07/0670631,1,6607,mps,40.06,55.74,2074,0.92,56.78,56.21,55.97,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_梅堰-永茂路.xlsx,
25,永茂路-镇海大道,31,32,07/0570531,0,2863,mps,53.66,76.74,1336,0.92,77.16,77.12,77.09,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx,
26,镇海大道-骆驼桥,31,32,07/0570531,0,2343,mps,49.07,76.75,873,0.92,77.29,77.24,77.19,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx,
