t_arrival,v_peak_opt,E_wh
86.14999999999976,22.22,12624.8330078125
86.19999999999976,22.13601488282099,12555.6669921875
86.24999999999976,21.976336481113933,12405.6865234375
86.29999999999976,21.85013745226477,12292.5830078125
86.34999999999975,21.742211774544646,12180.4296875
86.39999999999975,21.541455774995825,11992.9951171875
86.44999999999975,21.426529257110573,11885.4306640625
86.49999999999974,21.365740557589586,11854.0126953125
86.54999999999974,21.263563661774175,11757.4736328125
86.59999999999974,21.164340600752276,11691.4638671875
86.64999999999974,21.04079979141366,11597.2626953125
86.69999999999973,20.95901172042559,11535.91015625
86.74999999999973,20.904214603422638,11474.6689453125
86.79999999999973,20.784686725701878,11383.818359375
86.84999999999972,20.693179858136713,11324.9521484375
86.89999999999972,20.62274374861572,11266.4375
86.94999999999972,20.543748885908155,11210.04296875
86.99999999999972,20.49736962490685,11182.9345703125
87.04999999999971,20.3754996078272,11101.6064453125
87.09999999999971,20.34838846259669,11073.0087890625
87.14999999999971,20.237081126902194,10987.21484375
87.1999999999997,20.171798438843418,10962.62890625
87.2499999999997,20.1130435714873,10902.9150390625
87.2999999999997,20.048218562577233,10877.3447265625
87.3499999999997,19.962603434331164,10819.29296875
87.3999999999997,19.89873577464314,10761.76171875
87.44999999999969,19.85121588777373,10730.5537109375
87.49999999999969,19.812458444679482,10702.90625
87.54999999999968,19.70320585211806,10610.4775390625
87.59999999999968,19.676817228433098,10579.791015625
87.64999999999968,19.58304665282245,10517.720703125
87.69999999999968,19.56483422035611,10518.3662109375
87.74999999999967,19.479552437530852,10455.54296875
87.79999999999967,19.43996613751139,10422.7705078125
87.84999999999967,19.398962449920617,10390.2451171875
87.89999999999966,19.355196094178808,10325.154296875
87.94999999999966,19.276081776292042,10258.28125
87.99999999999966,19.222533902374987,10224.4033203125
88.04999999999966,19.171309059351827,10189.775390625
88.09999999999965,19.122234314806207,10154.9375
88.14999999999965,19.090806344885863,10120.796875
88.19999999999965,19.032358869472223,10052.126953125
88.24999999999964,18.97817220299856,10016.2216796875
88.29999999999964,18.932721918810838,9981.4169921875
88.34999999999964,18.85625525180426,9910.1708984375
88.39999999999964,18.817944635574662,9874.8583984375
88.44999999999963,18.774924765104327,9839.505859375
88.49999999999963,18.735903833582462,9803.3896484375
88.54999999999963,18.697792717863706,9767.6787109375
88.59999999999962,18.66109689111183,9732.095703125
88.64999999999962,18.592080969707542,9660.9296875
88.69999999999962,18.55566179131722,9625.05859375
88.74999999999962,18.49725230544941,9588.8193359375
88.79999999999961,18.463532085518267,9552.4306640625
88.84999999999961,18.43109555988639,9517.318359375
88.89999999999961,18.384430843460812,9480.6591796875
88.9499999999996,18.337964782600448,9444.7109375
88.9999999999996,18.293076218998735,9409.09375
89.0499999999996,18.24961666961035,9373.798828125
89.0999999999996,18.207408403571595,9338.4775390625
89.1499999999996,18.16618183991383,9303.33984375
89.19999999999959,18.12624228732009,9268.2783203125
89.24999999999959,18.087173506146623,9233.2626953125
89.29999999999959,18.04882819212033,9198.359375
89.34999999999958,18.010889612823306,9163.2119140625
89.39999999999958,17.973867317249336,9128.2080078125
89.44999999999958,17.93731763536018,9093.1533203125
89.49999999999957,17.901386706784454,9058.0615234375
89.54999999999957,17.865337355293295,9024.0400390625
89.59999999999957,17.83050040770753,8989.1474609375
89.64999999999957,17.79490205357544,8954.767578125
89.69999999999956,17.760132762507784,8954.9404296875
89.74999999999956,17.726281113836805,8920.060546875
89.79999999999956,17.69781884190661,8885.390625
89.84999999999955,17.663811223241325,8850.3564453125
89.89999999999955,17.630950367639123,8815.4326171875
89.94999999999955,17.597954185560443,8780.3603515625
89.99999999999955,17.56477496248035,8780.6708984375
90.04999999999954,17.53193224406552,8745.3564453125
90.09999999999954,17.498946455786136,8710.357421875
90.14999999999954,17.4670716279323,8674.984375
90.19999999999953,17.43508674015884,8639.7412109375
90.24999999999953,17.402267388520844,8640.224609375
90.29999999999953,17.370665441205006,8605.064453125
90.34999999999953,17.33859207642628,8569.7431640625
90.39999999999952,17.306405520134184,8534.267578125
90.44999999999952,17.275633686135937,8498.8857421875
90.49999999999952,17.244993338871296,8499.900390625
90.54999999999951,17.21487483334009,8464.03515625
90.59999999999951,17.186028124544826,8428.544921875
90.64999999999951,17.15698417329879,8392.8427734375
90.6999999999995,17.11140664076292,8357.7353515625
90.7499999999995,17.0810193744196,8358.4501953125
90.7999999999995,17.050746038833484,8322.697265625
90.8499999999995,17.020532763116943,8287.1376953125
90.8999999999995,16.99040900680925,8251.169921875
90.94999999999949,16.96033312620863,8252.1279296875
90.99999999999949,16.930218079909793,8216.3837890625
91.04999999999949,16.900462039943857,8180.4521484375
91.09999999999948,16.87217323804039,8144.71484375
91.14999999999948,16.843952948467255,8145.720703125
91.19999999999948,16.816846340247537,8109.6240234375
91.24999999999947,16.78957102945856,8073.7060546875
91.29999999999947,16.762565416884414,8074.88818359375
91.34999999999947,16.73362290832088,8039.44189453125
91.39999999999947,16.70690201975111,8003.556640625
91.44999999999946,16.67957451565856,8004.5908203125
91.49999999999946,16.646508627592752,7969.05859375
91.54999999999946,16.621016442271863,7933.96923828125
91.59999999999945,16.595446962442463,7899.10498046875
91.64999999999945,16.569813711338917,7899.193359375
91.69999999999945,16.543980216496916,7864.1259765625
91.74999999999945,16.518023563271374,7828.892578125
91.79999999999944,16.492058608718274,7829.7421875
91.84999999999944,16.46599891690552,7794.07763671875
91.89999999999944,16.43995218803806,7795.08837890625
91.94999999999943,16.413950603745104,7759.67236328125
91.99999999999943,16.388044364624065,7725.1650390625
92.04999999999943,16.36222820140089,7725.59375
92.09999999999943,16.336556489209787,7690.49072265625
92.14999999999942,16.31100487394123,7655.763671875
92.19999999999942,16.285599187624083,7655.91748046875
92.24999999999942,16.26034706986011,7621.25927734375
92.29999999999941,16.235194359825467,7585.91064453125
92.34999999999941,16.210204298894784,7586.349609375
92.39999999999941,16.18522567964778,7551.830078125
92.4499999999994,16.160371375525955,7551.9306640625
92.4999999999994,16.13559164885043,7517.275390625
92.5499999999994,16.110815301872844,7482.76708984375
92.5999999999994,16.086033028859408,7483.22607421875
92.6499999999994,16.061236790149877,7449.2412109375
92.69999999999939,16.03646698248174,7414.6396484375
92.74999999999939,16.011474535580334,7415.24755859375
92.79999999999939,15.986522169741432,7381.111328125
92.84999999999938,15.961271198425214,7381.83837890625
92.89999999999938,15.938200631825504,7347.49609375
92.94999999999938,15.918303058013446,7348.2109375
92.99999999999937,15.898380184018137,7314.43603515625
93.04999999999937,15.879021453069019,7315.1328125
93.09999999999937,15.8456924709092,7282.0947265625
93.14999999999937,15.822324612425364,7248.75927734375
93.19999999999936,15.798415061575282,7249.09912109375
93.24999999999936,15.780025472761787,7215.7802734375
93.29999999999936,15.761917701927178,7216.357421875
93.34999999999935,15.719736579115397,7183.41552734375
93.39999999999935,15.701664504854914,7149.96044921875
93.44999999999935,15.683981085855883,7150.79150390625
93.49999999999935,15.662532955262364,7117.0419921875
93.54999999999934,15.638697096484522,7118.00537109375
93.59999999999934,15.61571609172136,7085.31591796875
93.64999999999934,15.593937999711748,7052.03369140625
93.69999999999933,15.573086162019528,7052.52392578125
93.74999999999933,15.553157665511463,7019.2890625
93.79999999999933,15.533702960711935,7020.18408203125
93.84999999999933,15.51493777643866,6986.9765625
93.89999999999932,15.478550148558018,6987.7060546875
93.94999999999932,15.461446899932069,6955.0361328125
93.99999999999932,15.444776506077348,6955.3095703125
94.04999999999932,15.427739465086145,6922.2724609375
94.09999999999931,15.410931374215174,6922.89892578125
94.14999999999931,15.394120519703364,6889.41015625
94.1999999999993,15.37719103211193,6889.96875
94.2499999999993,15.339707317819489,6857.49853515625
94.2999999999993,15.32131335028982,6857.40576171875
94.3499999999993,15.302858405116282,6824.5341796875
94.3999999999993,15.284044550662276,6824.6025390625
94.44999999999929,15.265170976672282,6792.22412109375
94.49999999999929,15.245926198074589,6792.83251953125
94.54999999999929,15.226475383983608,6759.59619140625
94.59999999999928,15.206850559948949,6759.984375
94.64999999999928,15.18699550056158,6727.74169921875
94.69999999999928,15.167025812226631,6728.61328125
94.74999999999928,15.146982182415229,6695.58447265625
94.79999999999927,15.126901773397963,6696.529296875
94.84999999999927,15.106992119496725,6664.21533203125
94.89999999999927,15.087084971202101,6665.232421875
94.94999999999926,15.067413977587963,6633.158203125
94.99999999999926,15.04790852876616,6633.59375
95.04999999999926,15.028722310527836,6602.3115234375
95.09999999999926,15.009689050359773,6602.71875
95.14999999999925,14.990891868450769,6571.10986328125
95.19999999999925,14.97215239148532,6571.4658203125
95.24999999999925,14.953431279647981,6540.59423828125
95.29999999999924,14.934483439724092,6540.970703125
95.34999999999924,14.915141144753152,6509.68701171875
95.39999999999924,14.895271252604653,6510.87158203125
95.44999999999924,14.874688885729919,6479.54443359375
95.49999999999923,14.865704247729639,6479.74072265625
95.54999999999923,14.844131655050338,6480.5009765625
95.59999999999923,14.807316623477472,6450.4296875
95.64999999999922,14.795393037840174,6419.79052734375
95.69999999999922,14.783213300946143,6419.9990234375
95.74999999999922,14.76987072398249,6419.8623046875
95.79999999999922,14.754981807909704,6389.439453125
95.84999999999921,14.738151778365115,6389.85498046875
95.89999999999921,14.71883082601571,6391.2529296875
95.9499999999992,14.697219023734101,6360.28076171875
95.9999999999992,14.67804105212469,6329.3671875
96.0499999999992,14.649385744983755,6331.03466796875
96.0999999999992,14.638064037224078,6299.1728515625
96.1499999999992,14.619796202143224,6300.578125
96.19999999999919,14.597603771580063,6270.30224609375
96.24999999999919,14.58429427922779,6270.986328125
96.29999999999919,14.56459287922847,6271.443359375
96.34999999999918,14.549928346074083,6240.78369140625
96.39999999999918,14.539069148104732,6241.607421875
96.44999999999918,14.514440298248148,6211.33154296875
96.49999999999918,14.498153393753427,6212.0478515625
96.54999999999917,14.475923838460503,6182.21240234375
96.59999999999917,14.454079203808483,6182.90576171875
96.64999999999917,14.441559391218803,6184.15625
96.69999999999916,14.424676677925198,6152.74609375
96.74999999999916,14.40845962607857,6153.72314453125
96.79999999999916,14.396585764695782,6123.28564453125
96.84999999999916,14.380749402070514,6124.56884765625
96.89999999999915,14.355856649655657,6093.5595703125
96.94999999999915,14.3442188742222,6094.8193359375
96.99999999999915,14.33362507065725,6095.12255859375
97.04999999999914,14.323495144097713,6095.4130859375
97.09999999999914,14.292847087330886,6065.4521484375
97.14999999999914,14.281022525335235,6066.71728515625
97.19999999999914,14.26828654969727,6036.07421875
97.24999999999913,14.246967363830285,6037.22802734375
97.29999999999913,14.223225237998225,6007.5537109375
97.34999999999913,14.219675280222916,6007.65625
97.39999999999912,14.19477902011772,5978.3994140625
97.44999999999912,14.185660784579245,5978.6572265625
97.49999999999912,14.167195717478604,5979.0
97.54999999999912,14.150418036685053,5949.05712890625
97.59999999999911,14.136744890239687,5950.33935546875
97.64999999999911,14.119788243402427,5950.1630859375
97.69999999999911,14.097633524272545,5920.98486328125
97.7499999999991,14.092066275351865,5921.15673828125
97.7999999999991,14.073690865075905,5891.97509765625
97.8499999999991,14.05605685973076,5891.79296875
97.8999999999991,14.039321747130916,5893.2412109375
97.9499999999991,14.02343176723232,5864.0205078125
97.99999999999909,14.008215625410395,5864.59326171875
98.04999999999909,13.993443205366013,5834.35791015625
98.09999999999908,13.978867208253746,5835.2421875
98.14999999999908,13.96434963032175,5836.48291015625
98.19999999999908,13.949794742886947,5806.75927734375
