run_id,travel_time_raw_real_s,travel_time_generated_s,rmse_speed_mps,mae_speed_mps,corr_speed_shape,peak_speed_real_mps,peak_speed_generated_mps,peak_speed_gap_mps
07/0850704|50704|5012|UP,104.1,104.0,0.717039,0.481295,0.991195,21.588889,21.078997,-0.509892
07/0850712|50712|5012|UP,102.5,104.0,0.687564,0.58956,0.996981,21.832854,21.078997,-0.753857
07/0850714|50714|5012|UP,103.4,104.0,0.436957,0.289792,0.996787,21.463889,21.078997,-0.384892
07/0951902|51902|5012|UP,104.1,104.0,0.597911,0.438648,0.993824,21.663889,21.078997,-0.584892
07/0951904|51904|5012|UP,103.35,104.0,0.924576,0.746202,0.989581,21.852981,21.078997,-0.773984
07/0951912|51912|5012|UP,103.65,104.0,0.51104,0.370739,0.995611,21.48485,21.078997,-0.405853
07/1050503|50503|5012|UP,103.5,104.0,0.465364,0.338449,0.996298,21.444444,21.078997,-0.365447
07/1053002|53002|5012|UP,104.1,104.0,0.924413,0.718033,0.98887,21.716667,21.078997,-0.63767
07/1251004|51004|5012|UP,102.7,104.0,0.825027,0.700797,0.993765,21.888124,21.078997,-0.809127
07/1251012|51012|5012|UP,103.5,104.0,0.485793,0.328367,0.995951,21.602778,21.078997,-0.523781
