站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
下应路-大洋江,100,99,07/2772799,72799,5012,UP,双休日低峰,0.0,107.0,107.0,30.0,137.0,1232.8,1214.0,41.48,62.76,41.46,2141,62.25,893,62.64,62.71,11410.11,216.14,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
大洋江-泗港,100,99,07/2772799,72799,5012,UP,双休日低峰,0.0,92.2,92.2,30.0,122.2,973.18,957.0,38.0,61.31,37.98,1845,59.77,671,60.46,61.08,11318.97,215.94,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx
泗港-曹隘,100,99,07/2772799,72799,5012,UP,双休日低峰,0.0,135.65,135.65,30.0,165.65,1827.47,1798.0,48.5,78.62,48.48,2714,77.61,918,78.31,78.4,22484.09,215.94,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,100,99,07/2772799,72799,5012,UP,双休日低峰,0.0,107.3,107.3,30.0,137.3,1326.89,1307.0,44.52,76.04,44.5,2147,74.09,489,75.24,75.92,20664.57,216.22,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
柳隘-海晏北路,100,99,07/2772799,72799,5012,UP,双休日低峰,0.0,90.1,90.1,30.0,120.1,995.41,980.0,39.77,72.85,39.75,1803,69.48,425,69.77,72.54,12704.74,216.62,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
海晏北路-民安东路,100,99,07/2772799,72799,5012,UP,双休日低峰,0.0,84.55,84.55,30.0,114.55,878.39,865.0,37.4,73.57,37.38,1692,71.23,239,71.82,73.46,15121.86,216.74,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
民安东路-会展中心,100,99,07/2772799,72799,5012,UP,双休日低峰,0.0,77.3,77.3,30.0,107.3,736.78,724.0,34.31,68.73,34.29,1547,67.18,202,68.28,68.68,12170.11,216.74,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,100,99,07/2772799,72799,5012,UP,双休日低峰,0.0,116.75,116.75,30.0,146.75,1576.17,1562.0,48.6,75.49,48.58,2336,74.01,915,74.43,75.36,13527.5,216.64,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,100,99,07/2772799,72799,5012,UP,双休日低峰,0.0,90.9,90.9,30.0,120.9,1010.5,994.0,40.02,76.7,40.0,1819,74.53,181,74.96,76.64,20606.44,216.14,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,100,99,07/2772799,72799,5012,UP,双休日低峰,0.0,139.95,139.95,30.0,169.95,1907.69,1877.0,49.07,68.16,49.05,2800,66.9,1499,67.16,67.89,17091.92,215.94,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
三官堂-兴庄路,100,99,07/2772799,72799,5012,UP,双休日低峰,0.0,105.25,105.25,30.0,135.25,1097.7,1081.0,37.55,53.19,37.53,2106,52.62,1016,53.03,53.13,10463.84,216.14,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx
兴庄路-兴海南路,100,99,07/2772799,72799,5012,UP,双休日低峰,0.0,92.55,92.55,30.0,122.55,973.34,958.0,37.86,60.89,37.84,1852,59.44,678,59.73,60.85,11163.86,215.84,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx
永茂路-镇海大道,100,99,07/2772799,72799,5012,UP,双休日低峰,0.0,142.65,142.65,30.0,172.65,2164.8,2131.0,54.63,78.42,54.61,2854,77.89,1343,78.24,78.32,17844.72,215.64,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx
镇海大道-骆驼桥,100,99,07/2772799,72799,5012,UP,双休日低峰,0.0,117.1,117.1,0.0,117.1,1621.82,1593.0,49.86,78.44,49.84,2343,77.93,869,78.37,78.4,20084.67,215.64,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx
--- 总计 ---,,,,,,,,,,2626.5,690.0,3316.5,32517.65,31993.0,44.57,78.62,,,,,,,368641.56,...,,,,
