section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,99,100,07/2772799,0,2297,mps,45.52,74.09,182,0.92,76.23,76.11,73.47,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,99,100,07/2772799,0,2985,mps,49.53,65.92,1672,0.92,66.77,66.69,66.57,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,99,100,07/2772799,0,2220,mps,43.85,67.44,892,0.92,68.42,68.2,67.77,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,99,100,07/2772799,0,1650,mps,36.7,70.47,250,0.92,72.53,72.43,70.76,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,99,100,07/2772799,0,2651,mps,51.33,74.61,1214,0.92,77.14,76.91,74.88,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,99,100,07/2772799,0,1941,mps,40.96,66.66,626,0.92,69.82,69.49,67.03,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,99,100,07/2772799,0,1831,mps,39.33,64.79,558,0.92,67.34,67.19,64.86,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,99,100,07/2772799,0,2664,mps,49.73,70.72,1297,0.92,71.26,71.2,71.04,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,99,100,07/2772799,0,2008,mps,42.58,67.26,695,0.92,68.18,68.13,67.99,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,99,100,07/2772799,0,2308,mps,45.99,69.8,913,0.92,70.62,70.52,70.37,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
11,下应路-大洋江,99,100,07/2772799,0,2141,mps,41.46,62.25,893,0.92,62.76,62.71,62.64,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx,
12,大洋江-泗港,99,100,07/2772799,0,1845,mps,37.98,59.77,671,0.92,61.31,61.08,60.46,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx,
13,泗港-曹隘,99,100,07/2772799,0,2714,mps,48.48,77.61,918,0.92,78.62,78.4,78.31,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx,
14,曹隘-柳隘,99,100,07/2772799,0,2147,mps,44.5,74.09,489,0.92,76.04,75.92,75.24,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx,
15,柳隘-海晏北路,99,100,07/2772799,0,1803,mps,39.75,69.48,425,0.92,72.85,72.54,69.77,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx,
16,海晏北路-民安东路,99,100,07/2772799,0,1692,mps,37.38,71.23,239,0.92,73.57,73.46,71.82,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx,
17,民安东路-会展中心,99,100,07/2772799,0,1547,mps,34.29,67.18,202,0.92,68.73,68.68,68.28,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx,
18,会展中心-院士路,99,100,07/2772799,0,2336,mps,48.58,74.01,915,0.92,75.49,75.36,74.43,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx,
19,院士路-盎孟港,99,100,07/2772799,0,1819,mps,40,74.53,181,0.92,76.7,76.64,74.96,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx,
20,盎孟港-三官堂,99,100,07/2772799,0,2800,mps,49.05,66.9,1499,0.92,68.16,67.89,67.16,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx,
21,三官堂-兴庄路,99,100,07/2772799,0,2106,mps,37.53,52.62,1016,0.92,53.19,53.13,53.03,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx,
22,兴庄路-兴海南路,99,100,07/2772799,0,1852,mps,37.84,59.44,678,0.92,60.89,60.85,59.73,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx,
25,永茂路-镇海大道,99,100,07/2772799,0,2854,mps,54.61,77.89,1343,0.92,78.42,78.32,78.24,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx,
26,镇海大道-骆驼桥,99,100,07/2772799,0,2343,mps,49.84,77.93,869,0.92,78.44,78.4,78.37,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx,
