站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
下应路-大洋江,45,44,07/0870844,70844,5012,UP,工作日平峰,0.0,105.0,105.0,30.0,135.0,1232.58,1214.0,42.26,64.64,42.24,2101,63.79,844,64.45,64.56,11306.29,216.14,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
大洋江-泗港,45,44,07/0870844,70844,5012,UP,工作日平峰,0.0,92.45,92.45,30.0,122.45,972.72,957.0,37.88,60.59,37.86,1850,59.53,685,60.31,60.52,10934.78,215.84,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx
泗港-曹隘,45,44,07/0870844,70844,5012,UP,工作日平峰,0.0,135.15,135.15,30.0,165.15,1826.75,1798.0,48.66,78.96,48.64,2704,77.97,902,78.62,78.76,22633.45,215.94,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,45,44,07/0870844,70844,5012,UP,工作日平峰,0.0,106.2,106.2,30.0,136.2,1326.77,1307.0,44.98,76.44,44.95,2125,74.48,483,75.56,76.12,20379.94,215.74,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
柳隘-海晏北路,45,44,07/0870844,70844,5012,UP,工作日平峰,0.0,91.0,91.0,30.0,121.0,995.63,980.0,39.39,67.21,39.37,1821,66.37,554,66.98,67.19,12059.88,215.84,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
海晏北路-民安东路,45,44,07/0870844,70844,5012,UP,工作日平峰,0.0,84.15,84.15,30.0,114.15,878.42,865.0,37.58,74.06,37.56,1684,72.54,244,73.59,73.98,16473.21,215.92,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
民安东路-会展中心,45,44,07/0870844,70844,5012,UP,工作日高峰,0.0,77.0,77.0,30.0,107.0,736.49,724.0,34.43,68.68,34.41,1541,67.08,207,68.23,68.65,12147.77,216.34,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,45,44,07/0870844,70844,5012,UP,工作日高峰,0.0,115.25,115.25,30.0,145.25,1576.07,1562.0,49.23,78.84,49.21,2306,78.12,831,78.69,78.75,15177.69,215.94,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,45,44,07/0870844,70844,5012,UP,工作日高峰,0.0,90.1,90.1,30.0,120.1,1009.9,994.0,40.35,78.76,40.33,1803,76.82,243,78.5,78.72,19161.85,215.84,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,45,44,07/0870844,70844,5012,UP,工作日高峰,0.0,131.2,131.2,30.0,161.2,1907.14,1877.0,52.33,78.14,52.31,2625,76.96,1171,77.5,77.91,19309.7,215.74,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
三官堂-兴庄路,45,44,07/0870844,70844,5012,UP,工作日高峰,0.0,98.4,98.4,30.0,128.4,1097.13,1081.0,40.14,63.36,40.12,1969,62.57,702,63.17,63.29,11666.83,215.84,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx
兴庄路-兴海南路,45,44,07/0870844,70844,5012,UP,工作日高峰,0.0,89.05,89.05,30.0,119.05,973.46,958.0,39.35,73.02,39.33,1782,70.6,282,71.35,72.94,16271.24,215.74,3,0,6,data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx
兴海南路-梅堰,45,44,07/0870844,70844,5012,UP,工作日高峰,0.0,81.3,81.3,30.0,111.3,847.03,833.0,37.51,78.44,37.48,1627,76.54,163,77.32,78.36,13187.76,215.74,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx
梅堰-永茂路,45,44,07/1071044,71044,5012,UP,工作日高峰,0.0,318.1,318.1,30.0,348.1,3733.84,3676.0,42.26,64.99,42.25,6363,64.05,1736,64.36,64.55,29366.34,216.82,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_梅堰-永茂路.xlsx
永茂路-镇海大道,45,44,07/0870844,70844,5012,UP,工作日高峰,0.0,141.75,141.75,30.0,171.75,2164.61,2131.0,54.97,78.69,54.95,2836,78.22,1333,78.58,78.65,17687.62,215.64,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx
镇海大道-骆驼桥,45,44,07/0870844,70844,5012,UP,工作日高峰,0.0,116.6,116.6,0.0,116.6,1620.53,1593.0,50.03,78.84,50.01,2333,78.26,867,78.73,78.76,20401.19,215.54,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx
--- 总计 ---,,,,,,,,,,3001.5,750.0,3751.5,37089.18,36502.0,44.48,78.96,,,,,,,418733.45,...,,,,
