station_pair,target_l_from_data_m,class3_time_median_s,class3_target_time_s,class3_peak_speed_ref_mps,class3_peak_speed_ref_kmh,T_acc_ref_s,T_mid_ref_s,T_br_ref_s,D_acc_ref_m,D_mid_ref_m,D_br_ref_m,ref_curve_distance_m,mass_median,n_runs_class3
南高教园区-下应路,1474.047453703704,112.45,114.0,19.6511269768682,70.74405711672551,31.550000000000004,43.54999999999999,37.35000000000001,284.3240084908241,849.3166358435149,331.55503545025897,1465.195679784601,216.04,12
