站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
下应路-大洋江,119,118,07/3073118,73118,5012,UP,工作日高峰,0.0,103.0,103.0,30.0,133.0,1233.4,1214.0,43.11,72.03,43.09,2061,71.05,680,71.48,71.86,16524.81,244.0,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
大洋江-泗港,119,118,07/3073118,73118,5012,UP,工作日高峰,0.0,91.5,91.5,30.0,121.5,973.03,957.0,38.28,63.38,38.26,1831,61.48,607,62.08,63.2,12454.13,242.7,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx
泗港-曹隘,119,118,07/2973018,73018,5012,UP,工作日低峰,0.0,134.05,134.05,30.0,164.05,1827.92,1798.0,49.09,78.99,49.07,2682,78.17,829,78.69,78.81,23741.78,215.54,4,1,1,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,119,118,07/2973018,73018,5012,UP,工作日低峰,0.0,106.75,106.75,30.0,136.75,1328.13,1307.0,44.79,76.49,44.77,2136,74.54,479,75.75,76.15,20539.99,215.44,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
柳隘-海晏北路,119,118,07/2973018,73018,5012,UP,工作日低峰,0.0,92.5,92.5,30.0,122.5,996.32,980.0,38.78,63.16,38.75,1851,62.08,618,62.82,63.07,10407.43,215.54,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
海晏北路-民安东路,119,118,07/2973018,73018,5012,UP,工作日低峰,0.0,84.05,84.05,30.0,114.05,878.41,865.0,37.62,74.12,37.6,1682,71.91,230,72.55,74.05,15345.58,216.44,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
民安东路-会展中心,119,118,07/3073118,73118,5012,UP,工作日低峰,0.0,77.3,77.3,30.0,107.3,736.54,724.0,34.3,68.78,34.28,1547,67.11,219,67.75,68.72,12482.52,215.34,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,119,118,07/3073118,73118,5012,UP,工作日低峰,0.0,115.45,115.45,30.0,145.45,1576.83,1562.0,49.17,78.42,49.15,2310,77.69,832,78.24,78.32,14616.44,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,119,118,07/3073118,73118,5012,UP,工作日低峰,0.0,90.7,90.7,30.0,120.7,1010.86,994.0,40.12,78.46,40.1,1815,76.77,265,78.3,78.37,19635.59,215.74,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,119,118,07/3073118,73118,5012,UP,工作日低峰,0.0,131.5,131.5,30.0,161.5,1906.92,1877.0,52.2,77.69,52.18,2631,76.92,1153,77.34,77.51,18231.73,216.94,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
三官堂-兴庄路,119,118,07/3073118,73118,5012,UP,工作日低峰,0.0,101.15,101.15,30.0,131.15,1097.84,1081.0,39.07,58.16,39.05,2024,57.47,856,57.98,58.09,11089.37,216.94,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx
兴庄路-兴海南路,119,118,07/3073118,73118,5012,UP,工作日低峰,0.0,91.85,91.85,30.0,121.85,973.73,958.0,38.16,62.93,38.14,1838,61.33,628,61.73,62.67,11858.84,216.54,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx
永茂路-镇海大道,119,118,07/3073118,73118,5012,UP,工作日低峰,0.0,142.95,142.95,30.0,172.95,2164.91,2131.0,54.52,78.41,54.5,2860,77.88,1330,78.23,78.28,17216.99,216.64,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx
镇海大道-骆驼桥,119,118,07/3073118,73118,5012,UP,工作日低峰,0.0,117.45,117.45,0.0,117.45,1621.24,1593.0,49.69,78.45,49.67,2350,77.92,875,78.38,78.41,20467.0,216.54,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx
--- 总计 ---,,,,,,,,,,2590.3,690.0,3280.3,32521.5,31993.0,45.2,78.99,,,,,,,392708.27,...,,,,
