站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
布政-张家潭,41,40,07/0670640,70640,5014,UP,双休日低峰,0.0,117.35,117.35,30.0,147.35,1429.26,1428.0,43.85,66.39,43.83,2348,62.84,708,64.54,66.02,13056.36,215.24,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx
张家潭-同德路,41,40,07/0670640,70640,5014,UP,双休日低峰,0.0,149.55,149.55,30.0,179.55,2018.19,2017.0,48.58,62.61,48.57,2992,61.05,1743,62.15,62.46,15224.76,215.24,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx
同德路-石碶,41,40,07/0670640,70640,5014,UP,双休日低峰,0.0,102.8,102.8,30.0,132.8,1331.09,1332.0,46.61,73.54,46.59,2057,71.66,748,72.51,73.35,13347.87,215.24,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx
石碶-雅渡,41,40,07/0670640,70640,5014,UP,双休日低峰,0.0,77.3,77.3,30.0,107.3,827.89,827.0,38.56,72.25,38.53,1547,70.91,261,72.0,72.2,11702.69,215.44,1,1,1,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx
雅渡-庙堰,41,40,07/0670640,70640,5014,UP,双休日低峰,0.0,125.55,125.55,30.0,155.55,1860.45,1860.0,53.35,74.46,53.32,2512,71.93,1099,73.82,74.38,18915.2,215.54,1,1,1,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx
庙堰-钟公庙,41,40,07/0670640,70640,5014,UP,双休日低峰,0.0,89.1,89.1,30.0,119.1,1087.67,1086.0,43.95,72.73,43.92,1783,71.35,510,72.57,72.67,12495.0,215.64,1,1,1,data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx
钟公庙-鄞州区政府,41,40,07/0670640,70640,5014,UP,双休日低峰,0.0,81.45,81.45,30.0,111.45,986.48,984.0,43.6,73.0,43.57,1630,71.93,377,72.82,72.92,11627.61,215.64,1,1,1,data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx
鄞州区政府-钱湖南路,41,40,07/0670640,70640,5014,UP,双休日低峰,0.0,123.8,123.8,30.0,153.8,1811.65,1811.0,52.68,74.52,52.66,2477,72.53,1192,73.72,74.33,16191.88,216.14,1,1,1,data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx
钱湖南路-南高教园区,41,40,07/0670640,70640,5014,UP,双休日低峰,0.0,92.5,92.5,30.0,122.5,1168.36,1155.0,45.47,73.11,45.45,1851,71.41,562,72.81,73.06,12788.01,216.44,1,1,1,data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx
南高教园区-下应路,41,40,07/0670640,70640,5014,UP,双休日低峰,0.0,108.7,108.7,30.0,138.7,1453.05,1452.0,48.12,72.02,48.1,2175,70.54,853,71.59,71.97,17468.57,216.52,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx
下应路-大洋江,41,40,07/0670640,70640,5014,UP,双休日低峰,0.0,97.4,97.4,30.0,127.4,1214.23,1214.0,44.88,68.65,44.86,1949,65.98,684,66.76,68.38,10880.56,216.34,1,1,1,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
大洋江-泗港,41,40,07/0670640,70640,5014,UP,双休日低峰,0.0,83.05,83.05,30.0,113.05,958.88,957.0,41.57,73.92,41.54,1662,72.19,371,73.62,73.88,11989.53,215.74,1,1,1,data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx
泗港-曹隘,41,40,07/0670640,70640,5014,UP,双休日低峰,0.0,124.65,124.65,30.0,154.65,1799.35,1798.0,51.97,73.98,51.95,2494,72.33,947,73.36,73.82,17876.92,215.74,1,1,1,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,41,40,07/0670640,70640,5014,UP,双休日低峰,0.0,105.85,105.85,30.0,135.85,1307.92,1307.0,44.48,74.16,44.46,2118,70.59,418,72.25,73.89,19416.41,215.54,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
柳隘-海晏北路,41,40,07/0670640,70640,5014,UP,双休日低峰,0.0,82.65,82.65,30.0,112.65,981.41,980.0,42.75,73.08,42.72,1654,71.87,417,72.9,73.03,12139.91,215.44,1,1,1,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
海晏北路-民安东路,41,40,07/0670640,70640,5014,UP,双休日低峰,0.0,79.0,79.0,30.0,109.0,864.69,865.0,39.4,71.77,39.38,1581,69.96,302,70.97,71.67,16052.6,217.92,1,1,1,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
民安东路-会展中心,41,40,07/0870840,70840,5012,UP,工作日高峰,0.0,76.85,76.85,30.0,106.85,736.71,724.0,34.51,67.93,34.49,1538,65.87,243,65.94,67.8,13141.31,240.1,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,41,40,07/0870840,70840,5012,UP,工作日高峰,0.0,114.65,114.65,30.0,144.65,1576.02,1562.0,49.49,78.87,49.47,2294,78.13,828,78.75,78.81,15882.84,232.2,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,41,40,07/0870840,70840,5012,UP,工作日高峰,0.0,90.1,90.1,30.0,120.1,1010.39,994.0,40.37,78.86,40.35,1803,77.06,262,78.66,78.76,20541.93,225.2,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,41,40,07/0870840,70840,5012,UP,工作日高峰,0.0,130.65,130.65,30.0,160.65,1906.82,1877.0,52.54,78.18,52.52,2614,76.91,1126,77.47,77.94,17548.74,219.02,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
三官堂-兴庄路,41,40,07/0870840,70840,5012,UP,工作日高峰,0.0,97.9,97.9,30.0,127.9,1097.78,1081.0,40.37,63.31,40.35,1959,62.54,673,63.15,63.27,11424.69,216.94,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx
兴庄路-兴海南路,41,40,07/0870840,70840,5012,UP,工作日高峰,0.0,88.9,88.9,30.0,118.9,974.07,958.0,39.45,73.08,39.42,1779,70.43,249,71.47,73.0,16175.61,216.04,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx
兴海南路-梅堰,41,40,07/0870840,70840,5012,UP,工作日高峰,0.0,81.15,81.15,30.0,111.15,846.48,833.0,37.55,78.44,37.53,1624,76.57,160,77.26,78.4,13275.82,215.64,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx
梅堰-永茂路,41,40,07/0970940,70940,5012,UP,工作日平峰,0.0,329.65,329.65,30.0,359.65,3733.28,3676.0,40.77,57.39,40.76,6594,55.81,2109,56.19,56.26,25348.53,215.54,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_梅堰-永茂路.xlsx
