station_pair,target_l_from_data_m,class3_time_median_s,class3_target_time_s,class3_peak_speed_ref_mps,class3_peak_speed_ref_kmh,T_acc_ref_s,T_mid_ref_s,T_br_ref_s,D_acc_ref_m,D_mid_ref_m,D_br_ref_m,ref_curve_distance_m,mass_median,n_runs_class3
会展中心-院士路,1576.5772395833335,112.7,115.0,21.814671967514478,78.53281908305212,32.55,38.80000000000001,41.349999999999994,314.47333532175907,842.2448540608256,420.01654594777926,1576.7347353303674,216.44,12
