section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,55,56,07/0970955,1,2263,mps,46.15,73.3,216,0.92,75.36,75.22,73.74,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,55,56,07/0970955,1,2925,mps,50.55,65.35,1657,0.92,68.5,67.9,66.3,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,55,56,07/0970955,1,2052,mps,47.49,75.76,713,0.92,76.74,76.65,76.49,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,55,56,07/0970955,1,1577,mps,38.35,74.47,227,0.92,76.49,76.39,75.81,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,55,56,07/0970955,1,2567,mps,53.01,75.27,1233,0.92,77.36,77.17,76.51,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,55,56,07/0970955,1,1828,mps,43.49,74.65,485,0.92,76,75.98,75.85,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,55,56,07/0970955,1,1717,mps,41.91,75.38,374,0.92,76.81,76.75,76.5,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,55,56,07/0970955,1,2515,mps,52.66,75.65,1139,0.92,77.49,77.27,76.68,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,55,56,07/0970955,1,1897,mps,45.07,75.09,556,0.92,76.93,76.83,76.32,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,55,56,07/0970955,1,2162,mps,49.09,75.59,827,0.92,76.89,76.81,76.39,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
11,下应路-大洋江,55,56,07/0970955,1,1938,mps,45.8,69.99,742,0.92,71.25,71.14,70.76,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx,
12,大洋江-泗港,55,56,07/0970955,1,1651,mps,42.44,74.93,352,0.92,76.88,76.83,76.52,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx,
13,泗港-曹隘,55,56,07/0970955,1,2507,mps,52.44,74.98,1151,0.92,76.96,76.87,76.62,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx,
14,曹隘-柳隘,55,56,07/0970955,1,2077,mps,46.03,73.35,391,0.92,76.09,75.85,75.05,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx,
15,柳隘-海晏北路,55,56,07/0970955,1,1690,mps,42.43,75.01,376,0.92,76.71,76.68,76.36,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx,
16,海晏北路-民安东路,55,56,07/0970955,1,2384,mps,26.51,73.81,259,0.92,75.85,75.67,74.42,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx,
17,民安东路-会展中心,55,56,07/1071055,0,1536,mps,34.52,67.78,219,0.92,69.08,69.04,68.74,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx,
18,会展中心-院士路,55,56,07/1071055,0,2316,mps,49.01,78.13,833,0.92,78.82,78.77,78.7,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx,
19,院士路-盎孟港,55,56,07/1071055,0,1799,mps,40.42,76.81,242,0.92,78.73,78.68,78.45,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx,
20,盎孟港-三官堂,55,56,07/1071055,0,2610,mps,52.61,77.04,1155,0.92,78.11,77.97,77.66,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx,
21,三官堂-兴庄路,55,56,07/1071055,0,1969,mps,40.14,62.44,713,0.92,63.34,63.29,63.15,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx,
22,兴庄路-兴海南路,55,56,07/1071055,0,1756,mps,39.91,72.18,366,0.92,73.05,73.02,72.99,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx,
23,兴海南路-梅堰,55,56,07/1071055,0,1635,mps,37.29,76.6,161,0.92,78.56,78.39,77.29,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx,
24,梅堰-永茂路,55,56,07/1671655,0,6591,mps,40.17,55.69,2077,0.92,56.77,56.14,55.94,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_梅堰-永茂路.xlsx,
25,永茂路-镇海大道,55,56,07/1071055,0,2847,mps,54.75,78.22,1325,0.92,78.71,78.63,78.58,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx,
26,镇海大道-骆驼桥,55,56,07/1071055,0,2333,mps,50.04,78.26,868,0.92,78.73,78.71,78.68,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx,
