站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
布政-张家潭,106,105,07/2872905,72905,5012,UP,双休日平峰,0.0,116.05,116.05,30.0,146.05,1451.68,1428.0,45.03,65.71,45.01,2322,64.59,1085,65.43,65.6,13004.39,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx
张家潭-同德路,106,105,07/2872905,72905,5012,UP,双休日平峰,0.0,150.9,150.9,30.0,180.9,2054.12,2017.0,49.0,65.18,48.99,3019,63.76,1803,64.8,64.9,17698.84,215.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx
同德路-石碶,106,105,07/2872905,72905,5012,UP,双休日平峰,0.0,111.65,111.65,30.0,141.65,1352.22,1332.0,43.6,66.69,43.58,2234,66.05,941,66.51,66.62,13315.39,215.44,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx
石碶-雅渡,106,105,07/2872905,72905,5012,UP,双休日平峰,0.0,82.95,82.95,30.0,112.95,839.93,827.0,36.45,71.2,36.43,1660,69.22,170,69.82,71.06,13288.29,215.94,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx
雅渡-庙堰,106,105,07/2872905,72905,5012,UP,双休日平峰,0.0,131.5,131.5,30.0,161.5,1889.76,1860.0,51.73,76.53,51.72,2631,75.01,1155,75.48,76.34,20702.04,216.32,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx
庙堰-钟公庙,106,105,07/2872905,72905,5012,UP,双休日平峰,0.0,96.6,96.6,30.0,126.6,1104.11,1086.0,41.15,70.02,41.13,1933,66.57,628,66.87,69.67,13546.32,216.22,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx
钟公庙-鄞州区政府,106,105,07/2872905,72905,5012,UP,双休日平峰,0.0,91.1,91.1,30.0,121.1,999.53,984.0,39.5,67.67,39.48,1823,65.18,530,65.21,67.5,9999.1,216.22,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx
鄞州区政府-钱湖南路,106,105,07/2872905,72905,5012,UP,双休日平峰,0.0,132.65,132.65,30.0,162.65,1839.96,1811.0,49.93,71.69,49.92,2654,70.84,1295,71.35,71.52,17417.64,215.94,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx
钱湖南路-南高教园区,106,105,07/2872905,72905,5012,UP,双休日平峰,0.0,101.4,101.4,30.0,131.4,1187.41,1155.0,42.16,66.46,42.14,2029,65.58,784,66.26,66.34,13059.19,215.64,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx
南高教园区-下应路,106,105,07/2872905,72905,5012,UP,双休日低峰,0.0,116.85,116.85,30.0,146.85,1475.26,1452.0,45.45,69.33,45.43,2338,68.36,992,68.96,69.2,18431.81,215.84,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx
下应路-大洋江,106,105,07/2872905,72905,5012,UP,双休日低峰,0.0,106.5,106.5,30.0,136.5,1233.3,1214.0,41.69,63.03,41.67,2131,62.33,859,62.79,62.95,11026.84,216.04,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
大洋江-泗港,106,105,07/2872905,72905,5012,UP,双休日低峰,0.0,92.4,92.4,30.0,122.4,973.39,957.0,37.92,61.34,37.9,1849,59.65,676,60.3,61.12,11300.66,216.12,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx
泗港-曹隘,106,105,07/2872905,72905,5012,UP,双休日低峰,0.0,134.5,134.5,30.0,164.5,1826.82,1798.0,48.9,79.06,48.88,2691,78.07,835,78.58,78.79,23798.09,216.54,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,106,105,07/2872905,72905,5012,UP,双休日低峰,0.0,106.85,106.85,30.0,136.85,1327.74,1307.0,44.73,76.42,44.71,2138,74.54,479,75.75,76.26,20712.76,216.74,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
柳隘-海晏北路,106,105,07/2872905,72905,5012,UP,双休日低峰,0.0,92.05,92.05,30.0,122.05,996.33,980.0,38.97,65.41,38.94,1842,64.11,596,64.92,65.29,11615.88,217.02,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
海晏北路-民安东路,106,105,07/2872905,72905,5012,UP,双休日低峰,0.0,84.2,84.2,30.0,114.2,878.48,865.0,37.56,74.11,37.54,1685,72.62,243,73.73,74.01,16602.76,216.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
民安东路-会展中心,106,105,07/2872905,72905,5012,UP,双休日低峰,0.0,78.6,78.6,30.0,108.6,736.87,724.0,33.75,66.72,33.73,1573,65.0,124,64.52,66.63,12981.25,216.94,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,106,105,07/2872905,72905,5012,UP,双休日低峰,0.0,116.95,116.95,30.0,146.95,1576.5,1562.0,48.53,75.82,48.51,2340,73.96,924,74.46,75.63,13681.75,216.84,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,106,105,07/2872905,72905,5012,UP,双休日低峰,0.0,90.8,90.8,30.0,120.8,1010.58,994.0,40.07,68.49,40.04,1817,67.12,499,67.96,68.4,15903.71,216.04,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,106,105,07/2872905,72905,5012,UP,双休日低峰,0.0,140.3,140.3,30.0,170.3,1908.38,1877.0,48.97,67.68,48.95,2807,66.09,1524,66.5,67.35,16921.87,216.14,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
三官堂-兴庄路,106,105,07/2872905,72905,5012,UP,双休日低峰,0.0,104.15,104.15,30.0,134.15,1098.03,1081.0,37.95,55.41,37.94,2084,53.91,966,54.3,55.33,11034.15,216.52,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx
兴庄路-兴海南路,106,105,07/2872905,72905,5012,UP,双休日低峰,0.0,91.3,91.3,30.0,121.3,973.42,958.0,38.38,64.42,38.36,1827,61.79,608,62.16,64.11,12178.89,216.02,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx
永茂路-镇海大道,106,105,07/2872905,72905,5012,UP,双休日低峰,0.0,141.85,141.85,30.0,171.85,2165.05,2131.0,54.95,78.73,54.93,2838,78.28,1329,78.6,78.65,18013.11,215.94,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx
镇海大道-骆驼桥,106,105,07/2872905,72905,5012,UP,双休日低峰,0.0,117.1,117.1,0.0,117.1,1621.19,1593.0,49.84,78.8,49.82,2343,78.28,862,78.74,78.77,20403.34,215.74,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx
--- 总计 ---,,,,,,,,,,2629.2,690.0,3319.2,32520.06,31993.0,44.53,79.06,,,,,,,366638.07,...,,,,
