run_id,travel_time_raw_real_s,travel_time_generated_s,rmse_speed_mps,mae_speed_mps,corr_speed_shape,peak_speed_real_mps,peak_speed_generated_mps,peak_speed_gap_mps
07/0850704|50704|5012|UP,104.1,104.0,0.789538,0.531962,0.989251,21.588889,21.104689,-0.4842
07/0850712|50712|5012|UP,102.5,104.0,0.673344,0.567292,0.997098,21.832854,21.104689,-0.728165
07/0850714|50714|5012|UP,103.4,104.0,0.454899,0.292186,0.99644,21.463889,21.104689,-0.3592
07/0951902|51902|5012|UP,104.1,104.0,0.633729,0.468893,0.993019,21.663889,21.104689,-0.5592
07/0951904|51904|5012|UP,103.35,104.0,0.967811,0.77614,0.988061,21.852981,21.104689,-0.748292
07/0951912|51912|5012|UP,103.65,104.0,0.526347,0.377883,0.995265,21.48485,21.104689,-0.380161
07/1050503|50503|5012|UP,103.5,104.0,0.468926,0.334362,0.996186,21.444444,21.104689,-0.339755
07/1053002|53002|5012|UP,104.1,104.0,0.977068,0.750642,0.987089,21.716667,21.104689,-0.611977
07/1251004|51004|5012|UP,102.7,104.0,0.8055,0.681554,0.994103,21.888124,21.104689,-0.783435
07/1251012|51012|5012|UP,103.5,104.0,0.498622,0.348815,0.995668,21.602778,21.104689,-0.498089
