trip_no,section_index,站间区间,区间载重(t),全局趟次ID,历史segment,历史来源run_id,OT 历史区间里程(km),OT 历史机械能(kWh),OT 标准 DP区间里程(km),OT 标准 DP机械能(kWh),OT 停站宽松 5% DP区间里程(km),OT 停站宽松 5% DP机械能(kWh),OT Energy First DP区间里程(km),OT Energy First DP机械能(kWh),真实历史区间里程(km),真实历史能耗(kWh),标准 DP vs OpenTrack 历史图像路径,停站宽松 5% DP vs OpenTrack 历史图像路径,Energy First DP vs OpenTrack 历史图像路径,四源总览图像路径,OpenTrack历史 vs 真实历史图像路径
4,11,下应路-大洋江,215.74,UP004_20240701_123753_R165,3.0,175.0,1.214,11.25013889,1.2139,11.07725,1.214,11.07727778,1.214,11.07725,1.213735,11.22350492,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\01_standard_dp_vs_ot_history\11_下应路-大洋江_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\02_dwell5_dp_vs_ot_history\11_下应路-大洋江_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\03_energy_first_vs_ot_history\11_下应路-大洋江_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\04_ot_history_vs_real_history\11_下应路-大洋江_energy_distance.png
4,12,大洋江-泗港,215.54,UP004_20240701_123753_R165,3.0,176.0,0.958,10.73086111,0.958,10.91119444,0.9579,10.91119444,0.958,10.91119444,0.958086,10.67930825,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\01_standard_dp_vs_ot_history\12_大洋江-泗港_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\02_dwell5_dp_vs_ot_history\12_大洋江-泗港_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\03_energy_first_vs_ot_history\12_大洋江-泗港_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\04_ot_history_vs_real_history\12_大洋江-泗港_energy_distance.png
4,13,泗港-曹隘,215.54,UP004_20240701_123753_R165,3.0,177.0,1.798,23.38472222,1.798,22.46941667,1.7981,22.46941667,1.798,22.46944444,1.799613,23.30580993,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\01_standard_dp_vs_ot_history\13_泗港-曹隘_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\02_dwell5_dp_vs_ot_history\13_泗港-曹隘_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\03_energy_first_vs_ot_history\13_泗港-曹隘_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\04_ot_history_vs_real_history\13_泗港-曹隘_energy_distance.png
4,14,曹隘-柳隘,215.54,UP004_20240701_123753_R165,3.0,178.0,1.308,20.51686111,1.308,16.16844444,1.308,16.16847222,1.3079,13.95172222,1.307811,20.87072008,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\01_standard_dp_vs_ot_history\14_曹隘-柳隘_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\02_dwell5_dp_vs_ot_history\14_曹隘-柳隘_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\03_energy_first_vs_ot_history\14_曹隘-柳隘_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\04_ot_history_vs_real_history\14_曹隘-柳隘_energy_distance.png
4,15,柳隘-海晏北路,215.74,UP004_20240701_123753_R165,3.0,179.0,0.98,12.31633333,0.98,11.47491667,0.98,11.47491667,0.98,9.89638889,0.981076,14.34804612,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\01_standard_dp_vs_ot_history\15_柳隘-海晏北路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\02_dwell5_dp_vs_ot_history\15_柳隘-海晏北路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\03_energy_first_vs_ot_history\15_柳隘-海晏北路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\04_ot_history_vs_real_history\15_柳隘-海晏北路_energy_distance.png
4,16,海晏北路-民安东路,217.44,UP004_20240701_123753_R165,3.0,180.0,0.866,14.93402778,0.8661,13.48477778,0.866,13.48477778,0.866,10.99783333,0.865692,15.73448749,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\01_standard_dp_vs_ot_history\16_海晏北路-民安东路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\02_dwell5_dp_vs_ot_history\16_海晏北路-民安东路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\03_energy_first_vs_ot_history\16_海晏北路-民安东路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\04_ot_history_vs_real_history\16_海晏北路-民安东路_energy_distance.png
4,17,民安东路-会展中心,217.34,UP004_20240701_123753_R165,3.0,181.0,0.724,11.90411111,0.7239,9.72327778,0.724,9.72327778,0.724,7.06077778,0.725988,12.25944291,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\01_standard_dp_vs_ot_history\17_民安东路-会展中心_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\02_dwell5_dp_vs_ot_history\17_民安东路-会展中心_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\03_energy_first_vs_ot_history\17_民安东路-会展中心_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\04_ot_history_vs_real_history\17_民安东路-会展中心_energy_distance.png
4,18,会展中心-院士路,216.84,UP004_20240701_123753_R165,3.0,182.0,1.562,14.74502778,1.562,14.72863889,1.5619,14.72861111,1.562,14.72861111,1.552386,14.99264836,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\01_standard_dp_vs_ot_history\18_会展中心-院士路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\02_dwell5_dp_vs_ot_history\18_会展中心-院士路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\03_energy_first_vs_ot_history\18_会展中心-院士路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\04_ot_history_vs_real_history\18_会展中心-院士路_energy_distance.png
4,19,院士路-盎孟港,216.44,UP004_20240701_123753_R165,3.0,183.0,0.994,17.06136111,0.994,16.57716667,0.994,16.57719444,0.994,13.23236111,0.994061,18.67659747,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\01_standard_dp_vs_ot_history\19_院士路-盎孟港_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\02_dwell5_dp_vs_ot_history\19_院士路-盎孟港_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\03_energy_first_vs_ot_history\19_院士路-盎孟港_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\04_ot_history_vs_real_history\19_院士路-盎孟港_energy_distance.png
4,20,盎孟港-三官堂,216.14,UP004_20240701_123753_R165,3.0,184.0,1.876,15.02591667,1.876,16.76802778,1.876,16.76802778,1.8759,16.76802778,1.877916,16.34464589,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\01_standard_dp_vs_ot_history\20_盎孟港-三官堂_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\02_dwell5_dp_vs_ot_history\20_盎孟港-三官堂_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\03_energy_first_vs_ot_history\20_盎孟港-三官堂_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\04_ot_history_vs_real_history\20_盎孟港-三官堂_energy_distance.png
4,21,三官堂-兴庄路,216.24,UP004_20240701_123753_R165,3.0,185.0,1.082,10.10483333,1.082,11.866,1.0821,10.02322222,1.082,15.01113889,1.080378,10.45602223,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\01_standard_dp_vs_ot_history\21_三官堂-兴庄路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\02_dwell5_dp_vs_ot_history\21_三官堂-兴庄路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\03_energy_first_vs_ot_history\21_三官堂-兴庄路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\04_ot_history_vs_real_history\21_三官堂-兴庄路_energy_distance.png
4,22,兴庄路-兴海南路,216.04,UP004_20240701_123753_R165,3.0,186.0,0.958,11.17769444,0.958,16.27630556,0.958,16.27633333,0.958,9.08952778,0.958774,12.28273802,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\01_standard_dp_vs_ot_history\22_兴庄路-兴海南路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\02_dwell5_dp_vs_ot_history\22_兴庄路-兴海南路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\03_energy_first_vs_ot_history\22_兴庄路-兴海南路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\04_ot_history_vs_real_history\22_兴庄路-兴海南路_energy_distance.png
4,23,兴海南路-梅堰,215.94,UP004_20240701_123753_R165,3.0,187.0,0.833,12.14063889,0.833,11.63508333,0.833,11.63508333,0.833,9.24911111,0.833679,12.82436205,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\01_standard_dp_vs_ot_history\23_兴海南路-梅堰_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\02_dwell5_dp_vs_ot_history\23_兴海南路-梅堰_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\03_energy_first_vs_ot_history\23_兴海南路-梅堰_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\04_ot_history_vs_real_history\23_兴海南路-梅堰_energy_distance.png
4,24,梅堰-永茂路,216.14,UP004_20240701_123753_R165,2.0,188.0,3.6761,26.53166667,3.676,29.25955556,3.676,26.41033333,3.676,29.25952778,3.67559,26.16010231,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\01_standard_dp_vs_ot_history\24_梅堰-永茂路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\02_dwell5_dp_vs_ot_history\24_梅堰-永茂路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\03_energy_first_vs_ot_history\24_梅堰-永茂路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\04_ot_history_vs_real_history\24_梅堰-永茂路_energy_distance.png
4,25,永茂路-镇海大道,216.14,UP004_20240701_123753_R165,3.0,189.0,2.1309,16.11905556,2.1311,15.99527778,2.131,13.00905556,2.1311,15.99527778,2.132875,18.07052839,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\01_standard_dp_vs_ot_history\25_永茂路-镇海大道_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\02_dwell5_dp_vs_ot_history\25_永茂路-镇海大道_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\03_energy_first_vs_ot_history\25_永茂路-镇海大道_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\04_ot_history_vs_real_history\25_永茂路-镇海大道_energy_distance.png
4,26,镇海大道-骆驼桥,215.74,UP004_20240701_123753_R165,3.0,190.0,1.5931,17.81941667,1.5929,15.41511111,1.593,15.41511111,1.593,18.35005556,1.59659,20.19162446,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\01_standard_dp_vs_ot_history\26_镇海大道-骆驼桥_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\02_dwell5_dp_vs_ot_history\26_镇海大道-骆驼桥_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\03_energy_first_vs_ot_history\26_镇海大道-骆驼桥_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip004\section_energy_distance\04_ot_history_vs_real_history\26_镇海大道-骆驼桥_energy_distance.png
