站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
民安东路-会展中心,55,54,07/0970954,70954,5012,UP,工作日低峰,0.0,72.15,72.15,30.0,102.15,736.5,724.0,36.75,74.35,36.72,1444,71.81,164,72.37,74.08,14090.39,215.84,1,1,1,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,55,54,07/0970954,70954,5012,UP,工作日低峰,0.0,112.85,112.85,30.0,142.85,1575.66,1562.0,50.26,77.22,50.24,2258,75.55,932,76.73,77.1,14433.38,215.84,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,55,54,07/0970954,70954,5012,UP,工作日低峰,0.0,87.45,87.45,30.0,117.45,1011.34,994.0,41.63,75.0,41.61,1750,73.31,389,74.26,74.93,17789.47,215.54,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,55,54,07/0970954,70954,5012,UP,工作日低峰,0.0,129.1,129.1,30.0,159.1,1906.48,1877.0,53.16,77.33,53.14,2583,75.88,1230,76.65,77.24,17660.68,215.44,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
三官堂-兴庄路,55,54,07/0970954,70954,5012,UP,工作日低峰,0.0,96.4,96.4,30.0,126.4,1098.34,1081.0,41.02,67.24,41.0,1929,64.73,606,66.06,66.99,11747.29,215.44,1,1,1,data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx
兴庄路-兴海南路,55,54,07/0970954,70954,5012,UP,工作日低峰,0.0,88.5,88.5,30.0,118.5,975.71,958.0,39.69,73.36,39.67,1771,72.32,358,73.06,73.19,14446.49,215.34,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx
兴海南路-梅堰,55,54,07/0970954,70954,5012,UP,工作日低峰,0.0,81.25,81.25,30.0,111.25,847.02,833.0,37.53,78.67,37.51,1626,76.77,160,77.48,78.56,13270.96,215.34,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx
梅堰-永茂路,55,54,07/1671654,71654,5014,UP,工作日平峰,0.0,330.85,330.85,30.0,360.85,3677.07,3676.0,40.01,56.3,40.0,6618,55.22,2104,55.46,55.66,25456.21,215.54,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_梅堰-永茂路.xlsx
永茂路-镇海大道,55,54,07/0970954,70954,5012,UP,工作日低峰,0.0,140.1,140.1,30.0,170.1,2164.24,2131.0,55.61,77.04,55.59,2803,75.68,1448,76.69,76.89,16203.55,215.44,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx
镇海大道-骆驼桥,55,54,07/0970954,70954,5012,UP,工作日低峰,0.0,116.3,116.3,0.0,116.3,1621.07,1593.0,50.18,78.94,50.16,2327,78.43,862,78.84,78.86,20502.65,215.34,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx
--- 总计 ---,,,,,,,,,,2992.35,750.0,3742.35,37042.51,36502.0,44.56,79.1,,,,,,,411298.39,...,,,,
