站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
下应路-大洋江,47,46,07/0870846,70846,5012,UP,工作日低峰,0.0,103.0,103.0,30.0,133.0,1233.12,1214.0,43.1,72.52,43.08,2061,70.97,681,71.64,72.3,14674.5,216.64,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
大洋江-泗港,47,46,07/0870846,70846,5012,UP,工作日低峰,0.0,90.65,90.65,30.0,120.65,972.69,957.0,38.63,66.61,38.61,1814,63.69,567,64.23,66.46,12399.87,216.74,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx
泗港-曹隘,47,46,07/0870846,70846,5012,UP,工作日低峰,0.0,134.3,134.3,30.0,164.3,1826.53,1798.0,48.96,78.97,48.94,2687,77.89,965,78.54,78.73,23063.0,217.04,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,47,46,07/0870846,70846,5012,UP,工作日低峰,0.0,106.75,106.75,30.0,136.75,1327.5,1307.0,44.77,76.87,44.75,2136,74.54,466,75.75,76.5,21058.72,216.94,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
柳隘-海晏北路,47,46,07/0870846,70846,5012,UP,工作日低峰,0.0,89.2,89.2,30.0,119.2,995.35,980.0,40.17,78.77,40.15,1785,77.58,285,78.56,78.73,14714.82,217.04,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
海晏北路-民安东路,47,46,07/0870846,70846,5012,UP,工作日低峰,0.0,83.9,83.9,30.0,113.9,878.21,865.0,37.68,74.06,37.66,1679,72.09,231,72.95,74.0,15501.66,217.74,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
民安东路-会展中心,47,46,07/0870846,70846,5012,UP,工作日低峰,0.0,77.2,77.2,30.0,107.2,736.64,724.0,34.35,68.73,34.33,1545,67.16,207,68.27,68.66,12100.51,216.14,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,47,46,07/0870846,70846,5012,UP,工作日低峰,0.0,115.2,115.2,30.0,145.2,1576.03,1562.0,49.25,78.81,49.23,2305,78.11,825,78.68,78.76,14986.09,216.22,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,47,46,07/0870846,70846,5012,UP,工作日低峰,0.0,90.45,90.45,30.0,120.45,1010.05,994.0,40.2,78.68,40.18,1810,76.41,197,77.05,78.65,19053.72,215.64,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,47,46,07/0870846,70846,5012,UP,工作日低峰,0.0,140.4,140.4,30.0,170.4,1907.56,1877.0,48.91,68.71,48.89,2809,66.98,1507,67.34,68.48,17958.8,215.64,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
三官堂-兴庄路,47,46,07/0870846,70846,5012,UP,工作日低峰,0.0,103.95,103.95,30.0,133.95,1097.57,1081.0,38.01,55.44,37.99,2080,53.95,963,54.33,55.39,11049.16,217.12,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx
兴庄路-兴海南路,47,46,07/0870846,70846,5012,UP,工作日低峰,0.0,91.0,91.0,30.0,121.0,973.22,958.0,38.5,64.27,38.48,1821,61.83,607,62.1,63.98,12356.7,216.72,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx
兴海南路-梅堰,47,46,07/0870846,70846,5012,UP,工作日低峰,0.0,82.55,82.55,30.0,112.55,846.1,833.0,36.9,71.7,36.88,1652,68.56,207,68.97,71.54,12582.75,216.22,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx
梅堰-永茂路,47,46,07/1071046,71046,5012,UP,工作日低峰,0.0,329.95,329.95,30.0,359.95,3733.48,3676.0,40.73,58.01,40.73,6600,56.52,2072,56.76,56.97,25621.77,215.44,4,1,1,data\data_processed_step2_v3_all_curve_quality\results_梅堰-永茂路.xlsx
永茂路-镇海大道,47,46,07/0870846,70846,5012,UP,工作日低峰,0.0,141.95,141.95,30.0,171.95,2165.06,2131.0,54.91,78.72,54.89,2840,78.23,1334,78.59,78.65,17888.2,216.12,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx
镇海大道-骆驼桥,47,46,07/0870846,70846,5012,UP,工作日低峰,0.0,117.05,117.05,0.0,117.05,1620.58,1593.0,49.84,78.78,49.82,2342,78.28,863,78.72,78.75,20570.26,215.34,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx
--- 总计 ---,,,,,,,,,,3002.0,750.0,3752.0,37091.63,36502.0,44.48,78.97,,,,,,,427715.85,...,,,,
