time,dist,velocity,acceleration,mode
0.0,0.0,0.0,0.5532482862472534,AI_Driver
0.1,0.0,0.05532482862472535,0.554102897644043,AI_Driver
0.2,0.005532482862472535,0.11073511838912964,0.5549556016921997,AI_Driver
0.30000000000000004,0.0166059947013855,0.1662306785583496,0.5558061003684998,AI_Driver
0.4,0.03322906255722046,0.22181128859519958,0.5566773414611816,AI_Driver
0.5,0.05541019141674042,0.27747902274131775,0.5573729276657104,AI_Driver
0.6,0.0831580936908722,0.33321631550788877,0.5578547120094299,AI_Driver
0.7,0.11647972524166107,0.3890017867088318,0.558334469795227,AI_Driver
0.7999999999999999,0.15537990391254425,0.4448352336883545,0.5588120818138123,AI_Driver
0.8999999999999999,0.1998634272813797,0.5007164418697357,0.5592877268791199,AI_Driver
0.9999999999999999,0.24993507146835328,0.5566452145576477,0.5597613453865051,AI_Driver
1.0999999999999999,0.30559959292411804,0.6126213490962982,0.5602329969406128,AI_Driver
1.2,0.3668617278337479,0.6686446487903595,0.5607025623321533,AI_Driver
1.3,0.43372619271278384,0.7247149050235748,0.5621300935745239,AI_Driver
1.4000000000000001,0.5061976832151414,0.7809279143810273,0.5646423697471619,AI_Driver
1.5000000000000002,0.5842904746532441,0.8373921513557434,0.5676766037940979,AI_Driver
1.6000000000000003,0.6680296897888185,0.8941598117351532,0.570919394493103,AI_Driver
1.7000000000000004,0.7574456709623338,0.9512517511844636,0.5744608044624329,AI_Driver
1.8000000000000005,0.8525708460807802,1.008697831630707,0.5771644115447998,AI_Driver
1.9000000000000006,0.9534406292438509,1.0664142727851869,0.5794196724891663,AI_Driver
2.0000000000000004,1.0600820565223696,1.1243562400341034,0.5816771388053894,AI_Driver
2.1000000000000005,1.17251768052578,1.1825239539146424,0.5839372277259827,AI_Driver
2.2000000000000006,1.2907700759172442,1.2409176766872407,0.5861997008323669,AI_Driver
2.3000000000000007,1.4148618435859683,1.2995376467704773,0.5884644985198975,AI_Driver
2.400000000000001,1.544815608263016,1.3583840966224672,0.5907316207885742,AI_Driver
2.500000000000001,1.6806540179252627,1.4174572587013246,0.5930011868476868,AI_Driver
2.600000000000001,1.8223997437953952,1.4767573773860931,0.5952731370925903,AI_Driver
2.700000000000001,1.9700754815340045,1.5362846910953523,0.5975047945976257,AI_Driver
2.800000000000001,2.12370395064354,1.5960351705551148,0.5997059941291809,AI_Driver
2.9000000000000012,2.2833074676990512,1.6560057699680328,0.6019089818000793,AI_Driver
3.0000000000000013,2.4489080446958544,1.7161966681480407,0.6041139960289001,AI_Driver
3.1000000000000014,2.6205277115106584,1.7766080677509308,0.6063204407691956,AI_Driver
3.2000000000000015,2.7981885182857518,1.8372401118278503,0.6086193919181824,AI_Driver
