class,curve_source,parent_ref,supporting_refs,real_sample_count,sample_reliability,template_source,template_run_id,template_distance_to_median_rmse_mps,center_time_median_s,time_s,samples,peak_v_kmh
class2,real,class2,class2,45,strong,medoid_real_run,07/0370320|70320|5014|UP,0.146443,127.75,127.75,45,77.13
class3,real,class3,class3,62,strong,medoid_real_run,07/3073119|73119|5012|UP,0.103243,132.07,132.07,62,71.08
