section,segment,rows,duration_s,distance_m,real_energy_wh,mlp_energy_wh,mlp_error_pct,run_class,quality_label,service_no,date_service,source_file,figure
布政-张家潭,55,2263,113.1,1450.436,15960.8,15040.294,-5.767,2,1,70955,07/0970955,results_布政-张家潭.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\布政-张家潭\triple_axis_mlp\seg_55_07_0970955.jpg
布政-张家潭,56,2357,117.8,1451.079,14472.389,14613.561,0.975,3,0,71056,07/1071056,results_布政-张家潭.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\布政-张家潭\triple_axis_mlp\seg_56_07_1071056.jpg
布政-张家潭,57,2332,116.55,1450.685,13670.027,13705.469,0.259,3,0,71057,07/1071057,results_布政-张家潭.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\布政-张家潭\triple_axis_mlp\seg_57_07_1071057.jpg
布政-张家潭,58,2334,116.65,1451.452,13762.044,13932.935,1.242,3,0,71058,07/1071058,results_布政-张家潭.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\布政-张家潭\triple_axis_mlp\seg_58_07_1071058.jpg
布政-张家潭,59,2390,119.45,1450.416,13202.378,12897.329,-2.311,4,1,71059,07/1071059,results_布政-张家潭.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\布政-张家潭\triple_axis_mlp\seg_59_07_1071059.jpg
布政-张家潭,60,2377,118.8,1429.415,14289.618,13856.786,-3.029,4,0,71560,07/1571560,results_布政-张家潭.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\布政-张家潭\triple_axis_mlp\seg_60_07_1571560.jpg
布政-张家潭,61,2291,114.5,1428.296,15917.849,15969.682,0.326,3,0,71561,07/1571561,results_布政-张家潭.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\布政-张家潭\triple_axis_mlp\seg_61_07_1571561.jpg
布政-张家潭,62,2361,118.0,1428.247,14196.142,14069.668,-0.891,3,0,71562,07/1571562,results_布政-张家潭.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\布政-张家潭\triple_axis_mlp\seg_62_07_1571562.jpg
布政-张家潭,63,2358,117.85,1429.551,14458.716,14336.543,-0.845,3,0,71563,07/1571563,results_布政-张家潭.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\布政-张家潭\triple_axis_mlp\seg_63_07_1571563.jpg
布政-张家潭,64,2348,117.35,1428.695,13969.026,13953.335,-0.112,3,0,71564,07/1571564,results_布政-张家潭.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\布政-张家潭\triple_axis_mlp\seg_64_07_1571564.jpg
布政-张家潭,65,2337,116.8,1428.589,14554.708,14322.157,-1.598,3,0,71565,07/1571565,results_布政-张家潭.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\布政-张家潭\triple_axis_mlp\seg_65_07_1571565.jpg
布政-张家潭,66,2338,116.85,1428.355,13448.762,13527.851,0.588,3,0,71666,07/1671666,results_布政-张家潭.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\布政-张家潭\triple_axis_mlp\seg_66_07_1671666.jpg
布政-张家潭,67,2324,116.15,1428.426,13353.889,13135.78,-1.633,3,0,71667,07/1671667,results_布政-张家潭.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\布政-张家潭\triple_axis_mlp\seg_67_07_1671667.jpg
布政-张家潭,68,2343,117.1,1428.445,14626.437,14396.957,-1.569,3,0,71668,07/1671668,results_布政-张家潭.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\布政-张家潭\triple_axis_mlp\seg_68_07_1671668.jpg
布政-张家潭,69,2341,117.0,1429.105,14313.875,14359.529,0.319,3,0,71669,07/1671669,results_布政-张家潭.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\布政-张家潭\triple_axis_mlp\seg_69_07_1671669.jpg
布政-张家潭,70,2345,117.2,1428.735,14507.254,14355.397,-1.047,3,0,71670,07/1671670,results_布政-张家潭.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\布政-张家潭\triple_axis_mlp\seg_70_07_1671670.jpg
布政-张家潭,71,2326,116.25,1428.226,13554.292,13337.224,-1.601,3,0,71671,07/1671671,results_布政-张家潭.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\布政-张家潭\triple_axis_mlp\seg_71_07_1671671.jpg
布政-张家潭,72,2345,117.2,1429.384,14429.57,14181.448,-1.72,3,1,71672,07/1671672,results_布政-张家潭.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\布政-张家潭\triple_axis_mlp\seg_72_07_1671672.jpg
布政-张家潭,73,2369,118.4,1428.53,13987.764,13863.693,-0.887,4,0,71773,07/1771773,results_布政-张家潭.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\布政-张家潭\triple_axis_mlp\seg_73_07_1771773.jpg
