站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
曹隘-柳隘,12,11,07/0270211,70211,5014,UP,工作日平峰,0.0,106.65,106.65,30.0,136.65,1308.99,1307.0,44.19,75.46,44.16,2134,73.36,475,74.73,75.11,20893.22,215.44,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
柳隘-海晏北路,12,11,07/0270211,70211,5014,UP,工作日平峰,0.0,90.3,90.3,30.0,120.3,981.21,980.0,39.12,74.56,39.1,1807,71.02,191,70.98,74.27,14567.07,215.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
海晏北路-民安东路,12,11,07/0270211,70211,5014,UP,工作日平峰,0.0,83.8,83.8,30.0,113.8,865.81,865.0,37.19,73.35,37.17,1677,71.46,220,72.75,73.29,15742.86,216.72,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
民安东路-会展中心,12,11,07/0270211,70211,5014,UP,工作日平峰,0.0,76.65,76.65,30.0,106.65,725.94,724.0,34.1,69.04,34.07,1534,67.38,201,68.16,68.92,12947.32,216.52,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,12,11,07/0270211,70211,5014,UP,工作日平峰,0.0,114.35,114.35,30.0,144.35,1551.42,1562.0,48.84,77.63,48.82,2288,76.98,824,77.55,77.59,14921.66,216.32,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,12,11,07/0270211,70211,5014,UP,工作日平峰,0.0,90.7,90.7,30.0,120.7,994.84,994.0,39.49,77.6,39.46,1815,75.79,255,77.37,77.5,19839.46,216.44,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,12,11,07/0270211,70211,5014,UP,工作日平峰,0.0,137.5,137.5,30.0,167.5,1878.46,1877.0,49.18,69.34,49.16,2751,68.03,1414,68.53,68.84,16559.61,216.44,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
三官堂-兴庄路,12,11,07/0270211,70211,5014,UP,工作日平峰,0.0,104.05,104.05,30.0,134.05,1079.83,1081.0,37.36,53.82,37.34,2082,53.17,950,53.63,53.73,10432.47,216.14,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx
兴庄路-兴海南路,12,11,07/0270211,70211,5014,UP,工作日平峰,0.0,91.4,91.4,30.0,121.4,958.86,958.0,37.77,63.47,37.75,1829,60.85,607,61.32,63.12,12238.06,215.54,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx
兴海南路-梅堰,12,11,07/0270211,70211,5014,UP,工作日平峰,0.0,82.0,82.0,30.0,112.0,833.96,833.0,36.61,73.26,36.59,1641,71.81,257,72.67,73.15,13140.81,215.54,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx
梅堰-永茂路,12,11,07/0370311,70311,5014,UP,工作日平峰,0.0,317.35,317.35,30.0,347.35,3677.17,3676.0,41.71,64.0,41.71,6348,62.95,1747,63.33,63.48,29345.94,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_梅堰-永茂路.xlsx
永茂路-镇海大道,12,11,07/0270211,70211,5014,UP,工作日平峰,0.0,142.35,142.35,30.0,172.35,2133.95,2131.0,53.97,77.65,53.95,2848,77.22,1332,77.54,77.58,17949.13,215.44,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx
镇海大道-骆驼桥,12,11,07/0270211,70211,5014,UP,工作日平峰,0.0,116.45,116.45,0.0,116.45,1596.61,1593.0,49.36,77.81,49.34,2330,77.25,862,77.65,77.76,20165.48,215.34,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx
--- 总计 ---,,,,,,,,,,3011.25,750.0,3761.25,36534.4,36502.0,43.68,77.81,,,,,,,412097.3,...,,,,
