time_s,dist_m,velocity_mps,velocity_kmh
0.0,0.0,0.0,0.0
0.05,0.0,0.0,0.0
0.1,0.0,0.0,0.0
0.15000000000000002,0.0,0.0,0.0
0.2,0.0,0.0,0.0
0.25,0.0,0.0,0.0
0.30000000000000004,0.0,0.0,0.0
0.35000000000000003,0.0,0.0,0.0
0.4,0.0,0.0,0.0
0.45,0.0,0.0,0.0
0.5,0.0,0.0,0.0
0.55,0.0,0.0,0.0
0.6000000000000001,0.0,0.0,0.0
0.65,0.0,0.0,0.0
0.7000000000000001,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.8,0.0,0.0,0.0
0.8500000000000001,0.0,0.0,0.0
0.9,0.0,1.0282855379358271e-06,3.701827936568978e-06
0.9500000000000001,0.0,3.152132876432889e-05,0.000113476783551584
1.0,0.0,0.00013018712056964835,0.0004686736340507341
1.05,0.0,0.00024694945450708176,0.0008890180362254944
1.1,0.0,0.00027296786269313567,0.0009826843056952885
1.1500000000000001,0.0,4.931795043600773e-05,0.00017754462156962785
1.2000000000000002,0.0,-0.0005533206658554096,-0.0019919543970794745
1.25,-3.6418446135226947e-07,-0.0015792506701129833,-0.0056853024124067396
1.3,-1.1831475449845563e-05,-0.0029466116319287142,-0.010607801874943371
1.35,-6.738810208289007e-05,-0.004426993552068784,-0.015937176787447622
1.4000000000000001,-0.0001982787688767282,-0.005602942314971042,-0.020170592333895752
1.4500000000000002,-0.00040387620936657123,-0.0057904748699481095,-0.020845709531813195
1.5,-0.0006348218247531812,-0.004090875515524789,-0.014727151855889242
1.55,-0.0007837937555920207,0.000399845593580198,0.0014394441368887128
1.6,-0.0006913806827831756,0.008513058910800796,0.030647012078882867
1.6500000000000001,-0.0001506311730050464,0.02098492057297155,0.07554571406269758
1.7000000000000002,0.0010903331975380057,0.03821758103024157,0.13758329170886965
1.75,0.00331695441193188,0.06006441913408467,0.2162319088827048
1.8,0.006801422847448755,0.08597509254266528,0.309510333153595
1.85,0.011745941122044596,0.11505502533272427,0.41419809119780737
1.9000000000000001,0.01828203249797346,0.14620659603086023,0.5263437457110969
1.9500000000000002,0.02648748852124408,0.17821415057910778,0.641570942084788
2.0,0.03635960593594839,0.2099168021942161,0.755700487899178
2.0500000000000003,0.04781067576759639,0.24037584959528796,0.8653530585430367
2.1,0.060723485670580134,0.2690476743015181,0.9685716274854652
2.15,0.07498410380529615,0.29583979507778696,1.065023262280033
2.2,0.09048397011014334,0.3209432439323542,1.1553956781564751
2.25,0.10713170363612555,0.34463320208673764,1.2406795275122555
2.3000000000000003,0.12487251743584793,0.36731715248513125,1.3223417489464726
2.35,0.14369709179298826,0.3894721792678315,1.4020998453641935
2.4000000000000004,0.16362759329481452,0.4114186768078102,1.4811072365081168
2.45,0.18469169797929372,0.433288345319513,1.5598380431502468
2.5,0.20689645492567635,0.45514449788860206,1.6385201923989674
2.5500000000000003,0.2302241011625051,0.4769472746626655,1.717010188785596
2.6,0.25465132028502646,0.4985750948388704,1.7948703414199336
2.6500000000000004,0.2801577168756212,0.5199054792991644,1.871659725476992
2.7,0.3067185368495342,0.5409159742508568,1.9472975073030845
2.75,0.33431181252356185,0.5617006304178839,2.022122269504382
2.8000000000000003,0.3629287440669158,0.582491281629032,2.096968613864515
