section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,50,51,07/0970950,0,2327,mps,44.9,65.06,1032,0.92,66.65,66.37,65.47,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,50,51,07/0970950,0,3034,mps,48.73,63.67,1794,0.92,65.13,64.77,64.59,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,50,51,07/0970950,0,2235,mps,43.55,65.99,935,0.92,67.11,66.95,66.61,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,50,51,07/0970950,0,1620,mps,37.32,70.53,252,0.92,72.99,72.85,70.7,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,50,51,07/0970950,0,2662,mps,51.11,73.56,1203,0.92,76.31,75.77,74.03,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,50,51,07/0970950,0,1931,mps,41.15,66.56,626,0.92,70.13,69.94,66.77,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,50,51,07/0970950,0,1832,mps,39.27,64.79,575,0.92,67.77,67.61,64.95,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,50,51,07/0970950,0,2644,mps,50.1,70.73,1301,0.92,71.67,71.51,71.34,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,50,51,07/0970950,0,2004,mps,42.65,67.6,676,0.92,70.65,70.3,68.18,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,50,51,07/0970950,0,2312,mps,45.91,69.89,947,0.92,70.84,70.75,70.58,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
11,下应路-大洋江,50,51,07/0970950,0,2111,mps,42.06,63.66,861,0.92,64.41,64.34,64.27,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx,
12,大洋江-泗港,50,51,07/0970950,0,1847,mps,37.93,59.96,639,0.92,61.38,61.23,60.7,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx,
13,泗港-曹隘,50,51,07/0970950,0,2693,mps,48.83,78.24,827,0.92,79.09,78.87,78.78,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx,
14,曹隘-柳隘,50,51,07/0970950,0,2134,mps,44.79,74.47,482,0.92,76.44,76,75.66,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx,
15,柳隘-海晏北路,50,51,07/0970950,0,1804,mps,39.75,66.35,543,0.92,67.54,67.39,67.09,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx,
16,海晏北路-民安东路,50,51,07/0970950,0,1668,mps,37.9,72.46,244,0.92,74.08,74.03,73.29,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx,
