站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
布政-张家潭,51,50,07/0970950,70950,5012,UP,工作日平峰,0.0,116.3,116.3,30.0,146.3,1451.29,1428.0,44.92,66.65,44.9,2327,65.06,1032,65.47,66.37,13988.04,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx
张家潭-同德路,51,50,07/0970950,70950,5012,UP,工作日平峰,0.0,151.65,151.65,30.0,181.65,2053.63,2017.0,48.75,65.13,48.73,3034,63.67,1794,64.59,64.77,17221.9,215.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx
同德路-石碶,51,50,07/0970950,70950,5012,UP,工作日平峰,0.0,111.7,111.7,30.0,141.7,1351.88,1332.0,43.57,67.11,43.55,2235,65.99,935,66.61,66.95,13247.85,215.24,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx
石碶-雅渡,51,50,07/0970950,70950,5012,UP,工作日平峰,0.0,80.95,80.95,30.0,110.95,839.72,827.0,37.34,72.99,37.32,1620,70.53,252,70.7,72.85,11689.69,215.44,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx
雅渡-庙堰,51,50,07/0970950,70950,5012,UP,工作日平峰,0.0,133.05,133.05,30.0,163.05,1889.62,1860.0,51.13,76.31,51.11,2662,73.56,1203,74.03,75.77,20740.96,215.44,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx
庙堰-钟公庙,51,50,07/0970950,70950,5012,UP,工作日平峰,0.0,96.5,96.5,30.0,126.5,1103.74,1086.0,41.18,70.13,41.15,1931,66.56,626,66.77,69.94,13483.54,215.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx
钟公庙-鄞州区政府,51,50,07/0970950,70950,5012,UP,工作日平峰,0.0,91.55,91.55,30.0,121.55,999.3,984.0,39.3,67.77,39.27,1832,64.79,575,64.95,67.61,10079.31,215.54,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx
鄞州区政府-钱湖南路,51,50,07/0970950,70950,5012,UP,工作日平峰,0.0,132.15,132.15,30.0,162.15,1839.61,1811.0,50.11,71.67,50.1,2644,70.73,1301,71.34,71.51,17586.42,215.94,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx
钱湖南路-南高教园区,51,50,07/0970950,70950,5012,UP,工作日平峰,0.0,100.15,100.15,30.0,130.15,1187.19,1155.0,42.67,70.65,42.65,2004,67.6,676,68.18,70.3,14087.64,216.14,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx
南高教园区-下应路,51,50,07/0970950,70950,5012,UP,工作日平峰,0.0,115.55,115.55,30.0,145.55,1474.23,1452.0,45.93,70.84,45.91,2312,69.89,947,70.58,70.75,18843.42,216.04,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx
下应路-大洋江,51,50,07/0970950,70950,5012,UP,工作日平峰,0.0,105.5,105.5,30.0,135.5,1233.07,1214.0,42.08,64.41,42.06,2111,63.66,861,64.27,64.34,11636.53,216.14,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
大洋江-泗港,51,50,07/0970950,70950,5012,UP,工作日平峰,0.0,92.3,92.3,30.0,122.3,973.01,957.0,37.95,61.38,37.93,1847,59.96,639,60.7,61.23,10500.49,216.04,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx
泗港-曹隘,51,50,07/0970950,70950,5012,UP,工作日平峰,0.0,134.6,134.6,30.0,164.6,1826.32,1798.0,48.85,79.09,48.83,2693,78.24,827,78.78,78.87,23877.05,216.14,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,51,50,07/0970950,70950,5012,UP,工作日平峰,0.0,106.65,106.65,30.0,136.65,1327.63,1307.0,44.81,76.44,44.79,2134,74.47,482,75.66,76.0,20435.16,216.14,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
柳隘-海晏北路,51,50,07/0970950,70950,5012,UP,工作日平峰,0.0,90.15,90.15,30.0,120.15,996.06,980.0,39.78,67.54,39.75,1804,66.35,543,67.09,67.39,11172.09,216.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
海晏北路-民安东路,51,50,07/0970950,70950,5012,UP,工作日平峰,0.0,83.35,83.35,30.0,113.35,878.06,865.0,37.92,74.08,37.9,1668,72.46,244,73.29,74.03,16347.46,216.24,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
民安东路-会展中心,51,50,07/0970950,70950,5012,UP,工作日平峰,0.0,77.05,77.05,30.0,107.05,736.28,724.0,34.4,70.82,34.38,1542,68.88,184,69.1,70.77,13142.38,217.24,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,51,50,07/0970950,70950,5012,UP,工作日平峰,0.0,115.95,115.95,30.0,145.95,1576.92,1562.0,48.96,78.88,48.94,2320,78.22,841,78.76,78.83,15503.19,216.74,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,51,50,07/0970950,70950,5012,UP,工作日平峰,0.0,90.1,90.1,30.0,120.1,1010.03,994.0,40.36,78.72,40.33,1803,76.43,196,77.03,78.66,18937.99,216.04,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,51,50,07/0970950,70950,5012,UP,工作日平峰,0.0,139.5,139.5,30.0,169.5,1906.67,1877.0,49.2,69.92,49.19,2791,67.94,1467,68.39,69.27,18048.28,215.64,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
三官堂-兴庄路,51,50,07/0970950,70950,5012,UP,工作日平峰,0.0,103.9,103.9,30.0,133.9,1098.18,1081.0,38.05,55.42,38.03,2079,53.96,963,54.28,55.36,10879.55,215.54,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx
兴庄路-兴海南路,51,50,07/0970950,70950,5012,UP,工作日平峰,0.0,91.6,91.6,30.0,121.6,973.18,958.0,38.25,61.02,38.23,1833,59.46,680,59.95,60.99,10960.33,215.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx
兴海南路-梅堰,51,50,07/0970950,70950,5012,UP,工作日平峰,0.0,82.45,82.45,30.0,112.45,846.26,833.0,36.95,73.61,36.93,1650,71.9,274,72.97,73.44,13584.69,215.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx
梅堰-永茂路,51,50,07/1571550,71550,5014,UP,工作日高峰,0.0,316.85,316.85,30.0,346.85,3678.89,3676.0,41.8,65.2,41.79,6338,64.56,1684,64.9,65.08,29820.08,217.12,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_梅堰-永茂路.xlsx
永茂路-镇海大道,51,50,07/0970950,70950,5012,UP,工作日平峰,0.0,142.15,142.15,30.0,172.15,2163.96,2131.0,54.8,78.87,54.78,2844,78.37,1319,78.73,78.77,17280.7,215.34,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx
镇海大道-骆驼桥,51,50,07/0970950,70950,5012,UP,工作日平峰,0.0,117.25,117.25,0.0,117.25,1620.66,1593.0,49.76,78.89,49.74,2346,78.38,861,78.83,78.86,20169.97,215.24,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx
--- 总计 ---,,,,,,,,,,3018.9,750.0,3768.9,37035.39,36502.0,44.16,79.09,,,,,,,413264.71,...,,,,
