站间区间,选定等级,规划用时(s),停站时间(s),历史停站时间(s),停站偏差(s),历史用时(s),规划能耗(Wh),历史能耗(Wh),历史模型回放能耗(Wh),能耗对比基准,节能量(Wh),曲线来源,父等级,支持等级,真实样本数,父等级真实样本数,样本可靠性,规划阶段,MASS,全局趟次ID,历史segment,历史来源run_id
曹隘-柳隘,class4,113.0,27.58,29.0,-1.42,106.15,15966.43,20883.83,20729.08,历史原始实测能耗,4917.4,real,class4,class4,1,1,weak,real_only,215.84,UP003_20240701_102344_R111,2.0,124.0
柳隘-海晏北路,class3,92.0,42.79,45.0,-2.21,91.65,11476.12,12154.23,12171.46,历史原始实测能耗,678.11,real,class3,class3,35,35,strong,real_only,215.84,UP003_20240701_102344_R111,2.0,125.0
海晏北路-民安东路,class3,85.0,28.53,30.0,-1.47,83.95,14780.46,15644.04,15403.19,历史原始实测能耗,863.58,real,class3,class3,41,41,strong,real_only,216.94,UP003_20240701_102344_R111,2.0,126.0
民安东路-会展中心,class3,79.0,28.53,30.0,-1.47,76.6,11650.32,12320.41,12249.25,历史原始实测能耗,670.09,real,class3,class3,8,8,strong,real_only,216.94,UP003_20240701_102344_R111,2.0,127.0
会展中心-院士路,class3,115.0,28.53,30.0,-1.47,114.4,14971.59,14944.44,14761.59,历史原始实测能耗,-27.15,real,class3,class3,104,104,strong,real_only,216.84,UP003_20240701_102344_R111,2.0,128.0
院士路-盎孟港,class3,91.0,27.58,29.0,-1.42,90.8,17804.33,19846.03,19714.68,历史原始实测能耗,2041.7,real,class3,class3,99,99,strong,real_only,216.04,UP003_20240701_102344_R111,2.0,129.0
盎孟港-三官堂,class3,138.9,33.28,35.0,-1.72,137.5,17036.39,16758.3,16383.7,历史原始实测能耗,-278.09,real,class3,class3,52,52,strong,real_only,215.84,UP003_20240701_102344_R111,2.0,130.0
三官堂-兴庄路,class3,104.0,29.48,31.0,-1.52,103.75,10484.03,10404.0,10283.95,历史原始实测能耗,-80.03,real,class3,class3,58,58,strong,real_only,215.64,UP003_20240701_102344_R111,2.0,131.0
兴庄路-兴海南路,class2,87.0,29.48,31.0,-1.52,92.2,15846.08,11002.42,10881.38,历史原始实测能耗,-4843.66,real,class2,class2,30,30,strong,real_only,215.54,UP003_20240701_102344_R111,2.0,132.0
兴海南路-梅堰,class3,82.0,34.23,36.0,-1.77,80.85,11301.49,12168.13,12156.45,历史原始实测能耗,866.64,real,class3,class3,73,73,strong,real_only,215.34,UP003_20240701_102344_R111,2.0,133.0
梅堰-永茂路,class4,329.0,26.62,28.0,-1.38,327.95,26342.65,25988.42,,历史原始实测能耗,-354.23,real,class4,class4,26,26,strong,real_only,215.24,UP003_20240701_102344_R111,1.0,134.0
永茂路-镇海大道,class4,156.0,26.62,28.0,-1.38,141.6,15542.69,17812.63,17501.31,历史原始实测能耗,2269.94,real,class4,class4,1,1,weak,real_only,215.34,UP003_20240701_102344_R111,2.0,135.0
镇海大道-骆驼桥,class4,128.0,0.0,0.0,0.0,116.9,17268.28,20304.84,19930.85,历史原始实测能耗,3036.56,real,class4,class4,1,1,weak,real_only,215.24,UP003_20240701_102344_R111,2.0,136.0
--- 总计 ---,节能率: 5.32%,3063.0,747.4,786.0,-38.6,3810.4,386984.88,408712.45,377163.31,历史原始实测能耗,21727.57,,,,,,,real_only,,,,
