t_ref_s,v_ref_mps,v_ref_kmh,s_ref_m
0.0,0.0,0.0,0.0
0.05,0.14217433389612438,0.5118276020260478,0.00355435834740311
0.1,0.17318026856388602,0.6234489668299897,0.01143822340890337
0.15,0.203249763929143,0.7316991501449148,0.020848974221229097
0.2,0.23242259951099692,0.8367213582395889,0.031740783307232595
0.25,0.2607385548285491,0.9386587973827767,0.04406981216572124
0.3,0.2882374094009009,1.0376546738432433,0.057794211271457493
0.35000000000000003,0.31495894274715397,1.1338521938897543,0.07287412007515887
0.4,0.34094293438640955,1.2273945637910744,0.08927166700349795
0.44999999999999996,0.36622916383776916,1.318424989815969,0.10695096945910242
0.5,0.39085741062033424,1.4070866782332032,0.12587813382055502
0.55,0.41486745425320626,1.4935228353115426,0.14602125544239353
0.6,0.4382990742554866,1.5778766673197517,0.16735041865511086
0.65,0.46119205014627673,1.6602913805265962,0.18983769676515494
0.7000000000000001,0.48358616144467803,1.740910181200841,0.21345715205492882
0.75,0.505521187669792,1.8198762756112514,0.23818483578279057
0.8,0.52703690834072,1.8973328700265921,0.2639987881830534
0.85,0.5481731029765635,1.9734231707156287,0.2908790384659855
0.8999999999999999,0.5689695510964241,2.0482903839471267,0.3188076048178102
0.95,0.5894660322194031,2.122077715989851,0.34776849440070584
1.0,0.6097023258646017,2.194928373112566,0.37774770335280594
1.05,0.6297182115511217,2.2669855615840384,0.408733216788199
1.1,0.6495534687980643,2.3383924876730315,0.44071500879692865
1.15,0.6692478771245312,2.409292357648312,0.47368504244499354
1.2,0.6888412160496236,2.4798283777786447,0.5076372697743474
1.25,0.7083732650924296,2.5501437543327468,0.5425676318028988
1.3,0.7247564058526795,2.6091230610696465,0.5783958735765266
1.35,0.7460645885317876,2.6858325187144354,0.6151663984361382
1.4000000000000001,0.7659300258312548,2.757348092992517,0.6529662637952143
1.45,0.7856907839748752,2.828486822309551,0.6917567840403676
1.5,0.806986230688564,2.9051504304788307,0.7315737094069535
1.55,0.8282262320921022,2.981614435531568,0.7724540209764702
1.6,0.8499563527603637,3.0598428699373095,0.8144085855977818
1.6500000000000001,0.8717017588706474,3.1381263319343304,0.8574500383885572
1.7,0.8934177075312604,3.2163037471125375,0.9015780250486048
1.75,0.9158330442737614,3.296998959385541,0.9468092938437304
1.7999999999999998,0.9392009960536815,3.381123585793253,0.9931851448519164
1.8499999999999999,0.9613560269303135,3.4608816969491287,1.0406990704265162
1.9,0.9834846787844402,3.540544843623985,1.089320088069385
1.95,1.0061873997067126,3.622274638944165,1.1390618900316638
