trip_no,comparison,section_index,站间区间,区间载重(t),载重来源,全局趟次ID,历史segment,历史来源run_id,归一化区间里程(km),载重里程(t·km),规划OT区间里程(km),历史OT区间里程(km),规划OT区间机械能(kWh),历史OT区间机械能(kWh),规划单位能耗[kWh/(t·km)],历史单位能耗[kWh/(t·km)],区间节能率(%)
4,standard_dp,11,下应路-大洋江,215.74,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,175.0,1.21374,261.852268,1.2139,1.214,11.07725,11.25013889,0.0423034335,0.0429636871,1.536771
4,standard_dp,12,大洋江-泗港,215.54,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,176.0,0.95809,206.506719,0.958,0.958,10.91119444,10.73086111,0.0528369949,0.0519637384,-1.680511
4,standard_dp,13,泗港-曹隘,215.54,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,177.0,1.79961,387.887939,1.798,1.798,22.46941667,23.38472222,0.0579275981,0.0602873146,3.914118
4,standard_dp,14,曹隘-柳隘,215.54,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,178.0,1.30781,281.885367,1.308,1.308,16.16844444,20.51686111,0.0573582254,0.0727844134,21.194356
4,standard_dp,15,柳隘-海晏北路,215.74,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,179.0,0.98108,211.658199,0.98,0.98,11.47491667,12.31633333,0.0542143735,0.0581897294,6.831714
4,standard_dp,16,海晏北路-民安东路,217.44,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,180.0,0.86569,188.235634,0.8661,0.866,13.48477778,14.93402778,0.0716377527,0.0793368795,9.704348
4,standard_dp,17,民安东路-会展中心,217.34,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,181.0,0.72599,157.786667,0.7239,0.724,9.72327778,11.90411111,0.0616229368,0.0754443412,18.320001
4,standard_dp,18,会展中心-院士路,216.84,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,182.0,1.55239,336.620248,1.562,1.562,14.72863889,14.74502778,0.0437544651,0.0438031517,0.111149
4,standard_dp,19,院士路-盎孟港,216.44,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,183.0,0.99406,215.154346,0.994,0.994,16.57716667,17.06136111,0.0770477889,0.0792982405,2.837959
4,standard_dp,20,盎孟港-三官堂,216.14,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,184.0,1.87792,405.893629,1.876,1.876,16.76802778,15.02591667,0.0413113845,0.037019346,-11.594042
4,standard_dp,21,三官堂-兴庄路,216.24,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,185.0,1.08038,233.621371,1.082,1.082,11.866,10.10483333,0.0507915861,0.0432530349,-17.428953
4,standard_dp,22,兴庄路-兴海南路,216.04,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,186.0,0.95877,207.132671,0.958,0.958,16.27630556,11.17769444,0.0785791324,0.0539639372,-45.614157
4,standard_dp,23,兴海南路-梅堰,215.94,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,187.0,0.83368,180.024859,0.833,0.833,11.63508333,12.14063889,0.064630426,0.0674386801,4.164159
4,standard_dp,24,梅堰-永茂路,216.14,traceable_standard_plan_MASS,UP004_20240701_123753_R165,2.0,188.0,3.6759,794.509026,3.676,3.6761,29.25955556,26.53166667,0.0368272161,0.0333937889,-10.281634
4,standard_dp,25,永茂路-镇海大道,216.14,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,189.0,2.13288,461.000683,2.1311,2.1309,15.99527778,16.11905556,0.0346968635,0.0349653615,0.767897
4,standard_dp,26,镇海大道-骆驼桥,215.74,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,190.0,1.59659,344.448327,1.5929,1.5931,15.41511111,17.81941667,0.044753044,0.0517332072,13.492617
4,dwell5_dp,1,布政-张家潭,215.34,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,165.0,1.42884,307.686406,1.428,1.428,13.42766667,13.02077778,0.0436407538,0.0423183395,-3.12492
4,dwell5_dp,2,张家潭-同德路,215.24,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,166.0,2.02085,434.967754,2.017,2.017,16.61519444,16.77808333,0.0381986809,0.0385731659,0.970843
4,dwell5_dp,3,同德路-石碶,215.24,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,167.0,1.33031,286.335924,1.331,1.331,12.965,12.10061111,0.0452789849,0.0422601919,-7.143349
4,dwell5_dp,4,石碶-雅渡,215.34,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,168.0,0.82735,178.161549,0.827,0.827,10.29286111,10.729,0.0577726292,0.0602206259,4.065047
4,dwell5_dp,5,雅渡-庙堰,215.44,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,169.0,1.86025,400.77226,1.86,1.86,18.70930556,20.60519444,0.0466831351,0.0514137242,9.201024
4,dwell5_dp,6,庙堰-钟公庙,215.64,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,170.0,1.08696,234.392054,1.086,1.086,12.76416667,12.93477778,0.0544564819,0.0551843697,1.319011
4,dwell5_dp,7,钟公庙-鄞州区政府,215.54,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,171.0,0.98465,212.231461,0.984,0.984,8.39022222,9.683,0.0395333575,0.0456247154,13.351005
4,dwell5_dp,8,鄞州区政府-钱湖南路,215.74,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,172.0,1.81176,390.869102,1.811,1.811,15.56422222,15.51397222,0.0398195256,0.0396909659,-0.323902
4,dwell5_dp,9,钱湖南路-南高教园区,215.74,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,173.0,1.16881,252.159069,1.155,1.155,13.67044444,13.54597222,0.0542135743,0.0537199485,-0.918887
4,dwell5_dp,10,南高教园区-下应路,215.84,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,174.0,1.45294,313.60257,1.452,1.452,17.34047222,17.09466667,0.0552944201,0.0545106078,-1.437908
4,dwell5_dp,11,下应路-大洋江,215.74,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,175.0,1.21374,261.852268,1.214,1.214,11.07727778,11.25013889,0.0423035396,0.0429636871,1.536524
4,dwell5_dp,12,大洋江-泗港,215.54,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,176.0,0.95809,206.506719,0.9579,0.958,10.91119444,10.73086111,0.0528369949,0.0519637384,-1.680511
4,dwell5_dp,13,泗港-曹隘,215.54,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,177.0,1.79961,387.887939,1.7981,1.798,22.46941667,23.38472222,0.0579275981,0.0602873146,3.914118
4,dwell5_dp,14,曹隘-柳隘,215.54,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,178.0,1.30781,281.885367,1.308,1.308,16.16847222,20.51686111,0.057358324,0.0727844134,21.194221
4,dwell5_dp,15,柳隘-海晏北路,215.74,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,179.0,0.98108,211.658199,0.98,0.98,11.47491667,12.31633333,0.0542143735,0.0581897294,6.831714
4,dwell5_dp,16,海晏北路-民安东路,217.44,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,180.0,0.86569,188.235634,0.866,0.866,13.48477778,14.93402778,0.0716377527,0.0793368795,9.704348
4,dwell5_dp,17,民安东路-会展中心,217.34,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,181.0,0.72599,157.786667,0.724,0.724,9.72327778,11.90411111,0.0616229368,0.0754443412,18.320001
4,dwell5_dp,18,会展中心-院士路,216.84,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,182.0,1.55239,336.620248,1.5619,1.562,14.72861111,14.74502778,0.0437543826,0.0438031517,0.111337
4,dwell5_dp,19,院士路-盎孟港,216.44,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,183.0,0.99406,215.154346,0.994,0.994,16.57719444,17.06136111,0.077047918,0.0792982405,2.837796
4,dwell5_dp,20,盎孟港-三官堂,216.14,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,184.0,1.87792,405.893629,1.876,1.876,16.76802778,15.02591667,0.0413113845,0.037019346,-11.594042
4,dwell5_dp,21,三官堂-兴庄路,216.24,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,185.0,1.08038,233.621371,1.0821,1.082,10.02322222,10.10483333,0.0429037043,0.0432530349,0.807644
4,dwell5_dp,22,兴庄路-兴海南路,216.04,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,186.0,0.95877,207.132671,0.958,0.958,16.27633333,11.17769444,0.0785792665,0.0539639372,-45.614406
4,dwell5_dp,23,兴海南路-梅堰,215.94,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,187.0,0.83368,180.024859,0.833,0.833,11.63508333,12.14063889,0.064630426,0.0674386801,4.164159
4,dwell5_dp,24,梅堰-永茂路,216.14,traceable_standard_plan_MASS,UP004_20240701_123753_R165,2.0,188.0,3.6759,794.509026,3.676,3.6761,26.41033333,26.53166667,0.033241074,0.0333937889,0.457315
4,dwell5_dp,25,永茂路-镇海大道,216.14,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,189.0,2.13288,461.000683,2.131,2.1309,13.00905556,16.11905556,0.0282191676,0.0349653615,19.293934
4,dwell5_dp,26,镇海大道-骆驼桥,215.74,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,190.0,1.59659,344.448327,1.593,1.5931,15.41511111,17.81941667,0.044753044,0.0517332072,13.492617
4,energy_first,1,布政-张家潭,215.34,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,165.0,1.42884,307.686406,1.428,1.428,13.42766667,13.02077778,0.0436407538,0.0423183395,-3.12492
4,energy_first,2,张家潭-同德路,215.24,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,166.0,2.02085,434.967754,2.017,2.017,18.08505556,16.77808333,0.0415779225,0.0385731659,-7.789759
4,energy_first,3,同德路-石碶,215.24,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,167.0,1.33031,286.335924,1.331,1.331,12.96497222,12.10061111,0.0452788879,0.0422601919,-7.143119
4,energy_first,4,石碶-雅渡,215.34,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,168.0,0.82735,178.161549,0.827,0.827,10.29286111,10.729,0.0577726292,0.0602206259,4.065047
4,energy_first,5,雅渡-庙堰,215.44,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,169.0,1.86025,400.77226,1.86,1.86,20.774,20.60519444,0.0518349249,0.0514137242,-0.819238
4,energy_first,6,庙堰-钟公庙,215.64,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,170.0,1.08696,234.392054,1.086,1.086,11.39847222,12.93477778,0.0486299429,0.0551843697,11.877325
4,energy_first,7,钟公庙-鄞州区政府,215.54,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,171.0,0.98465,212.231461,0.984,0.984,6.50430556,9.683,0.030647226,0.0456247154,32.827579
4,energy_first,8,鄞州区政府-钱湖南路,215.74,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,172.0,1.81176,390.869102,1.811,1.811,15.56425,15.51397222,0.0398195966,0.0396909659,-0.324081
4,energy_first,9,钱湖南路-南高教园区,215.74,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,173.0,1.16881,252.159069,1.155,1.155,12.37977778,13.54597222,0.0490951121,0.0537199485,8.60916
4,energy_first,10,南高教园区-下应路,215.84,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,174.0,1.45294,313.60257,1.452,1.452,17.34047222,17.09466667,0.0552944201,0.0545106078,-1.437908
4,energy_first,11,下应路-大洋江,215.74,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,175.0,1.21374,261.852268,1.214,1.214,11.07725,11.25013889,0.0423034335,0.0429636871,1.536771
4,energy_first,12,大洋江-泗港,215.54,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,176.0,0.95809,206.506719,0.958,0.958,10.91119444,10.73086111,0.0528369949,0.0519637384,-1.680511
4,energy_first,13,泗港-曹隘,215.54,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,177.0,1.79961,387.887939,1.798,1.798,22.46944444,23.38472222,0.0579276697,0.0602873146,3.913999
4,energy_first,14,曹隘-柳隘,215.54,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,178.0,1.30781,281.885367,1.3079,1.308,13.95172222,20.51686111,0.0494943116,0.0727844134,31.998749
4,energy_first,15,柳隘-海晏北路,215.74,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,179.0,0.98108,211.658199,0.98,0.98,9.89638889,12.31633333,0.0467564636,0.0581897294,19.648254
4,energy_first,16,海晏北路-民安东路,217.44,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,180.0,0.86569,188.235634,0.866,0.866,10.99783333,14.93402778,0.0584258842,0.0793368795,26.357219
4,energy_first,17,民安东路-会展中心,217.34,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,181.0,0.72599,157.786667,0.724,0.724,7.06077778,11.90411111,0.0447488874,0.0754443412,40.686224
4,energy_first,18,会展中心-院士路,216.84,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,182.0,1.55239,336.620248,1.562,1.562,14.72861111,14.74502778,0.0437543826,0.0438031517,0.111337
4,energy_first,19,院士路-盎孟港,216.44,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,183.0,0.99406,215.154346,0.994,0.994,13.23236111,17.06136111,0.0615017142,0.0792982405,22.442524
4,energy_first,20,盎孟港-三官堂,216.14,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,184.0,1.87792,405.893629,1.8759,1.876,16.76802778,15.02591667,0.0413113845,0.037019346,-11.594042
4,energy_first,21,三官堂-兴庄路,216.24,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,185.0,1.08038,233.621371,1.082,1.082,15.01113889,10.10483333,0.064254134,0.0432530349,-48.554047
4,energy_first,22,兴庄路-兴海南路,216.04,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,186.0,0.95877,207.132671,0.958,0.958,9.08952778,11.17769444,0.0438826369,0.0539639372,18.681551
4,energy_first,23,兴海南路-梅堰,215.94,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,187.0,0.83368,180.024859,0.833,0.833,9.24911111,12.14063889,0.0513768551,0.0674386801,23.816933
4,energy_first,24,梅堰-永茂路,216.14,traceable_standard_plan_MASS,UP004_20240701_123753_R165,2.0,188.0,3.6759,794.509026,3.676,3.6761,29.25952778,26.53166667,0.0368271811,0.0333937889,-10.281529
4,energy_first,25,永茂路-镇海大道,216.14,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,189.0,2.13288,461.000683,2.1311,2.1309,15.99527778,16.11905556,0.0346968635,0.0349653615,0.767897
4,energy_first,26,镇海大道-骆驼桥,215.74,traceable_standard_plan_MASS,UP004_20240701_123753_R165,3.0,190.0,1.59659,344.448327,1.593,1.5931,18.35005556,17.81941667,0.0532737544,0.0517332072,-2.977869
