站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
下应路-大洋江,68,67,07/1671667,71667,5014,UP,工作日平峰,0.0,107.05,107.05,30.0,137.05,1213.65,1214.0,40.81,61.79,40.79,2142,61.29,898,61.67,61.72,11571.15,216.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
大洋江-泗港,68,67,07/1671667,71667,5014,UP,工作日平峰,0.0,92.65,92.65,30.0,122.65,959.79,957.0,37.29,60.87,37.27,1854,59.34,642,59.86,60.66,11167.08,216.14,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx
泗港-曹隘,68,67,07/1671667,71667,5014,UP,工作日高峰,0.0,124.55,124.55,30.0,154.55,1800.08,1798.0,52.03,77.43,52.01,2492,75.97,1071,77.16,77.22,22670.98,238.2,1,0,0,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,68,67,07/1671667,71667,5014,UP,工作日高峰,0.0,110.75,110.75,30.0,140.75,1308.68,1307.0,42.54,65.16,42.52,2216,63.85,856,64.7,65.09,19025.37,242.1,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
柳隘-海晏北路,68,67,07/1671667,71667,5014,UP,工作日高峰,0.0,89.1,89.1,30.0,119.1,981.46,980.0,39.65,77.33,39.63,1783,76.14,289,77.11,77.27,16230.03,243.8,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
海晏北路-民安东路,68,67,07/1671667,71667,5014,UP,工作日高峰,0.0,84.1,84.1,30.0,114.1,865.49,865.0,37.05,73.06,37.03,1683,71.16,217,72.38,72.96,17886.63,249.6,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
民安东路-会展中心,68,67,07/1671667,71667,5014,UP,工作日平峰,0.0,77.45,77.45,30.0,107.45,725.67,724.0,33.73,67.32,33.71,1550,65.77,205,66.97,67.23,12001.82,215.94,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,68,67,07/1671667,71667,5014,UP,工作日平峰,0.0,115.8,115.8,30.0,145.8,1551.99,1562.0,48.25,77.18,48.23,2317,76.5,835,77.02,77.09,14806.83,215.94,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,68,67,07/1671667,71667,5014,UP,工作日平峰,0.0,91.25,91.25,30.0,121.25,995.1,994.0,39.26,77.18,39.24,1826,75.44,265,77.0,77.11,19584.65,215.84,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,68,67,07/1671667,71667,5014,UP,工作日平峰,0.0,138.4,138.4,30.0,168.4,1878.52,1877.0,48.86,69.58,48.85,2769,68.0,1417,68.27,69.27,19012.85,215.84,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
三官堂-兴庄路,68,67,07/1671667,71667,5014,UP,工作日平峰,0.0,102.5,102.5,30.0,132.5,1079.57,1081.0,37.92,56.02,37.9,2051,55.35,890,55.86,55.97,10773.23,215.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx
兴庄路-兴海南路,68,67,07/1671667,71667,5014,UP,工作日平峰,0.0,92.4,92.4,30.0,122.4,958.62,958.0,37.35,59.79,37.33,1849,58.51,678,58.83,59.75,11075.98,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx
兴海南路-梅堰,68,67,07/1671667,71667,5014,UP,工作日平峰,0.0,81.05,81.05,30.0,111.05,833.86,833.0,37.04,75.07,37.01,1622,72.85,188,73.74,74.83,11885.56,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx
梅堰-永茂路,68,67,07/1971967,71967,5014,UP,工作日平峰,0.0,328.95,328.95,30.0,358.95,3676.97,3676.0,40.24,56.75,40.23,6580,55.53,2086,55.82,55.97,25561.97,215.24,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_梅堰-永茂路.xlsx
永茂路-镇海大道,68,67,07/1671667,71667,5014,UP,工作日平峰,0.0,142.8,142.8,30.0,172.8,2132.75,2131.0,53.77,77.19,53.75,2857,76.76,1345,77.12,77.16,17632.46,215.24,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx
镇海大道-骆驼桥,68,67,07/1671667,71667,5014,UP,工作日平峰,0.0,117.7,117.7,0.0,117.7,1598.09,1593.0,48.88,77.34,48.86,2355,76.81,873,77.22,77.29,20370.9,215.24,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx
--- 总计 ---,,,,,,,,,,3022.75,750.0,3772.75,36537.52,36502.0,43.52,77.43,,,,,,,410497.72,...,,,,
