section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,67,68,07/1671667,0,2324,mps,44.25,63.84,1062,0.92,65.21,65.02,64.15,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,67,68,07/1671667,0,3040,mps,47.85,62.64,1805,0.92,63.66,63.46,63.34,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,67,68,07/1671667,0,2216,mps,43.27,66.52,890,0.92,67.5,67.3,66.8,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,67,68,07/1671667,0,1648,mps,36.14,70,241,0.92,71.64,71.56,70.75,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,67,68,07/1671667,0,2643,mps,50.69,73.88,1192,0.92,75.04,74.9,74.34,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,67,68,07/1671667,0,1915,mps,40.92,68.1,566,0.92,70.07,69.88,68.37,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,67,68,07/1671667,0,1827,mps,38.82,66.35,509,0.92,67.19,67.14,67.05,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,67,68,07/1671667,0,2631,mps,49.6,71.76,1219,0.92,72.63,72.42,72.25,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,67,68,07/1671667,0,2006,mps,42,68.57,641,0.92,69.33,69.24,69.11,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,67,68,07/1671667,0,2285,mps,45.77,70.28,886,0.92,71.21,71.08,70.94,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
11,下应路-大洋江,67,68,07/1671667,0,2142,mps,40.79,61.29,898,0.92,61.79,61.72,61.67,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx,
12,大洋江-泗港,67,68,07/1671667,0,1854,mps,37.27,59.34,642,0.92,60.87,60.66,59.86,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx,
13,泗港-曹隘,67,68,07/1671667,0,2492,mps,52.01,75.97,1071,0.92,77.43,77.22,77.16,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx,
14,曹隘-柳隘,67,68,07/1671667,0,2216,mps,42.52,63.85,856,0.92,65.16,65.09,64.7,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx,
15,柳隘-海晏北路,67,68,07/1671667,0,1783,mps,39.63,76.14,289,0.92,77.33,77.27,77.11,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx,
16,海晏北路-民安东路,67,68,07/1671667,0,1683,mps,37.03,71.16,217,0.92,73.06,72.96,72.38,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx,
17,民安东路-会展中心,67,68,07/1671667,0,1550,mps,33.71,65.77,205,0.92,67.32,67.23,66.97,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx,
18,会展中心-院士路,67,68,07/1671667,0,2317,mps,48.23,76.5,835,0.92,77.18,77.09,77.02,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx,
19,院士路-盎孟港,67,68,07/1671667,0,1826,mps,39.24,75.44,265,0.92,77.18,77.11,77,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx,
20,盎孟港-三官堂,67,68,07/1671667,0,2769,mps,48.85,68,1417,0.92,69.58,69.27,68.27,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx,
21,三官堂-兴庄路,67,68,07/1671667,0,2051,mps,37.9,55.35,890,0.92,56.02,55.97,55.86,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx,
22,兴庄路-兴海南路,67,68,07/1671667,0,1849,mps,37.33,58.51,678,0.92,59.79,59.75,58.83,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx,
23,兴海南路-梅堰,67,68,07/1671667,0,1622,mps,37.01,72.85,188,0.92,75.07,74.83,73.74,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx,
24,梅堰-永茂路,67,68,07/1971967,0,6580,mps,40.23,55.53,2086,0.92,56.75,55.97,55.82,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_梅堰-永茂路.xlsx,
25,永茂路-镇海大道,67,68,07/1671667,0,2857,mps,53.75,76.76,1345,0.92,77.19,77.16,77.12,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx,
26,镇海大道-骆驼桥,67,68,07/1671667,0,2355,mps,48.86,76.81,873,0.92,77.34,77.29,77.22,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx,
