t_local,v(m/s),s_local(m),t_global,station_pair
0.0,0.0,0.0,1624.2,泗港-曹隘
0.05,0.025,0.0012500000000000002,1624.25,泗港-曹隘
0.1,0.05,0.0037500000000000007,1624.3,泗港-曹隘
0.15000000000000002,0.07500000000000001,0.0075000000000000015,1624.3500000000001,泗港-曹隘
0.2,0.1,0.012500000000000002,1624.4,泗港-曹隘
0.25,0.125,0.018750000000000003,1624.45,泗港-曹隘
0.3,0.15,0.026250000000000002,1624.5,泗港-曹隘
0.35,0.175,0.035,1624.55,泗港-曹隘
0.39999999999999997,0.19999999999999998,0.045000000000000005,1624.6000000000001,泗港-曹隘
0.44999999999999996,0.22499999999999998,0.05625000000000001,1624.65,泗港-曹隘
0.49999999999999994,0.24999999999999997,0.06875,1624.7,泗港-曹隘
0.5499999999999999,0.27499999999999997,0.0825,1624.75,泗港-曹隘
0.6,0.3,0.0975,1624.8,泗港-曹隘
0.65,0.325,0.11375,1624.8500000000001,泗港-曹隘
0.7000000000000001,0.35000000000000003,0.13125,1624.9,泗港-曹隘
0.7500000000000001,0.37500000000000006,0.15000000000000002,1624.95,泗港-曹隘
0.8000000000000002,0.4000000000000001,0.17000000000000004,1625.0,泗港-曹隘
0.8500000000000002,0.4250000000000001,0.19125000000000003,1625.05,泗港-曹隘
0.9000000000000002,0.4500000000000001,0.21375000000000005,1625.1000000000001,泗港-曹隘
0.9500000000000003,0.47500000000000014,0.23750000000000004,1625.15,泗港-曹隘
1.0000000000000002,0.5000000000000001,0.26250000000000007,1625.2,泗港-曹隘
1.0500000000000003,0.5250000000000001,0.28875000000000006,1625.25,泗港-曹隘
1.1000000000000003,0.5500000000000002,0.3162500000000001,1625.3,泗港-曹隘
1.1500000000000004,0.5750000000000002,0.3450000000000001,1625.3500000000001,泗港-曹隘
1.2000000000000004,0.6000000000000002,0.3750000000000001,1625.4,泗港-曹隘
1.2500000000000004,0.6250000000000002,0.4062500000000001,1625.45,泗港-曹隘
1.3000000000000005,0.6500000000000002,0.43875000000000014,1625.5,泗港-曹隘
1.3500000000000005,0.6750000000000003,0.47250000000000014,1625.55,泗港-曹隘
1.4000000000000006,0.7000000000000003,0.5075000000000002,1625.6000000000001,泗港-曹隘
1.4500000000000006,0.7250000000000003,0.5437500000000002,1625.65,泗港-曹隘
1.5000000000000007,0.7500000000000003,0.5812500000000002,1625.7,泗港-曹隘
1.5500000000000007,0.7750000000000004,0.6200000000000002,1625.75,泗港-曹隘
1.6000000000000008,0.8000000000000004,0.6600000000000003,1625.8,泗港-曹隘
1.6500000000000008,0.8250000000000004,0.7012500000000003,1625.8500000000001,泗港-曹隘
1.7000000000000008,0.8500000000000004,0.7437500000000002,1625.9,泗港-曹隘
1.7500000000000009,0.8750000000000004,0.7875000000000003,1625.95,泗港-曹隘
1.800000000000001,0.9000000000000005,0.8325000000000004,1626.0,泗港-曹隘
1.850000000000001,0.9250000000000005,0.8787500000000004,1626.05,泗港-曹隘
1.900000000000001,0.9500000000000005,0.9262500000000004,1626.1000000000001,泗港-曹隘
1.950000000000001,0.9750000000000005,0.9750000000000004,1626.15,泗港-曹隘
2.000000000000001,1.0000000000000004,1.0250000000000004,1626.2,泗港-曹隘
2.0500000000000007,1.0250000000000004,1.0762500000000004,1626.25,泗港-曹隘
2.1000000000000005,1.0500000000000003,1.1287500000000004,1626.3,泗港-曹隘
2.1500000000000004,1.0750000000000002,1.1825000000000003,1626.3500000000001,泗港-曹隘
2.2,1.1,1.2375000000000003,1626.4,泗港-曹隘
2.25,1.125,1.2937500000000002,1626.45,泗港-曹隘
2.3,1.15,1.3512500000000003,1626.5,泗港-曹隘
2.3499999999999996,1.1749999999999998,1.4100000000000004,1626.55,泗港-曹隘
2.3999999999999995,1.1999999999999997,1.4700000000000004,1626.6000000000001,泗港-曹隘
2.4499999999999993,1.2249999999999996,1.5312500000000004,1626.65,泗港-曹隘
2.499999999999999,1.2499999999999996,1.5937500000000004,1626.7,泗港-曹隘
2.549999999999999,1.2749999999999995,1.6575000000000004,1626.75,泗港-曹隘
2.5999999999999988,1.2999999999999994,1.7225000000000004,1626.8,泗港-曹隘
2.6499999999999986,1.3249999999999993,1.7887500000000003,1626.8500000000001,泗港-曹隘
2.6999999999999984,1.3499999999999992,1.8562500000000002,1626.9,泗港-曹隘
2.7499999999999982,1.3749999999999991,1.925,1626.95,泗港-曹隘
2.799999999999998,1.399999999999999,1.995,1627.0,泗港-曹隘
2.849999999999998,1.424999999999999,2.06625,1627.05,泗港-曹隘
2.8999999999999977,1.4499999999999988,2.13875,1627.1000000000001,泗港-曹隘
2.9499999999999975,1.4749999999999988,2.2125,1627.15,泗港-曹隘
2.9999999999999973,1.4999999999999987,2.2874999999999996,1627.2,泗港-曹隘
3.049999999999997,1.5249999999999986,2.3637499999999996,1627.25,泗港-曹隘
3.099999999999997,1.5499999999999985,2.4412499999999997,1627.3,泗港-曹隘
3.149999999999997,1.5749999999999984,2.5199999999999996,1627.3500000000001,泗港-曹隘
3.1999999999999966,1.5999999999999983,2.5999999999999996,1627.4,泗港-曹隘
3.2499999999999964,1.6249999999999982,2.6812499999999995,1627.45,泗港-曹隘
3.2999999999999963,1.6499999999999981,2.7637499999999995,1627.5,泗港-曹隘
3.349999999999996,1.674999999999998,2.8474999999999993,1627.55,泗港-曹隘
