section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,21,22,07/0370321,0,2348,mps,43.81,63.88,1087,0.92,65.36,65.21,64.31,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,21,22,07/0370321,0,2998,mps,48.52,63.62,1712,0.92,65.36,65.12,64.45,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,21,22,07/0370321,0,2202,mps,43.51,65.21,905,0.92,66.16,66.06,65.63,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,21,22,07/0370321,0,1638,mps,36.4,70.15,252,0.92,71.92,71.83,70.72,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,21,22,07/0370321,0,2658,mps,50.4,72.44,1231,0.92,74.11,73.82,73,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,21,22,07/0370321,0,1925,mps,40.67,67.89,584,0.92,70.18,70.04,68.22,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,21,22,07/0370321,0,1800,mps,39.41,66.94,488,0.92,68.72,68.55,67.44,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,21,22,07/0370321,1,2632,mps,49.57,70.89,1266,0.92,71.88,71.74,71.51,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,21,22,07/0370321,1,2008,mps,41.92,66.74,674,0.92,69.07,68.68,67.15,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,21,22,07/0370321,1,2313,mps,45.23,67.65,937,0.92,69.4,68.98,68.15,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
11,下应路-大洋江,21,22,07/0370321,1,2127,mps,41.09,61.49,885,0.92,62.23,62.18,62.05,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx,
12,大洋江-泗港,21,22,07/0370321,1,1847,mps,37.35,59.1,627,0.92,60.78,60.59,59.62,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx,
13,泗港-曹隘,21,22,07/0370321,1,2693,mps,48.12,76.95,839,0.92,77.68,77.55,77.49,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx,
14,曹隘-柳隘,21,22,07/0370321,1,2130,mps,44.2,73.77,447,0.92,76.06,75.69,74.7,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx,
15,柳隘-海晏北路,21,22,07/0370321,1,1802,mps,39.2,65.94,524,0.92,66.92,66.84,66.71,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx,
16,海晏北路-民安东路,21,22,07/0370321,1,1669,mps,37.36,71.47,213,0.92,73.41,73.31,72.71,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx,
