t_arrival,v_peak_opt,E_wh
118.95,14.539999999999797,12725.774823706475
118.9,14.559999999999796,12771.802724942883
118.80000000000001,14.579999999999796,12757.79301353528
118.7,14.599999999999795,12803.930761322667
118.60000000000001,14.619999999999795,12794.63068823855
118.55000000000001,14.639999999999795,12838.90592034416
118.45,14.659999999999794,12815.76483641097
118.35000000000001,14.679999999999794,12859.805527443512
118.25,14.699999999999793,12863.985426965495
118.2,14.719999999999793,12893.200580006129
118.10000000000001,14.739999999999792,12897.738881650384
118.0,14.759999999999792,12928.176017807878
117.9,14.779999999999792,12919.537587968083
117.85000000000001,14.799999999999791,12964.232119389279
117.75,14.81999999999979,12952.626586348048
117.65,14.83999999999979,12997.438045729952
117.60000000000001,14.85999999999979,12988.248011560496
117.5,14.87999999999979,13031.985686066388
117.4,14.899999999999789,13022.203842469902
117.35000000000001,14.919999999999789,13066.692057276023
117.25,14.939999999999788,13055.650028939752
117.15,14.959999999999788,13101.49518365624
117.10000000000001,14.979999999999787,13088.982888710236
117.0,14.999999999999787,13135.529103870249
116.95,15.019999999999786,13124.000228047991
116.85000000000001,15.039999999999786,13170.910896665797
116.75,15.059999999999786,13158.511432018198
116.7,15.079999999999785,13203.829809535671
116.60000000000001,15.099999999999785,13195.245837881961
116.55000000000001,15.119999999999784,13238.433360447973
116.45,15.139999999999784,13231.14434911775
116.35000000000001,15.159999999999783,13274.98825563164
116.30000000000001,15.179999999999783,13276.950236258594
116.2,15.199999999999783,13311.057012001276
116.15,15.219999999999782,13314.227292214722
116.05000000000001,15.239999999999782,13347.043770231556
116.0,15.259999999999781,13334.470494037389
115.9,15.27999999999978,13396.040002980015
115.80000000000001,15.29999999999978,13387.197203781438
115.75,15.31999999999978,13433.20412230469
115.65,15.33999999999978,13420.030215545952
115.60000000000001,15.35999999999978,13468.467310242453
115.5,15.379999999999779,13455.608746377055
115.45,15.399999999999778,13486.208315547836
115.35000000000001,15.419999999999778,13492.291913478739
115.30000000000001,15.439999999999777,13522.464300980897
115.2,15.459999999999777,13524.90966271418
115.15,15.479999999999777,13570.179232045728
115.05000000000001,15.499999999999776,13561.711014717763
115.0,15.519999999999776,13606.800996565802
114.9,15.539999999999775,13608.146266464642
114.85000000000001,15.559999999999775,13642.736023544878
114.75,15.579999999999774,13643.406829156662
114.7,15.599999999999774,13673.530074000795
114.60000000000001,15.619999999999774,13660.522203572657
114.55000000000001,15.639999999999773,13709.008063467796
114.5,15.659999999999773,13711.808095178832
114.4,15.679999999999772,13757.493873257852
114.35000000000001,15.699999999999772,13727.596396699995
114.25,15.719999999999771,13791.495335656255
114.2,15.739999999999771,13778.829712525367
114.10000000000001,15.75999999999977,13808.665601923625
114.05000000000001,15.77999999999977,13810.445831363288
114.0,15.79999999999977,13838.131553803614
113.9,15.81999999999977,13859.74221238237
113.85000000000001,15.839999999999769,13887.81908093947
113.75,15.859999999999769,13890.04557968684
113.7,15.879999999999768,13919.829043614547
113.65,15.899999999999768,13906.431961248813
113.55000000000001,15.919999999999767,13953.675424194143
113.5,15.939999999999767,13955.379817855148
113.45,15.959999999999766,14000.015647384485
113.35000000000001,15.979999999999766,13986.72191461992
113.30000000000001,15.999999999999766,14014.36801382767
113.2,16.019999999999765,14017.778524202167
113.15,16.039999999999765,14059.940386582863
113.10000000000001,16.059999999999764,14066.114918988222
113.0,16.079999999999764,14093.097153976501
112.95,16.099999999999763,14080.229542383051
112.9,16.119999999999763,14121.733113866838
112.80000000000001,16.139999999999763,14124.808682889066
112.75,16.159999999999762,14167.408037615545
112.7,16.17999999999976,14154.41830551352
112.65,16.19999999999976,14181.69555892662
112.55000000000001,16.21999999999976,14185.577558277753
112.5,16.23999999999976,14228.72636113686
112.45,16.25999999999976,14230.488462987185
112.35000000000001,16.27999999999976,14256.829123946512
112.30000000000001,16.29999999999976,14258.252070753215
112.25,16.31999999999976,14299.985657651243
112.15,16.33999999999976,14285.740204071219
112.10000000000001,16.359999999999758,14311.060977435625
112.05000000000001,16.379999999999757,14313.564921393769
112.0,16.399999999999757,14354.633630174923
111.9,16.419999999999757,14355.998665824556
111.85000000000001,16.439999999999756,14382.111384875829
111.80000000000001,16.459999999999756,14382.699590035956
111.75,16.479999999999755,14424.64806133823
111.65,16.499999999999755,14410.523950481727
111.60000000000001,16.519999999999754,14436.616305426563
111.55000000000001,16.539999999999754,14436.581674006207
111.5,16.559999999999754,14478.226975736136
111.45,16.579999999999753,14478.132684682774
111.35000000000001,16.599999999999753,14504.156983647401
111.30000000000001,16.619999999999752,14504.351150983031
111.25,16.639999999999752,14545.07976957673
111.2,16.65999999999975,14529.704971858519
111.15,16.67999999999975,14571.156085241688
111.05000000000001,16.69999999999975,14571.769141070916
111.0,16.71999999999975,14595.112088527365
110.95,16.73999999999975,14594.820353915658
110.9,16.75999999999975,14634.692978496545
110.85000000000001,16.77999999999975,14617.790580630306
110.75,16.79999999999975,14640.401710349266
110.7,16.819999999999748,14639.889295565192
110.65,16.839999999999748,14679.77291433673
110.60000000000001,16.859999999999747,14664.58128751743
110.55000000000001,16.879999999999747,14706.898158579066
110.5,16.899999999999746,14708.640336994215
110.45,16.919999999999746,14733.095988670637
110.35000000000001,16.939999999999745,14730.710316365457
110.30000000000001,16.959999999999745,14768.826968994792
110.25,16.979999999999745,14751.940584579135
110.2,16.999999999999744,14789.37735390527
110.15,17.019999999999744,14786.704417050792
110.10000000000001,17.039999999999743,14805.936715055132
110.05000000000001,17.059999999999743,14803.69391177439
110.0,17.079999999999742,14841.305996945737
109.9,17.099999999999742,14822.34287284652
109.85000000000001,17.11999999999974,14858.67765145542
109.80000000000001,17.13999999999974,14856.618450801507
109.75,17.15999999999974,14877.42782488481
109.7,17.17999999999974,14892.808880569411
109.65,17.19999999999974,14911.94038206885
109.60000000000001,17.21999999999974,14911.04391095007
109.55000000000001,17.23999999999974,14949.012081803374
109.5,17.25999999999974,14929.68587060701
109.45,17.27999999999974,14949.474473329963
109.4,17.299999999999738,14961.417928843586
109.35000000000001,17.319999999999737,14980.184530159733
109.25,17.339999999999737,14976.547761603382
109.2,17.359999999999737,15011.146031365322
109.15,17.379999999999736,14990.93638734594
109.10000000000001,17.399999999999736,15025.71615113891
109.05000000000001,17.419999999999735,15005.88896345275
109.0,17.439999999999735,15038.883910597731
108.95,17.459999999999734,15036.418618271297
108.9,17.479999999999734,15071.760152376766
108.85000000000001,17.499999999999734,15067.95710267633
108.80000000000001,17.519999999999733,15086.672325002031
108.75,17.539999999999733,15084.528041087207
108.7,17.559999999999732,15116.830141922876
108.65,17.579999999999732,15095.267358117979
108.60000000000001,17.59999999999973,15129.027187763453
108.55000000000001,17.61999999999973,15108.538278966955
108.5,17.63999999999973,15158.06211209362
108.45,17.65999999999973,15130.709037477527
108.4,17.67999999999973,15156.107588727054
108.35000000000001,17.69999999999973,15143.850520386557
108.30000000000001,17.71999999999973,15157.70182473779
108.25,17.73999999999973,15153.5820346355
108.2,17.759999999999728,15155.486440051083
108.15,17.779999999999728,15161.048771692014
108.10000000000001,17.799999999999727,15174.562257753349
108.05000000000001,17.819999999999727,15164.123150221494
108.0,17.839999999999726,15193.825834745468
107.95,17.859999999999726,15166.374359913472
107.9,17.879999999999725,15196.820960843743
107.85000000000001,17.899999999999725,15187.722761809864
107.80000000000001,17.919999999999725,15217.23406604458
107.75,17.939999999999724,15193.199169120913
107.75,17.959999999999724,15225.191510895209
107.7,17.979999999999723,15203.031194233365
107.65,17.999999999999723,15236.413582718402
107.60000000000001,18.019999999999722,15233.31584221823
107.55000000000001,18.039999999999722,15269.504761542717
107.5,18.05999999999972,15266.726296043404
107.45,18.07999999999972,15282.376962802204
107.4,18.09999999999972,15277.955986876541
107.35000000000001,18.11999999999972,15295.932882358526
107.30000000000001,18.13999999999972,15306.601137530262
107.25,18.15999999999972,15323.839050672452
107.2,18.17999999999972,15318.763232206971
107.2,18.19999999999972,15352.228040528777
107.15,18.219999999999718,15347.985901900025
107.10000000000001,18.239999999999718,15367.162112335005
107.05000000000001,18.259999999999717,15362.380406265127
107.0,18.279999999999717,15392.607870975662
106.95,18.299999999999716,15385.56107786759
106.9,18.319999999999716,15398.320249810422
106.85000000000001,18.339999999999716,15389.08515171717
106.80000000000001,18.359999999999715,15418.818204948317
106.80000000000001,18.379999999999715,15410.763116498114
106.75,18.399999999999714,15421.330087411563
106.7,18.419999999999714,15412.730296868442
106.65,18.439999999999714,15445.099563704289
106.60000000000001,18.459999999999713,15435.93181864734
106.55000000000001,18.479999999999713,15448.470291482061
106.5,18.499999999999712,15441.967187613374
106.5,18.519999999999712,15452.567417921666
106.45,18.53999999999971,15462.892773607924
106.4,18.55999999999971,15475.45787446888
106.35000000000001,18.57999999999971,15467.2995661891
106.30000000000001,18.59999999999971,15495.840423089561
106.25,18.61999999999971,15471.223250106741
106.25,18.63999999999971,15500.01389770402
106.2,18.65999999999971,15494.727619064892
106.15,18.67999999999971,15521.798687103674
106.10000000000001,18.699999999999708,15499.459389192823
106.05000000000001,18.719999999999708,15545.099174165154
106.0,18.739999999999707,15521.145297548172
106.0,18.759999999999707,15549.317667121486
105.95,18.779999999999706,15542.097904380054
105.9,18.799999999999706,15570.072966722395
105.85000000000001,18.819999999999705,15547.139132468004
105.80000000000001,18.839999999999705,15572.79625037821
105.80000000000001,18.859999999999705,15566.215152346964
105.75,18.879999999999704,15574.690071251023
105.7,18.899999999999704,15585.282397243565
105.65,18.919999999999703,15593.737638317416
105.60000000000001,18.939999999999703,15585.62653094978
105.60000000000001,18.959999999999702,15594.738867744569
105.55000000000001,18.979999999999702,15602.874877642584
105.5,18.9999999999997,15611.620807644471
105.45,19.0199999999997,15602.719064739067
105.45,19.0399999999997,15627.109285240958
105.4,19.0599999999997,15619.489003608327
105.35000000000001,19.0799999999997,15644.367204904458
105.30000000000001,19.0999999999997,15621.655923371021
105.30000000000001,19.1199999999997,15646.73854123952
105.25,19.1399999999997,15640.274280214773
105.2,19.159999999999698,15649.442884330367
105.15,19.179999999999698,15657.11481484433
105.15,19.199999999999697,15664.276811414671
105.10000000000001,19.219999999999697,15655.79732659772
105.05000000000001,19.239999999999696,15680.3736214513
105.0,19.259999999999696,15654.791655548359
105.0,19.279999999999696,15696.569322476966
104.95,19.299999999999695,15669.256258009746
104.9,19.319999999999695,15690.30555702114
104.85000000000001,19.339999999999694,15679.620458586007
104.85000000000001,19.359999999999694,15689.290065295127
104.80000000000001,19.379999999999693,15695.427981641438
104.75,19.399999999999693,15704.351796987881
104.75,19.419999999999693,15692.335380704058
104.7,19.439999999999692,15715.52004578958
104.65,19.45999999999969,15686.883438423672
104.60000000000001,19.47999999999969,15727.203929777894
104.60000000000001,19.49999999999969,15700.47995827108
104.55000000000001,19.51999999999969,15724.305189495253
104.5,19.53999999999969,15713.953474571108
104.5,19.55999999999969,15737.638936454656
104.45,19.57999999999969,15727.971506202653
104.4,19.59999999999969,15735.663444704765
104.4,19.61999999999969,15725.322031759957
104.35000000000001,19.639999999999688,15748.874140756365
104.30000000000001,19.659999999999688,15722.158041217497
104.30000000000001,19.679999999999687,15762.036772046846
104.25,19.699999999999687,15734.936946119407
104.2,19.719999999999686,15758.476620975285
104.2,19.739999999999686,15750.145459219595
104.15,19.759999999999685,15773.70087459126
104.10000000000001,19.779999999999685,15751.683612694018
104.10000000000001,19.799999999999685,15791.650870282869
104.05000000000001,19.819999999999684,15770.669834043112
104.0,19.839999999999684,15796.53490579826
104.0,19.859999999999683,15790.167618069463
103.95,19.879999999999683,15800.377475513566
103.9,19.899999999999682,15790.649550472483
103.9,19.919999999999682,15830.755991074448
