站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
布政-张家潭,107,106,07/2872906,72906,5012,UP,双休日低峰,0.0,118.4,118.4,30.0,148.4,1451.58,1428.0,44.14,65.54,44.12,2369,63.67,1122,64.18,65.25,14100.85,215.24,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx
张家潭-同德路,107,106,07/2872906,72906,5012,UP,双休日低峰,0.0,150.85,150.85,30.0,180.85,2054.04,2017.0,49.02,64.91,49.0,3018,63.73,1805,64.75,64.83,17267.52,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx
同德路-石碶,107,106,07/2872906,72906,5012,UP,双休日低峰,0.0,109.3,109.3,30.0,139.3,1352.56,1332.0,44.55,68.69,44.53,2187,67.38,878,68.05,68.5,12568.08,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx
石碶-雅渡,107,106,07/2872906,72906,5012,UP,双休日低峰,0.0,84.0,84.0,30.0,114.0,840.93,827.0,36.04,71.12,36.02,1681,68.91,150,68.68,71.01,13049.17,215.64,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx
雅渡-庙堰,107,106,07/2872906,72906,5012,UP,双休日低峰,0.0,132.95,132.95,30.0,162.95,1890.0,1860.0,51.18,75.04,51.16,2660,73.46,1237,74.03,74.82,20138.55,215.74,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx
庙堰-钟公庙,107,106,07/2872906,72906,5012,UP,双休日低峰,0.0,96.6,96.6,30.0,126.6,1104.01,1086.0,41.14,69.88,41.12,1933,66.61,595,66.67,69.57,13142.3,215.74,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx
钟公庙-鄞州区政府,107,106,07/2872906,72906,5012,UP,双休日低峰,0.0,91.05,91.05,30.0,121.05,999.72,984.0,39.53,67.71,39.51,1822,65.08,566,65.39,67.56,10217.82,215.74,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx
鄞州区政府-钱湖南路,107,106,07/2872906,72906,5012,UP,双休日低峰,0.0,131.3,131.3,30.0,161.3,1839.7,1811.0,50.44,72.53,50.42,2627,71.74,1273,72.28,72.36,17661.3,215.84,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx
钱湖南路-南高教园区,107,106,07/2872906,72906,5012,UP,双休日低峰,0.0,100.6,100.6,30.0,130.6,1187.43,1155.0,42.49,70.42,42.47,2013,67.66,671,68.3,69.95,13703.16,215.84,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx
南高教园区-下应路,107,106,07/2872906,72906,5012,UP,双休日低峰,0.0,116.45,116.45,30.0,146.45,1474.64,1452.0,45.59,69.58,45.57,2330,68.6,977,69.24,69.47,18640.16,216.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx
下应路-大洋江,107,106,07/2872906,72906,5012,UP,双休日低峰,0.0,105.65,105.65,30.0,135.65,1233.11,1214.0,42.02,64.68,42.0,2114,64.02,831,64.55,64.6,11907.98,216.44,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
大洋江-泗港,107,106,07/2872906,72906,5012,UP,双休日低峰,0.0,93.45,93.45,30.0,123.45,973.08,957.0,37.49,58.62,37.47,1870,57.67,724,58.36,58.51,10225.21,216.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx
泗港-曹隘,107,106,07/2872906,72906,5012,UP,双休日低峰,0.0,134.35,134.35,30.0,164.35,1827.52,1798.0,48.97,78.97,48.95,2688,78.07,834,78.56,78.79,23894.47,216.32,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
